fold,arm,gamma,station,ratio_norm
2,gamma0,0.0,ST_01.01,29.72275817296857
2,gamma0,0.0,ST_01.02,41.21466502484623
2,gamma0,0.0,ST_01.03,38.284400162311826
2,gamma0,0.0,ST_01.04,44.29309619513846
2,gamma0,0.0,ST_01.05,41.00913193007863
2,gamma0,0.0,ST_01.06,38.01986513905498
2,gamma0,0.0,ST_01.07,26.73973226646284
2,gamma0,0.0,ST_01.08,14.189306211019112
2,gamma0,0.0,ST_01.09,27.165875076996205
2,gamma0,0.0,ST_01.10,33.22757912078598
2,gamma0,0.0,ST_01.11,22.822730081894537
2,gamma0,0.0,ST_01.12,11.350995243933488
2,gamma0,0.0,ST_01.13,7.025935450050524
2,gamma0,0.0,ST_01.21,40.92280031269969
2,gamma0,0.0,ST_01.22,20.44592397418868
2,gamma0,0.0,ST_01.23,11.166433876767503
2,gamma0,0.0,ST_01.24,14.990783409184944
2,gamma0,0.0,ST_01.25,22.79754872697077
2,gamma0,0.0,ST_01.26,27.76265929974039
2,gamma0,0.0,ST_01.27,12.921468399568266
2,gamma0,0.0,ST_01.28,39.60719529206049
2,gamma0,0.0,ST_01.30,34.183080629852256
2,gamma0,0.0,ST_01.31,24.36940058983315
2,gamma0,0.0,ST_01.E4,3.9911563922217623
2,gamma1,1.0,ST_01.01,23.49266038998826
2,gamma1,1.0,ST_01.02,33.291286461124606
2,gamma1,1.0,ST_01.03,29.764816325069237
2,gamma1,1.0,ST_01.04,40.366031365419516
2,gamma1,1.0,ST_01.05,31.245052899107517
2,gamma1,1.0,ST_01.06,29.611100027771315
2,gamma1,1.0,ST_01.07,19.387067564252778
2,gamma1,1.0,ST_01.08,21.303832294415237
2,gamma1,1.0,ST_01.09,25.580792599433586
2,gamma1,1.0,ST_01.10,24.331628126074833
2,gamma1,1.0,ST_01.11,31.590686484600315
2,gamma1,1.0,ST_01.12,5.638881508276635
2,gamma1,1.0,ST_01.13,29.56643654692081
2,gamma1,1.0,ST_01.21,31.613688008829342
2,gamma1,1.0,ST_01.22,24.604051821415663
2,gamma1,1.0,ST_01.23,22.758395457117484
2,gamma1,1.0,ST_01.24,23.22853020273066
2,gamma1,1.0,ST_01.25,31.05730038674252
2,gamma1,1.0,ST_01.26,23.37677315444174
2,gamma1,1.0,ST_01.27,25.317155717526468
2,gamma1,1.0,ST_01.28,39.842835521859556
2,gamma1,1.0,ST_01.30,25.82512959672905
2,gamma1,1.0,ST_01.31,26.63735575421543
2,gamma1,1.0,ST_01.E4,3.42943808516833
2,gamma2,2.0,ST_01.01,22.45431075949155
2,gamma2,2.0,ST_01.02,34.60093581050008
2,gamma2,2.0,ST_01.03,31.990653543808282
2,gamma2,2.0,ST_01.04,40.77388676316482
2,gamma2,2.0,ST_01.05,32.88427784591289
2,gamma2,2.0,ST_01.06,26.9430393162587
2,gamma2,2.0,ST_01.07,27.684204389813026
2,gamma2,2.0,ST_01.08,19.965718450052098
2,gamma2,2.0,ST_01.09,27.474762944418657
2,gamma2,2.0,ST_01.10,23.538205469789784
2,gamma2,2.0,ST_01.11,30.522905655359892
2,gamma2,2.0,ST_01.12,21.96966821406481
2,gamma2,2.0,ST_01.13,24.365744114143197
2,gamma2,2.0,ST_01.21,29.39040232762766
2,gamma2,2.0,ST_01.22,26.306083427275418
2,gamma2,2.0,ST_01.23,24.739300284139297
2,gamma2,2.0,ST_01.24,17.273724865535794
2,gamma2,2.0,ST_01.25,18.390234021756683
2,gamma2,2.0,ST_01.26,28.96146817945536
2,gamma2,2.0,ST_01.27,20.887848423963
2,gamma2,2.0,ST_01.28,47.245866074713696
2,gamma2,2.0,ST_01.30,28.17286865097714
2,gamma2,2.0,ST_01.31,23.34659728040583
2,gamma2,2.0,ST_01.E4,3.784207542254709
2,gamma4,4.0,ST_01.01,26.283225021948194
2,gamma4,4.0,ST_01.02,34.836672693387676
2,gamma4,4.0,ST_01.03,28.644222414945432
2,gamma4,4.0,ST_01.04,38.25683630850818
2,gamma4,4.0,ST_01.05,31.28781528902417
2,gamma4,4.0,ST_01.06,28.834738099421344
2,gamma4,4.0,ST_01.07,30.89337848635775
2,gamma4,4.0,ST_01.08,23.397119298468485
2,gamma4,4.0,ST_01.09,28.90540148827005
2,gamma4,4.0,ST_01.10,27.168715200063794
2,gamma4,4.0,ST_01.11,27.059128819043465
2,gamma4,4.0,ST_01.12,18.381289072434225
2,gamma4,4.0,ST_01.13,18.89001506232446
2,gamma4,4.0,ST_01.21,34.8123506340421
2,gamma4,4.0,ST_01.22,26.952424543424694
2,gamma4,4.0,ST_01.23,19.58894773388254
2,gamma4,4.0,ST_01.24,23.547822714108413
