fold,arm,gamma,station,ratio_norm
1,gamma0,0.0,ST_01.01,27.106696993814452
1,gamma0,0.0,ST_01.02,36.22757377107595
1,gamma0,0.0,ST_01.03,32.91916229380646
1,gamma0,0.0,ST_01.04,45.877428242682655
1,gamma0,0.0,ST_01.05,40.316036420607034
1,gamma0,0.0,ST_01.06,17.809569335300175
1,gamma0,0.0,ST_01.07,28.00357308059588
1,gamma0,0.0,ST_01.08,8.747372644033302
1,gamma0,0.0,ST_01.09,21.72382897327999
1,gamma0,0.0,ST_01.10,32.534746140513484
1,gamma0,0.0,ST_01.11,30.482878326360268
1,gamma0,0.0,ST_01.12,5.322490904734342
1,gamma0,0.0,ST_01.13,4.433609664773364
1,gamma0,0.0,ST_01.21,38.245950783962755
1,gamma0,0.0,ST_01.22,21.733396352232564
1,gamma0,0.0,ST_01.23,12.296354397270369
1,gamma0,0.0,ST_01.24,23.47167187870686
1,gamma0,0.0,ST_01.25,16.492264802667048
1,gamma0,0.0,ST_01.26,18.93384706392881
1,gamma0,0.0,ST_01.27,17.467467205042535
1,gamma0,0.0,ST_01.28,44.25999149891643
1,gamma0,0.0,ST_01.30,27.13678211811392
1,gamma0,0.0,ST_01.31,27.258184114590666
1,gamma0,0.0,ST_01.E4,6.497904001009658
1,gamma1,1.0,ST_01.01,21.36712383579505
1,gamma1,1.0,ST_01.02,31.089886829182298
1,gamma1,1.0,ST_01.03,30.324879597724507
1,gamma1,1.0,ST_01.04,41.34682812263127
1,gamma1,1.0,ST_01.05,33.363704443431125
1,gamma1,1.0,ST_01.06,28.600636346527757
1,gamma1,1.0,ST_01.07,17.999120963838067
1,gamma1,1.0,ST_01.08,19.397356844593737
1,gamma1,1.0,ST_01.09,28.215353227418717
1,gamma1,1.0,ST_01.10,25.804629326718747
1,gamma1,1.0,ST_01.11,26.61360524204173
1,gamma1,1.0,ST_01.12,3.5910782007846165
1,gamma1,1.0,ST_01.13,17.033818860215693
1,gamma1,1.0,ST_01.21,25.334017317324413
1,gamma1,1.0,ST_01.22,20.431656466551978
1,gamma1,1.0,ST_01.23,28.47306305574832
1,gamma1,1.0,ST_01.24,16.2162831324002
1,gamma1,1.0,ST_01.25,24.391337759499997
1,gamma1,1.0,ST_01.26,20.367647517721917
1,gamma1,1.0,ST_01.27,18.723115806044007
1,gamma1,1.0,ST_01.28,41.62915284338644
1,gamma1,1.0,ST_01.30,25.245430637154463
1,gamma1,1.0,ST_01.31,24.727067018235815
1,gamma1,1.0,ST_01.E4,8.620725228431139
1,gamma2,2.0,ST_01.01,21.026159093734485
1,gamma2,2.0,ST_01.02,35.183981111003796
1,gamma2,2.0,ST_01.03,30.392088993996076
1,gamma2,2.0,ST_01.04,33.05093195686145
1,gamma2,2.0,ST_01.05,26.960569247217087
1,gamma2,2.0,ST_01.06,21.179982456819335
1,gamma2,2.0,ST_01.07,27.550037917969526
1,gamma2,2.0,ST_01.08,17.7847775375372
1,gamma2,2.0,ST_01.09,30.13006816641357
1,gamma2,2.0,ST_01.10,26.380092912465532
1,gamma2,2.0,ST_01.11,32.36810371911274
1,gamma2,2.0,ST_01.12,19.55855091498764
1,gamma2,2.0,ST_01.13,20.646389698179167
1,gamma2,2.0,ST_01.21,28.725283889301387
1,gamma2,2.0,ST_01.22,16.300047264174427
1,gamma2,2.0,ST_01.23,24.59270879454074
1,gamma2,2.0,ST_01.24,18.662705156684716
