fold,arm,gamma,station,ratio_norm
3,gamma0,0.0,ST_01.01,27.75508531703908
3,gamma0,0.0,ST_01.02,35.707065257134154
3,gamma0,0.0,ST_01.03,38.056198712654
3,gamma0,0.0,ST_01.04,55.41009915858281
3,gamma0,0.0,ST_01.05,40.630209715629064
3,gamma0,0.0,ST_01.06,27.905078928793063
3,gamma0,0.0,ST_01.07,23.584168392901578
3,gamma0,0.0,ST_01.08,17.597858036397152
3,gamma0,0.0,ST_01.09,32.77319710180672
3,gamma0,0.0,ST_01.10,30.09024874515535
3,gamma0,0.0,ST_01.11,29.916213493626188
3,gamma0,0.0,ST_01.12,4.560323651118517
3,gamma0,0.0,ST_01.13,5.045592056363039
3,gamma0,0.0,ST_01.21,36.47021992341719
3,gamma0,0.0,ST_01.22,21.16237274384552
3,gamma0,0.0,ST_01.23,12.792378477218449
3,gamma0,0.0,ST_01.24,24.56302175487642
3,gamma0,0.0,ST_01.25,28.769660183531343
3,gamma0,0.0,ST_01.26,38.76905461271049
3,gamma0,0.0,ST_01.27,17.381629028619166
3,gamma0,0.0,ST_01.28,46.5016696953932
3,gamma0,0.0,ST_01.30,30.287938691074622
3,gamma0,0.0,ST_01.31,30.93168282539284
3,gamma0,0.0,ST_01.E4,6.287255437660165
3,gamma1,1.0,ST_01.01,27.450084379489194
3,gamma1,1.0,ST_01.02,36.8303644442795
3,gamma1,1.0,ST_01.03,29.335738012384734
3,gamma1,1.0,ST_01.04,44.265097746404294
3,gamma1,1.0,ST_01.05,32.54101297504834
3,gamma1,1.0,ST_01.06,33.87923256686338
3,gamma1,1.0,ST_01.07,22.629585305913405
3,gamma1,1.0,ST_01.08,15.947815619892861
3,gamma1,1.0,ST_01.09,32.07122129327322
3,gamma1,1.0,ST_01.10,25.113657769779152
3,gamma1,1.0,ST_01.11,28.61573029538638
3,gamma1,1.0,ST_01.12,4.8614770997772885
3,gamma1,1.0,ST_01.13,31.72774044175885
3,gamma1,1.0,ST_01.21,32.425463554831175
3,gamma1,1.0,ST_01.22,26.37702440082181
3,gamma1,1.0,ST_01.23,21.97289268088263
3,gamma1,1.0,ST_01.24,20.40822273333757
3,gamma1,1.0,ST_01.25,30.651004099709166
3,gamma1,1.0,ST_01.26,33.504227302654755
3,gamma1,1.0,ST_01.27,30.504431343171714
