PRODUCT_ID;CATEGORY;POPULARITY
1;18;251
2;27;716
3;14;484
4;33;264
5;4;542
6;29;529
7;34;485
8;39;226
9;36;268
10;26;767
11;32;231
12;3;255
13;22;544
14;33;488
15;19;251
16;10;263
17;25;263
18;33;288
19;19;749
20;20;495
21;31;518
22;38;512
23;38;496
24;25;233
25;7;235
26;24;674
27;6;748
28;39;268
29;24;246
30;11;235
31;24;524
32;15;460
33;31;239
34;31;531
35;10;969
36;5;1072
37;29;776
38;37;1047
39;13;703
40;6;236
41;0;268
42;8;509
43;30;1049
44;1;791
45;11;217
46;9;255
47;28;495
48;15;725
49;27;261
50;17;258
51;28;780
52;26;508
53;3;753
54;29;510
55;39;510
56;31;268
57;25;245
58;30;255
59;30;462
60;30;257
61;38;486
62;9;258
63;26;750
64;32;456
65;21;259
66;25;502
67;39;235
68;35;262
69;36;526
70;35;517
71;2;497
72;8;243
73;13;1092
74;15;545
75;30;231
76;31;544
77;30;767
78;18;535
79;39;755
80;8;806
81;36;232
82;18;739
83;2;242
84;16;534
85;13;244
86;14;516
87;38;236
88;12;499
89;18;485
90;36;485
91;4;282
92;13;535
93;17;236
94;6;474
95;27;808
96;34;1236
97;24;568
98;25;249
99;17;247
100;15;238
101;22;1198
102;15;251
103;13;714
104;12;255
105;18;521
106;20;658
107;33;259
108;19;280
109;28;752
110;3;251
111;4;530
112;36;267
113;30;518
114;39;553
115;6;493
116;16;241
117;31;518
118;6;241
119;24;242
120;18;470
121;14;462
122;18;461
123;30;250
124;10;256
125;38;249
126;24;529
127;21;799
128;12;240
129;2;266
130;6;224
131;32;803
132;33;238
133;5;551
134;13;808
135;2;519
136;31;794
137;13;1026
138;18;267
139;37;482
140;4;247
141;9;500
142;38;525
143;21;250
144;15;267
145;6;247
146;15;216
147;39;813
148;39;516
149;33;522
150;36;270
151;6;498
152;32;240
153;18;530
154;33;745
155;32;1211
156;39;508
157;17;495
158;33;800
159;6;502
160;3;519
161;26;287
162;32;259
163;36;270
164;39;783
165;13;748
166;0;539
167;25;1299
168;21;469
169;25;229
170;38;252
171;28;264
172;39;226
173;34;814
174;13;254
175;1;272
176;39;278
177;13;535
178;36;735
179;3;235
180;10;515
181;30;224
182;9;498
183;9;531
184;22;507
185;31;266
186;39;288
187;11;569
188;7;519
189;32;771
190;30;231
191;35;276
192;2;481
193;9;277
194;3;512
195;25;506
196;35;265
197;16;715
198;26;748
199;12;245
200;35;241
201;9;245
202;23;532
203;36;215
204;12;250
205;22;796
206;26;820
207;3;529
208;34;265
209;9;235
210;36;490
211;7;764
212;11;511
213;9;538
214;32;227
215;4;542
216;34;250
217;24;711
218;19;785
219;30;482
220;25;260
221;1;512
222;15;844
223;12;250
224;35;1000
225;37;252
226;8;798
227;36;472
228;7;253
229;12;796
230;10;275
231;23;245
232;17;223
233;10;767
234;30;281
235;33;261
236;22;250
237;17;482
238;37;790
239;14;529
240;10;497
241;16;261
242;35;527
243;25;1055
244;18;815
245;28;246
246;14;258
247;12;235
248;23;228
249;19;1133
250;28;274
251;1;753
252;39;242
253;14;207
254;11;241
255;30;241
256;16;250
257;17;703
258;13;262
259;21;252
260;3;516
261;12;238
262;28;260
263;29;463
264;0;270
265;39;227
266;19;248
267;22;528
268;32;477
269;14;249
270;9;492
271;14;249
272;16;503
273;38;496
274;29;259
275;5;287
276;24;262
277;3;524
278;12;234
279;20;511
280;39;279
281;37;501
282;39;494
283;37;518
284;30;479
285;10;512
286;20;568
287;37;243
288;18;651
289;12;515
290;38;778
291;10;527
292;3;258
293;15;245
294;8;246
295;29;235
296;34;247
297;14;227
298;9;471
299;4;486
300;19;234
301;38;247
302;14;516
303;20;267
304;10;211
305;1;238
306;30;261
307;14;252
308;2;281
309;26;1290
310;30;234
311;25;496
312;0;242
313;20;1014
314;14;245
315;31;766
316;23;784
317;9;997
318;11;509
319;15;509
320;34;263
321;32;485
322;2;572
323;38;490
324;9;772
325;18;270
326;24;269
327;20;264
328;39;722
329;5;524
330;16;250
331;32;788
332;35;240
333;23;809
334;35;284
335;2;238
336;37;227
337;4;253
338;7;515
339;27;263
340;12;770
341;28;251
342;6;260
343;3;272
344;22;723
345;33;250
346;36;253
347;0;770
348;18;766
349;17;245
350;15;772
351;38;789
352;34;519
353;6;254
354;2;511
355;1;466
356;30;503
357;13;503
358;38;249
359;24;771
360;6;269
361;0;221
362;14;511
363;27;564
364;0;490
365;33;539
366;10;525
367;2;1249
368;13;248
369;37;787
370;31;492
371;38;227
372;2;755
373;36;260
374;31;484
375;34;246
376;20;776
377;6;265
378;11;295
379;21;746
380;13;254
381;39;724
382;2;244
383;19;1043
384;17;512
385;6;530
386;26;516
387;19;225
388;31;254
389;12;257
