fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,1,0.5723981900452488
0,gamma0,0.0,2,1.0007541478129713
0,gamma0,0.0,3,1.0165912518853695
0,gamma0,0.0,4,0.9592760180995475
0,gamma0,0.0,5,0.995475113122172
0,gamma1,1.0,1,0.9245852187028658
0,gamma1,1.0,2,0.861236802413273
0,gamma1,1.0,3,0.9268476621417798
0,gamma1,1.0,4,0.9004524886877828
0,gamma1,1.0,5,0.9313725490196079
0,gamma2,2.0,1,1.0007541478129713
0,gamma2,2.0,2,0.8144796380090498
0,gamma2,2.0,3,0.8431372549019608
0,gamma2,2.0,4,0.9773755656108597
0,gamma2,2.0,5,0.9087481146304676
0,gamma4,4.0,1,0.9170437405731523
0,gamma4,4.0,2,0.9155354449472096
0,gamma4,4.0,3,0.8876319758672699
0,gamma4,4.0,4,0.9358974358974359
0,gamma4,4.0,5,0.8883861236802413
0,tight1.02,,1,0.8710407239819005
0,tight1.02,,2,0.9260935143288085
0,tight1.02,,3,0.8914027149321267
0,tight1.02,,4,0.8733031674208145
0,tight1.02,,5,0.9826546003016591
