fold,arm,gamma,station,ratio_norm
1,gamma0,0.0,GARE4,1.4819134264076073
1,gamma0,0.0,GARE5,1.4643954608144403
1,gamma0,0.0,GARE6,0.48472017227612574
1,gamma0,0.0,GARE7,1.0701928427980352
1,gamma0,0.0,GARE8,0.9618669699242662
1,gamma0,0.0,GARE9,0.6540443756200247
1,gamma0,0.0,GARE10,0.5416535604539185
1,gamma0,0.0,GARE11,0.6139272665682692
1,gamma1_a0.5,1.0,GARE4,1.3418422899174913
1,gamma1_a0.5,1.0,GARE5,1.2454934791550727
1,gamma1_a0.5,1.0,GARE6,0.6492051586053377
1,gamma1_a0.5,1.0,GARE7,0.9360497471509109
1,gamma1_a0.5,1.0,GARE8,0.5804156887415616
1,gamma1_a0.5,1.0,GARE9,0.5567761136248155
1,gamma1_a0.5,1.0,GARE10,0.7745408792857316
1,gamma1_a0.5,1.0,GARE11,1.188390718381766
1,hexaly_k1,,GARE4,1.906022405574778
1,hexaly_k1,,GARE5,0.5325316363812335
1,hexaly_k1,,GARE6,0.6133223644414334
1,hexaly_k1,,GARE7,0.6416801761474993
1,hexaly_k1,,GARE8,0.41542258462580756
1,hexaly_k1,,GARE9,1.4752353069273392
1,hexaly_k1,,GARE10,0.6292191923346803
1,hexaly_k1,,GARE11,1.059280408429916
