PRODUCT_ID;CATEGORY;POPULARITY
1;30;385
2;68;355
3;24;573
4;23;388
5;68;338
6;44;339
7;21;707
8;19;585
9;72;366
10;50;195
11;78;183
12;16;192
13;15;209
14;64;402
15;21;174
16;39;188
17;39;397
18;21;505
19;48;171
20;45;195
21;52;176
22;47;528
23;66;191
24;13;195
25;51;383
26;79;186
27;53;168
28;9;390
29;46;373
30;43;337
31;0;179
32;54;175
33;37;202
34;73;200
35;52;160
36;15;170
37;59;190
38;29;400
39;35;187
40;70;188
41;40;186
42;67;377
43;19;387
44;38;353
45;14;162
46;73;181
47;21;409
48;61;638
49;64;198
50;70;406
51;34;354
52;37;179
53;46;395
54;39;384
55;30;431
56;43;575
57;61;174
58;57;195
59;61;370
60;6;548
61;33;344
62;61;188
63;58;185
64;3;535
65;61;767
66;17;764
67;62;399
68;26;605
69;48;188
70;20;187
71;18;182
72;50;168
73;38;586
74;33;191
75;58;180
76;42;572
77;50;166
78;68;519
79;78;364
80;3;378
81;57;201
82;36;379
83;26;172
84;66;365
85;10;388
86;41;561
87;44;346
88;38;198
89;43;196
90;77;207
91;55;391
92;73;214
93;18;338
94;72;400
95;29;370
96;60;200
97;67;382
98;8;181
99;16;204
100;74;562
101;4;372
102;45;378
103;30;381
104;23;368
105;54;545
106;48;216
107;72;557
108;71;180
109;24;180
110;46;195
111;11;166
112;44;523
113;74;180
114;32;189
115;15;192
116;1;395
117;5;557
118;33;189
119;55;181
120;35;751
121;20;596
122;30;423
123;73;379
124;19;372
125;44;325
126;25;385
127;59;551
128;23;920
129;65;189
130;73;383
131;32;203
132;30;564
133;9;201
134;67;395
135;39;796
136;21;360
137;33;395
138;25;371
139;66;568
140;25;586
141;67;188
142;20;187
143;72;371
144;9;190
145;25;178
146;25;401
147;5;161
148;11;371
149;4;180
150;2;391
151;70;366
152;14;190
153;51;343
154;11;337
155;29;176
156;51;526
157;9;387
158;71;753
159;25;163
160;54;383
161;50;420
162;40;389
163;69;341
164;62;191
165;0;204
166;69;379
167;75;360
168;77;177
169;68;599
170;67;393
171;34;397
172;54;315
173;15;410
174;10;197
175;29;366
176;14;350
177;59;381
178;26;916
179;1;187
180;46;181
181;37;756
182;2;405
183;43;176
184;15;194
185;52;553
186;16;170
187;43;751
188;72;170
189;35;386
190;10;176
191;46;550
192;67;181
193;65;179
194;41;191
195;33;187
196;68;579
197;2;591
198;21;393
199;20;403
200;43;198
201;21;355
202;76;218
203;73;177
204;49;398
205;66;169
206;53;410
207;76;213
208;29;177
209;47;366
210;60;373
211;54;190
212;5;204
213;5;398
214;27;593
215;42;388
216;18;562
217;76;218
218;13;388
219;27;193
220;52;571
221;19;371
222;79;503
223;33;406
224;39;591
225;42;371
226;12;406
227;19;205
228;2;194
229;59;419
230;63;168
231;56;372
232;21;179
233;9;333
234;65;171
235;15;386
236;42;162
237;67;785
238;35;772
239;73;198
240;17;776
241;63;190
242;18;355
243;18;204
244;14;379
245;4;184
246;64;368
247;7;197
248;72;174
249;35;582
250;72;181
251;30;367
252;9;382
253;19;190
254;35;170
255;73;353
256;47;750
257;32;335
258;32;179
259;10;389
260;20;390
261;48;171
262;14;170
263;16;201
264;48;747
265;19;195
266;53;366
267;28;393
268;30;613
269;18;187
270;12;209
271;55;369
272;15;193
273;13;343
274;16;200
275;33;624
276;63;348
277;25;187
278;50;374
279;72;363
280;63;596
281;61;377
282;71;189
283;58;363
284;40;368
285;37;167
286;52;201
287;15;188
288;45;199
289;49;225
290;61;370
291;74;370
292;40;197
293;13;381
294;42;167
295;50;403
296;35;364
297;79;194
298;79;201
299;34;410
300;24;208
301;55;543
302;18;193
303;0;620
304;44;566
305;36;189
306;49;195
307;0;545
308;29;390
309;22;199
310;67;613
311;42;348
312;45;187
313;55;390
314;79;565
315;70;343
316;69;179
317;0;595
318;71;192
319;49;181
320;54;399
321;49;179
322;20;202
323;55;598
324;8;186
325;54;217
326;68;532
327;30;361
328;9;713
329;74;331
330;12;178
331;46;199
332;66;194
333;56;175
334;53;559
335;59;190
336;2;589
337;25;367
338;2;217
339;20;371
340;13;524
341;1;358
342;41;183
343;52;798
344;34;165
345;57;785
346;43;171
347;6;192
348;72;207
349;17;555
350;55;194
351;38;180
352;11;404
353;47;393
354;70;581
355;63;406
356;3;334
357;23;573
358;43;546
359;60;192
360;34;356
361;23;179
362;2;187
363;39;435
364;35;210
365;0;787
366;19;761
367;27;384
368;29;189
369;55;755
370;76;530
371;44;370
372;50;402
373;19;372
374;70;161
375;5;204
376;10;358
377;74;201
378;24;181
379;33;343
380;47;379
381;23;176
382;31;542
383;51;204
384;33;187
385;69;197
386;35;366
387;26;352
388;1;181
389;21;181
390;5;318
391;55;202
392;43;365
393;13;203
394;53;571
395;10;182
396;48;189
397;19;203
398;60;212
399;51;202
400;64;733
401;31;187
402;61;172
403;7;208
404;48;372
405;51;382
406;24;400
407;24;191
408;5;180
409;15;386
410;27;521
411;36;374
412;24;366
413;34;372
414;40;189
415;48;166
416;44;741
417;62;175
418;46;356
419;46;207
420;72;199
421;64;174
422;69;576
423;16;741
424;5;593
425;72;380
426;46;193
427;64;416
428;52;365
429;16;354
430;66;579
431;12;185
432;60;166
433;32;590
434;25;352
435;24;374
436;56;372
437;31;200
438;34;183
439;32;230
440;45;536
441;44;203
442;44;142
443;26;197
444;29;550
445;18;177
446;19;199
447;33;197
448;7;573
449;20;383
450;74;410
451;22;391
452;78;375
453;23;175
454;15;560
455;21;184
456;36;341
457;22;406
458;60;357
459;40;383
460;46;774
461;42;734
462;18;370
463;19;196
464;45;176
465;74;392
466;25;392
467;45;192
468;34;510
469;20;173
470;1;561
471;3;164
472;46;547
473;26;709
474;26;383
475;41;175
476;4;215
477;23;369
478;26;549
479;12;185
480;55;512
481;61;197
482;15;349
483;22;382
484;4;188
485;73;375
486;79;178
487;27;171
488;17;402
489;13;203
490;50;369
491;57;581
492;78;561
493;9;391
494;30;387
495;16;196
496;53;206
497;51;161
498;3;182
499;77;972
500;21;343
501;4;575
502;20;203
503;57;165
504;37;193
505;61;192
506;5;613
507;28;612
508;26;414
509;71;166
510;55;170
511;50;174
512;72;401
513;40;187
514;58;381
515;25;789
516;22;553
517;15;383
518;63;193
519;6;182
520;66;401
521;29;189
522;47;381
