PRODUCT_ID;CATEGORY;POPULARITY
1;9;507
2;5;504
3;7;351
4;3;229
5;8;395
6;17;384
7;11;222
8;0;975
9;6;382
10;18;503
11;1;220
12;8;477
13;4;215
14;11;384
15;14;244
16;5;217
17;4;379
18;15;537
19;2;195
20;16;537
21;18;230
22;13;488
23;16;528
24;8;485
25;16;401
26;9;658
27;14;388
28;14;491
29;11;1198
30;0;520
31;0;239
32;10;406
33;4;624
34;11;374
35;2;526
36;6;535
37;3;419
38;16;217
39;16;362
40;16;386
41;17;367
42;0;656
43;0;641
44;10;254
45;6;509
46;8;214
47;7;241
48;12;364
49;19;353
50;17;631
51;8;969
52;10;235
53;9;385
54;16;480
55;15;506
56;3;230
57;5;529
58;8;557
59;12;496
60;8;671
61;19;527
62;10;396
63;10;237
64;11;239
65;3;352
66;14;382
67;9;369
68;9;514
69;17;390
70;15;392
71;1;523
72;5;483
73;15;364
74;14;239
75;18;648
76;15;373
77;7;416
78;18;532
79;9;812
80;9;515
81;10;515
82;15;616
83;1;377
84;19;214
85;18;240
86;16;361
87;9;354
88;11;491
89;18;225
90;1;622
91;8;529
92;6;239
93;15;237
94;12;366
95;13;527
96;11;469
97;12;198
98;11;196
99;4;366
100;15;551
101;7;360
102;9;464
103;8;216
104;8;352
105;14;231
106;16;348
107;5;605
108;14;478
109;18;212
110;19;378
111;6;392
112;15;704
113;9;637
114;14;352
115;12;210
116;6;662
117;3;219
118;10;622
119;3;217
120;0;481
121;2;546
122;14;229
123;17;492
124;11;534
125;0;389
126;1;358
127;11;479
128;1;226
129;12;216
130;2;539
131;4;203
132;19;519
133;17;534
134;17;187
135;4;382
136;14;685
137;7;541
138;8;382
139;4;349
140;6;242
141;6;373
142;17;553
143;10;383
144;8;383
145;5;208
146;17;376
147;0;517
148;11;528
149;11;202
150;15;625
151;6;359
152;16;796
153;7;204
154;2;806
155;3;360
156;11;341
157;9;212
158;4;231
159;13;359
160;3;372
161;9;412
162;17;217
163;8;557
164;13;386
165;17;223
166;10;206
167;0;394
168;15;220
169;1;659
170;0;368
171;2;382
172;7;939
173;4;379
174;6;368
175;18;397
176;6;221
177;17;694
178;17;406
179;17;496
180;4;546
181;9;220
182;19;410
183;8;512
184;3;515
185;16;724
186;12;202
187;7;204
188;9;558
189;14;382
190;19;221
191;13;525
192;19;225
193;12;365
194;18;232
195;0;533
196;13;211
197;17;518
198;7;375
199;10;775
200;0;206
201;2;208
202;7;370
203;10;373
204;17;228
205;15;540
206;5;510
207;3;382
208;7;217
209;16;529
210;6;374
211;11;218
212;11;545
213;11;228
214;6;215
215;11;223
216;17;484
217;14;492
218;9;539
219;19;249
220;8;546
221;7;234
222;19;359
223;13;214
224;5;234
225;2;218
226;3;383
227;11;667
228;15;342
229;0;373
230;8;789
231;11;370
232;7;506
233;15;482
234;13;403
235;17;210
236;14;682
237;1;227
238;15;221
239;12;206
240;2;535
241;1;226
242;8;377
243;15;387
244;11;249
245;18;236
246;10;510
247;17;551
248;0;682
249;19;235
250;19;531
251;11;356
252;9;499
253;14;689
254;0;366
255;1;368
256;0;244
257;3;204
258;10;521
259;5;930
260;4;541
261;16;235
262;2;835
263;19;530
264;0;499
265;18;625
266;18;538
267;8;654
268;14;231
269;13;243
270;17;350
271;3;513
272;5;209
273;15;669
274;9;528
275;15;217
276;19;532
277;12;581
278;15;217
279;16;381
280;8;194
281;17;683
282;16;207
283;15;1003
284;13;221
285;11;542
286;2;220
287;13;212
288;8;368
289;1;208
290;4;678
291;9;234
292;11;363
293;0;518
294;2;368
295;11;438
296;0;490
297;7;320
298;3;221
299;12;391
300;15;384
301;0;223
302;5;376
303;17;801
304;13;234
305;4;318
306;18;208
307;1;509
308;14;377
309;13;521
310;6;348
311;11;254
312;17;337
313;11;203
314;18;338
315;4;242
316;19;393
317;4;235
318;6;376
319;14;398
320;19;352
321;0;214
322;19;467
323;10;373
324;1;244
325;1;561
326;10;379
327;10;520
328;9;374
329;14;526
330;3;485
331;7;356
332;12;374
333;15;356
334;10;232
335;14;333
336;4;265
337;16;237
338;16;330
339;6;414
340;4;547
341;6;506
342;0;345
343;18;258
344;5;206
345;7;528
346;7;248
347;13;506
348;14;342
349;9;403
350;19;677
351;13;391
352;7;372
353;16;369
354;12;517
355;7;512
356;10;200
357;15;241
358;7;332
359;16;355
360;13;234
361;11;369
362;11;256
363;0;227
364;2;532
