PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
74;1;4609000;0.034615385
1952;4;138000;0.811538462
1953;0;477000;0.915384615
1974;1;955188;0.034615385
4427;1;336140;0.069230769
7084;0;2560;0.007692308
7266;0;4096;0.015384615
7267;0;4096;0.034615385
7268;0;4096;0.023076923
7291;0;4096;0.038461538
7303;0;4096;0.030769231
7323;0;4096;0.030769231
7581;0;2560;0.023076923
7582;1;2560;0.030769231
7583;0;2560;0.034615385
7584;0;2560;0.026923077
7585;0;2560;0.034615385
7586;0;2560;0.023076923
7587;0;2560;0.023076923
7588;0;2560;0.015384615
7589;0;2560;0.026923077
7590;0;2560;0.030769231
7591;0;2560;0.026923077
7592;0;2560;0.015384615
7594;0;2560;0.003846154
7595;0;2560;0.026923077
7596;0;2560;0.019230769
7597;0;2560;0.015384615
7598;0;2560;0.011538462
7599;0;2560;0.03030303
7600;0;2560;0.007692308
7601;0;2560;0.011538462
7602;0;2560;0.007692308
7603;0;2560;0.019230769
7604;0;2560;0.007692308
7605;0;2560;0.023076923
7606;0;2560;0.015384615
7607;0;2560;0.015384615
7608;0;2560;0.011538462
7609;0;2560;0.007692308
7610;0;2560;0.023076923
7611;1;2560;0.015151515
7612;0;2560;0.007692308
7613;0;2560;0.015384615
7614;0;2560;0.011538462
7616;0;2560;0.015384615
7619;0;92340;0.042307692
7621;0;77792;0.057692308
7743;0;123120;0.053846154
7745;0;123120;0.053846154
7746;0;196596;0.038461538
7747;0;4096;0.030769231
7777;0;89856;0.019230769
10048;0;406800;0.142307692
10405;0;3150000;0.115384615
11267;0;70000;0.103846154
17955;0;3072;0.411538462
20843;0;5742000;0.030769231
20845;0;5742000;0.092307692
20847;0;5742000;0.080769231
20849;1;8400000;0.126923077
20853;0;5742000;0.180769231
20857;0;5652738;0.307692308
20862;1;3150000;0.426923077
20866;0;6633081;0.342307692
20871;0;5519690;0.565384615
20876;1;4560000;0.142307692
24018;0;3969000;0.396153846
26582;3;7657000;2.223076923
26583;0;6409000;0.269230769
26839;0;570350;0.038461538
