fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,1,0.9863385506197413
0,gamma0,0.0,2,1.003618926988148
0,gamma0,0.0,3,0.7855785759522301
0,gamma0,0.0,4,0.930878494526373
0,gamma0,0.0,5,0.8485479055460056
0,gamma0,0.0,6,0.9647154618655569
0,gamma0,0.0,7,0.9336831629421877
0,gamma0,0.0,8,0.7616031846557496
0,gamma0,0.0,9,0.9926716728490003
0,gamma0,0.0,10,0.8830181851081155
0,gamma1,1.0,1,0.9547634126481498
0,gamma1,1.0,2,0.883470550981634
0,gamma1,1.0,3,0.9328689043698544
0,gamma1,1.0,4,0.9868813896679635
0,gamma1,1.0,5,0.764769745770379
0,gamma1,1.0,6,1.0147471274767033
0,gamma1,1.0,7,1.0003618926988147
0,gamma1,1.0,8,0.8603998914321903
0,gamma1,1.0,9,0.9078078349769293
0,gamma1,1.0,10,0.7845833710304895
0,gamma2,2.0,1,0.830905636478784
0,gamma2,2.0,2,0.9165837329231883
0,gamma2,2.0,3,0.9726771012394825
0,gamma2,2.0,4,0.7804216049941193
0,gamma2,2.0,5,1.007871166199222
0,gamma2,2.0,6,0.9717723694924455
0,gamma2,2.0,7,0.9578395005880757
0,gamma2,2.0,8,0.9798244820410749
0,gamma2,2.0,9,0.965891613136705
0,gamma2,2.0,10,0.7068669139600109
0,gamma4,4.0,1,0.8518954130100426
0,gamma4,4.0,2,0.7773455170541934
0,gamma4,4.0,3,0.9799149552157785
0,gamma4,4.0,4,0.981272052836334
0,gamma4,4.0,5,0.9813625260110377
0,gamma4,4.0,6,0.7787930878494527
0,gamma4,4.0,7,0.9676106034560753
0,gamma4,4.0,8,0.9129648059350403
0,gamma4,4.0,9,0.9433637926354835
0,gamma4,4.0,10,0.9161313670496698
0,tight1.02,,1,0.9079887813263368
0,tight1.02,,2,0.9059078983081517
0,tight1.02,,3,0.9230978015018547
0,tight1.02,,4,0.9019270786211888
0,tight1.02,,5,0.8807563557405229
0,tight1.02,,6,0.8581380620645979
0,tight1.02,,7,0.9182122500678549
0,tight1.02,,8,0.9477065050212612
0,tight1.02,,9,0.9346783678639283
0,tight1.02,,10,0.9122410205374106
