PRODUCT_ID;CATEGORY;POPULARITY
1;3;248
2;14;258
3;18;259
4;1;558
5;0;585
6;13;553
7;3;243
8;1;539
9;19;232
10;0;239
11;17;221
12;0;588
13;18;221
14;11;260
15;16;232
16;3;991
17;18;257
18;9;587
19;14;248
20;4;244
21;3;241
22;12;231
23;6;607
24;3;227
25;6;244
26;17;249
27;10;232
28;10;947
29;13;254
30;10;260
31;10;235
32;9;234
33;7;242
34;11;264
35;6;262
36;2;599
37;0;223
38;16;220
39;10;212
40;14;202
41;18;589
42;12;236
43;15;916
44;3;246
45;18;220
46;9;603
47;16;600
48;8;578
49;19;240
50;18;235
51;7;259
52;5;242
53;8;189
54;18;263
55;12;260
56;19;253
57;18;551
58;1;615
59;8;509
60;8;577
61;17;233
62;6;219
63;14;628
64;8;250
65;1;577
66;18;250
67;15;848
68;3;252
69;9;238
70;8;245
71;9;202
72;15;266
73;13;246
74;5;933
75;0;599
76;4;239
77;3;625
78;14;255
79;4;256
80;18;552
81;12;237
82;9;530
83;18;1715
84;8;594
85;1;966
86;18;245
87;18;553
88;12;250
89;16;236
90;6;214
91;12;580
92;19;616
93;2;248
94;5;609
95;19;1014
96;10;576
97;6;547
98;10;573
99;18;238
100;18;603
101;14;260
102;14;977
103;7;232
104;14;226
105;8;228
106;8;231
107;0;225
108;10;249
109;8;238
110;14;583
111;6;628
112;14;627
113;0;213
114;3;602
115;13;1298
116;14;263
117;15;247
118;18;227
119;12;222
120;14;241
121;1;245
122;19;919
123;10;837
124;18;621
125;4;217
126;12;610
127;9;257
128;11;233
129;17;236
130;18;589
131;5;237
132;15;572
133;14;1014
134;3;266
135;17;224
136;2;624
137;13;243
138;2;270
139;3;255
140;14;197
141;0;612
142;19;579
143;14;207
144;10;264
145;10;224
146;0;238
147;19;584
148;15;216
149;0;224
150;10;257
151;0;650
152;7;238
153;11;228
154;11;554
155;4;212
156;9;255
157;8;266
158;14;599
159;14;587
160;8;269
161;4;915
162;5;524
163;2;593
164;3;602
165;12;218
166;3;220
167;13;589
168;14;534
169;8;225
170;9;254
171;12;247
172;15;250
173;9;245
174;3;214
175;3;222
176;19;206
177;19;596
178;2;580
179;6;575
180;2;576
181;5;580
182;15;232
183;1;232
184;9;223
185;12;942
186;2;559
187;6;233
188;3;581
189;16;562
190;8;244
191;16;597
192;5;281
193;1;594
194;6;986
195;17;238
196;11;289
197;12;661
198;12;231
199;1;246
200;10;601
201;9;288
202;4;253
203;6;237
204;12;247
205;12;598
206;17;185
207;12;949
208;10;249
209;10;216
210;2;226
211;7;282
212;6;249
213;10;212
214;14;248
215;19;241
216;6;563
217;7;615
218;16;584
219;9;245
220;18;255
221;16;589
222;13;256
223;9;536
224;15;971
225;13;255
226;15;235
227;6;198
228;4;216
229;0;606
230;11;253
231;2;579
232;0;576
233;19;216
234;8;246
235;15;268
236;18;585
237;17;240
238;9;957
239;1;602
240;10;1210
241;15;233
242;6;230
243;19;249
244;3;637
245;8;259
246;4;243
247;8;570
248;4;241
249;8;234
250;11;529
251;3;240
252;19;212
253;0;254
254;13;223
255;4;243
256;7;604
257;0;601
258;9;586
259;17;251
260;19;598
261;16;224
262;3;242
263;8;245
264;15;892
265;6;570
266;10;261
267;2;959
268;17;220
269;8;249
270;8;593
271;1;242
272;2;203
273;17;270
274;12;561
275;7;541
276;13;255
277;13;642
278;12;1241
279;4;218
280;1;904
281;4;607
282;11;241
283;14;234
284;0;225
285;16;987
286;4;210
287;19;615
288;14;236
289;12;217
290;6;230
291;1;241
292;15;227
293;5;236
294;11;230
295;10;238
296;12;251
297;16;217
298;1;235
299;9;612
300;15;217
301;2;647
302;11;245
303;17;576
304;1;577
305;1;609
306;18;247
307;12;233
308;2;252
309;18;627
310;8;598
311;9;217
312;19;218
313;4;1041
314;5;224
315;7;618
316;15;1247
317;10;240
318;12;592
319;14;542
320;16;568
321;1;600
322;11;605
323;12;592
324;6;237
325;9;553
326;1;593
327;16;614
328;18;556
329;12;233
330;16;248
331;13;890
332;19;565
333;8;213
334;5;252
335;17;219
336;4;224
337;7;231
338;3;239
339;9;242
340;5;610
341;2;261
342;8;570
343;4;239
344;12;602
345;5;226
346;1;637
347;0;588
348;6;238
349;2;631
350;5;231
351;16;260
352;2;240
353;14;998
354;3;552
355;5;230
356;17;217
357;9;255
358;6;277
359;19;234
360;12;231
361;1;233
362;11;245
363;9;216
364;12;231
365;3;232
366;9;222
367;14;247
368;5;243
369;9;241
