fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,ST_01.01,21.104941992195233
0,gamma0,0.0,ST_01.02,34.55887723572076
0,gamma0,0.0,ST_01.03,33.8750133746081
0,gamma0,0.0,ST_01.04,33.18453861548641
0,gamma0,0.0,ST_01.05,31.184396911989833
0,gamma0,0.0,ST_01.06,26.8806478688415
0,gamma0,0.0,ST_01.07,22.180640959397394
0,gamma0,0.0,ST_01.08,26.270682937975803
0,gamma0,0.0,ST_01.09,31.403718549031797
0,gamma0,0.0,ST_01.10,26.1039280800636
0,gamma0,0.0,ST_01.11,29.295477438356066
0,gamma0,0.0,ST_01.12,6.122208933648536
0,gamma0,0.0,ST_01.13,14.44724555174229
0,gamma0,0.0,ST_01.21,37.49958892429505
0,gamma0,0.0,ST_01.22,23.499885613386084
0,gamma0,0.0,ST_01.23,27.523813952464277
0,gamma0,0.0,ST_01.24,28.35365454113412
0,gamma0,0.0,ST_01.25,21.062852364290567
0,gamma0,0.0,ST_01.26,23.44892564440526
0,gamma0,0.0,ST_01.27,10.278349837674954
0,gamma0,0.0,ST_01.28,32.890864631462435
0,gamma0,0.0,ST_01.30,24.37602682046802
0,gamma0,0.0,ST_01.31,27.159288987936087
0,gamma0,0.0,ST_01.E4,3.2981900088626093
0,gamma1,1.0,ST_01.01,21.33944134766407
0,gamma1,1.0,ST_01.02,32.02609808605774
0,gamma1,1.0,ST_01.03,31.870782772207566
0,gamma1,1.0,ST_01.04,28.47000449755476
0,gamma1,1.0,ST_01.05,29.13574144392981
0,gamma1,1.0,ST_01.06,29.812210989199688
0,gamma1,1.0,ST_01.07,20.28439850031425
0,gamma1,1.0,ST_01.08,27.486605521888283
0,gamma1,1.0,ST_01.09,31.019167679311604
0,gamma1,1.0,ST_01.10,25.693808624528824
0,gamma1,1.0,ST_01.11,29.368405116852493
0,gamma1,1.0,ST_01.12,5.401949059101651
0,gamma1,1.0,ST_01.13,15.833083080916463
0,gamma1,1.0,ST_01.21,28.568145812059953
0,gamma1,1.0,ST_01.22,25.38456561845044
0,gamma1,1.0,ST_01.23,29.511975219488935
0,gamma1,1.0,ST_01.24,21.107025148967885
0,gamma1,1.0,ST_01.25,30.196301619602416
0,gamma1,1.0,ST_01.26,25.801123170105722
0,gamma1,1.0,ST_01.27,21.049454000696336
0,gamma1,1.0,ST_01.28,29.074756683871293
0,gamma1,1.0,ST_01.30,26.847329078764314
0,gamma1,1.0,ST_01.31,25.302243587051567
0,gamma1,1.0,ST_01.E4,10.983496251736115
0,gamma2,2.0,ST_01.01,21.573940703132912
0,gamma2,2.0,ST_01.02,32.37226380127366
0,gamma2,2.0,ST_01.03,31.52619575635625
0,gamma2,2.0,ST_01.04,32.827441351368925
0,gamma2,2.0,ST_01.05,31.545558058334773
0,gamma2,2.0,ST_01.06,27.86509551401379
0,gamma2,2.0,ST_01.07,23.529593928257363
0,gamma2,2.0,ST_01.08,30.695290118324007
0,gamma2,2.0,ST_01.09,24.268586570262926
0,gamma2,2.0,ST_01.10,24.729852639297537
0,gamma2,2.0,ST_01.11,30.904176228718292
0,gamma2,2.0,ST_01.12,26.325498414688713
0,gamma2,2.0,ST_01.13,14.358693632945219
0,gamma2,2.0,ST_01.21,29.90543713918282
0,gamma2,2.0,ST_01.22,22.084121207667884
0,gamma2,2.0,ST_01.23,25.337497077430516
0,gamma2,2.0,ST_01.24,19.834344555142142
0,gamma2,2.0,ST_01.25,24.18327493677806
0,gamma2,2.0,ST_01.26,27.773462710289344
0,gamma2,2.0,ST_01.27,23.58271662202865
0,gamma2,2.0,ST_01.28,29.133806710139623
0,gamma2,2.0,ST_01.30,23.664591321867576
0,gamma2,2.0,ST_01.31,26.86083526279394
0,gamma2,2.0,ST_01.E4,14.23980448270841
0,gamma4,4.0,ST_01.01,24.361877484817963
0,gamma4,4.0,ST_01.02,30.895290083019155
0,gamma4,4.0,ST_01.03,33.62887979185711
0,gamma4,4.0,ST_01.04,28.80159481423524
0,gamma4,4.0,ST_01.05,29.154422192878695
0,gamma4,4.0,ST_01.06,19.536494197334978
0,gamma4,4.0,ST_01.07,22.115120386624202
0,gamma4,4.0,ST_01.08,30.56694273446657
0,gamma4,4.0,ST_01.09,29.51142367526012
0,gamma4,4.0,ST_01.10,26.223108092783093
0,gamma4,4.0,ST_01.11,30.87843704807247
0,gamma4,4.0,ST_01.12,25.209095609141034
0,gamma4,4.0,ST_01.13,14.128458644072825
0,gamma4,4.0,ST_01.21,35.44861362466621
0,gamma4,4.0,ST_01.22,23.869607528255166
0,gamma4,4.0,ST_01.23,26.387721799878754
0,gamma4,4.0,ST_01.24,17.734073848391468
0,gamma4,4.0,ST_01.25,29.616400079582615
0,gamma4,4.0,ST_01.26,28.927646589359757
0,gamma4,4.0,ST_01.27,22.515082250444706
0,gamma4,4.0,ST_01.28,26.4470305149304
0,gamma4,4.0,ST_01.30,26.173337553774424
0,gamma4,4.0,ST_01.31,28.270200075965235
0,gamma4,4.0,ST_01.E4,17.86257827022099
0,tight1.02,,ST_01.01,24.41398845269993
0,tight1.02,,ST_01.02,36.04738981114913
0,tight1.02,,ST_01.03,31.329288890155485
0,tight1.02,,ST_01.04,31.36929418955599
0,tight1.02,,ST_01.05,31.68877713360947
0,tight1.02,,ST_01.06,27.416431321745
0,tight1.02,,ST_01.07,16.24139374507396
0,tight1.02,,ST_01.08,27.33123763616614
0,tight1.02,,ST_01.09,27.96941276202565
0,tight1.02,,ST_01.10,27.849564736955188
0,tight1.02,,ST_01.11,28.935128909314933
0,tight1.02,,ST_01.12,6.338286896012603
0,tight1.02,,ST_01.13,18.37452315039243
0,tight1.02,,ST_01.21,35.52483230134158
0,tight1.02,,ST_01.22,28.54072830635723
0,tight1.02,,ST_01.23,26.2688284350733
0,tight1.02,,ST_01.24,22.525751056839198
0,tight1.02,,ST_01.25,26.76521750781861
0,tight1.02,,ST_01.26,25.567364409787658
0,tight1.02,,ST_01.27,9.084368203181677
0,tight1.02,,ST_01.28,34.389259048021394
0,tight1.02,,ST_01.30,24.076475031583616
0,tight1.02,,ST_01.31,31.752160202623696
0,tight1.02,,ST_01.E4,8.889407357220175
0,tight1.05,,ST_01.01,27.514591041676752
0,tight1.05,,ST_01.02,34.12040066311397
0,tight1.05,,ST_01.03,32.64434546085337
0,tight1.05,,ST_01.04,28.589036918927242
0,tight1.05,,ST_01.05,33.00265647634706
0,tight1.05,,ST_01.06,26.8806478688415
0,tight1.05,,ST_01.07,25.102087674814115
0,tight1.05,,ST_01.08,24.26441067452021
0,tight1.05,,ST_01.09,27.527750377000473
0,tight1.05,,ST_01.10,28.59619246369797
0,tight1.05,,ST_01.11,24.662424922112915
0,tight1.05,,ST_01.12,5.437962052828994
0,tight1.05,,ST_01.13,15.762241545878808
0,tight1.05,,ST_01.21,35.8574228904706
0,tight1.05,,ST_01.22,23.76139623609836
0,tight1.05,,ST_01.23,27.92673035541611
0,tight1.05,,ST_01.24,10.58480799892228
0,tight1.05,,ST_01.25,21.815343648363875
0,tight1.05,,ST_01.26,34.450197301873885
0,tight1.05,,ST_01.27,22.565621155608444
0,tight1.05,,ST_01.28,30.60267611356446
0,tight1.05,,ST_01.30,29.91773491482942
0,tight1.05,,ST_01.31,22.118737185535256
0,tight1.05,,ST_01.E4,14.292156705071305
