ORDER;PRODUCT;QTY;STATION
ORD_1;PROD_20;3;2
ORD_1;PROD_4;8;5
ORD_1;PROD_15;4;2
ORD_1;PROD_10;4;2
ORD_1;PROD_15;8;3
ORD_1;PROD_20;5;2
ORD_1;PROD_4;5;1
ORD_1;PROD_9;8;2
ORD_1;PROD_5;1;1
ORD_2;PROD_10;2;4
ORD_2;PROD_13;5;4
ORD_2;PROD_5;8;4
ORD_2;PROD_18;9;5
ORD_2;PROD_7;5;3
ORD_2;PROD_1;9;3
ORD_2;PROD_16;7;5
ORD_2;PROD_3;9;1
ORD_2;PROD_12;4;5
ORD_2;PROD_1;2;1
ORD_2;PROD_6;1;2
ORD_2;PROD_15;9;2
ORD_2;PROD_3;3;2
ORD_2;PROD_3;3;2
ORD_3;PROD_10;3;5
ORD_3;PROD_13;2;4
ORD_3;PROD_5;3;2
ORD_3;PROD_18;1;2
ORD_3;PROD_7;8;5
ORD_3;PROD_3;9;5
ORD_3;PROD_16;7;2
ORD_4;PROD_20;8;1
ORD_4;PROD_20;2;3
ORD_4;PROD_8;4;1
ORD_4;PROD_5;5;1
ORD_4;PROD_8;7;1
ORD_4;PROD_12;6;5
ORD_4;PROD_9;6;5
ORD_4;PROD_15;5;5
ORD_4;PROD_4;6;5
ORD_4;PROD_20;7;4
ORD_4;PROD_9;6;3
ORD_4;PROD_17;3;2
ORD_4;PROD_18;9;1
ORD_5;PROD_14;1;4
ORD_5;PROD_10;6;4
ORD_5;PROD_12;2;1
ORD_5;PROD_10;1;2
ORD_5;PROD_10;5;1
ORD_5;PROD_17;7;5
ORD_5;PROD_18;6;1
ORD_5;PROD_18;9;5
ORD_5;PROD_3;2;1
ORD_6;PROD_15;7;4
ORD_6;PROD_13;2;3
ORD_6;PROD_10;4;2
ORD_6;PROD_15;3;3
ORD_6;PROD_20;4;1
ORD_6;PROD_4;6;4
ORD_6;PROD_18;3;3
ORD_6;PROD_16;2;1
ORD_6;PROD_1;7;3
ORD_6;PROD_5;8;3
ORD_6;PROD_9;8;2
ORD_7;PROD_10;7;4
ORD_7;PROD_13;2;1
ORD_7;PROD_5;3;3
ORD_7;PROD_18;1;3
ORD_7;PROD_7;9;5
ORD_7;PROD_15;9;4
ORD_7;PROD_13;8;1
ORD_7;PROD_20;3;1
ORD_7;PROD_6;4;3
ORD_7;PROD_14;2;1
ORD_7;PROD_15;3;1
ORD_7;PROD_13;4;2
ORD_8;PROD_11;1;5
ORD_8;PROD_2;3;3
ORD_8;PROD_17;7;3
ORD_8;PROD_7;3;4
ORD_8;PROD_1;8;2
ORD_8;PROD_3;7;2
ORD_8;PROD_19;2;4
ORD_8;PROD_10;2;4
ORD_8;PROD_18;3;2
ORD_8;PROD_19;3;2
ORD_9;PROD_20;7;2
ORD_9;PROD_4;8;4
ORD_9;PROD_15;7;2
ORD_9;PROD_18;4;3
ORD_9;PROD_8;3;2
ORD_9;PROD_5;4;2
ORD_9;PROD_4;1;1
ORD_9;PROD_14;7;1
ORD_9;PROD_11;8;4
ORD_9;PROD_9;7;3
ORD_9;PROD_18;5;3
ORD_9;PROD_19;3;5
ORD_10;PROD_20;8;2
ORD_10;PROD_4;8;1
ORD_10;PROD_15;6;3
ORD_10;PROD_14;1;1
ORD_10;PROD_4;5;1
ORD_10;PROD_2;9;5
ORD_10;PROD_10;3;4
ORD_10;PROD_11;4;3
ORD_11;PROD_10;9;5
ORD_11;PROD_15;3;5
ORD_11;PROD_20;5;3
ORD_11;PROD_4;4;1
ORD_11;PROD_10;8;2
ORD_11;PROD_4;3;1
ORD_11;PROD_14;7;5
ORD_11;PROD_11;3;5
ORD_11;PROD_5;7;4
ORD_11;PROD_13;3;4
ORD_12;PROD_6;8;3
ORD_12;PROD_3;3;5
ORD_12;PROD_16;7;5
ORD_12;PROD_7;6;1
ORD_12;PROD_14;8;4
ORD_12;PROD_6;7;3
ORD_12;PROD_12;9;4
ORD_12;PROD_18;1;4
ORD_12;PROD_4;8;2
ORD_12;PROD_20;5;4
ORD_12;PROD_3;4;2
ORD_13;PROD_9;3;1
ORD_13;PROD_5;1;4
ORD_13;PROD_16;3;2
ORD_13;PROD_18;2;3
ORD_13;PROD_8;5;2
ORD_13;PROD_12;6;3
ORD_13;PROD_5;7;1
ORD_13;PROD_10;4;1
ORD_13;PROD_15;7;1
ORD_13;PROD_20;4;3
ORD_13;PROD_4;9;4
ORD_13;PROD_8;3;3
ORD_13;PROD_1;6;3
ORD_13;PROD_6;9;5
ORD_13;PROD_16;3;5
ORD_14;PROD_18;9;4
ORD_14;PROD_16;9;3
ORD_14;PROD_1;8;5
ORD_14;PROD_20;5;2
ORD_14;PROD_4;8;2
ORD_14;PROD_15;6;1
ORD_14;PROD_20;2;2
ORD_14;PROD_4;8;3
ORD_14;PROD_15;4;1
ORD_14;PROD_4;9;2
ORD_14;PROD_2;4;1
ORD_14;PROD_5;9;5
ORD_14;PROD_18;5;2
ORD_15;PROD_18;1;4
ORD_15;PROD_16;6;3
ORD_15;PROD_1;5;4
ORD_15;PROD_14;3;5
ORD_15;PROD_10;2;5
ORD_15;PROD_12;8;5
ORD_15;PROD_19;8;3
ORD_15;PROD_1;3;5
ORD_15;PROD_6;8;3
ORD_15;PROD_17;3;5
ORD_15;PROD_8;6;2
ORD_15;PROD_11;6;1
ORD_15;PROD_19;7;4
ORD_16;PROD_9;2;1
ORD_16;PROD_5;5;3
ORD_16;PROD_10;6;4
ORD_16;PROD_13;1;3
ORD_16;PROD_5;8;3
ORD_16;PROD_18;5;3
ORD_17;PROD_11;6;2
ORD_17;PROD_3;5;2
ORD_17;PROD_5;8;5
ORD_17;PROD_10;7;5
ORD_17;PROD_19;5;5
ORD_17;PROD_16;4;4
ORD_17;PROD_17;7;1
ORD_17;PROD_7;2;1
ORD_17;PROD_20;9;3
ORD_17;PROD_16;4;2
ORD_17;PROD_12;5;5
ORD_17;PROD_3;6;1
ORD_17;PROD_5;8;1
ORD_17;PROD_1;2;4
ORD_18;PROD_20;1;5
ORD_18;PROD_4;7;4
ORD_18;PROD_15;6;5
ORD_18;PROD_16;2;3
ORD_18;PROD_18;9;3
ORD_18;PROD_8;7;4
ORD_18;PROD_12;4;5
ORD_18;PROD_5;4;4
ORD_19;PROD_15;9;3
ORD_19;PROD_13;5;3
ORD_19;PROD_20;4;3
ORD_19;PROD_4;6;3
ORD_19;PROD_15;5;4
ORD_20;PROD_5;8;5
ORD_20;PROD_1;1;5
ORD_20;PROD_11;4;5
ORD_20;PROD_12;5;5
ORD_20;PROD_15;9;4
ORD_20;PROD_10;8;1
ORD_20;PROD_4;6;3
ORD_20;PROD_9;4;3
ORD_20;PROD_11;8;1
ORD_20;PROD_17;1;2
ORD_20;PROD_20;7;1
ORD_20;PROD_17;3;1
ORD_20;PROD_10;8;1
ORD_21;PROD_20;3;5
ORD_21;PROD_7;4;4
ORD_21;PROD_6;7;2
ORD_21;PROD_10;1;4
ORD_21;PROD_10;4;2
ORD_21;PROD_16;1;5
ORD_21;PROD_15;7;1
ORD_21;PROD_3;4;3
ORD_21;PROD_6;8;1
ORD_21;PROD_9;2;3
ORD_21;PROD_14;6;4
ORD_22;PROD_10;8;4
ORD_22;PROD_15;6;1
ORD_22;PROD_20;1;5
ORD_22;PROD_4;7;4
ORD_22;PROD_19;5;3
ORD_22;PROD_15;5;3
ORD_22;PROD_15;2;4
ORD_22;PROD_6;5;4
ORD_22;PROD_17;3;1
ORD_23;PROD_20;4;4
ORD_23;PROD_4;7;5
ORD_23;PROD_15;5;5
ORD_23;PROD_20;7;4
ORD_23;PROD_19;2;3
ORD_23;PROD_20;9;4
ORD_23;PROD_7;8;3
ORD_24;PROD_16;3;1
ORD_24;PROD_18;7;3
ORD_24;PROD_8;2;2
ORD_24;PROD_12;4;3
ORD_24;PROD_5;3;5
ORD_24;PROD_20;9;4
ORD_24;PROD_4;3;5
ORD_24;PROD_15;3;4
ORD_24;PROD_9;2;4
ORD_24;PROD_5;6;1
ORD_24;PROD_5;1;4
