ORDER;PRODUCT;QTY;STATION
ORD_1;PROD_2;2;3
ORD_1;PROD_14;5;2
ORD_1;PROD_48;2;5
ORD_1;PROD_46;6;4
ORD_1;PROD_4;9;2
ORD_1;PROD_38;4;2
ORD_1;PROD_12;6;2
ORD_1;PROD_47;6;1
ORD_1;PROD_18;8;4
ORD_1;PROD_11;7;4
ORD_2;PROD_8;9;5
ORD_2;PROD_10;6;1
ORD_2;PROD_29;4;5
ORD_2;PROD_21;5;5
ORD_2;PROD_12;8;1
ORD_3;PROD_22;4;2
ORD_3;PROD_31;2;1
ORD_3;PROD_6;9;4
ORD_3;PROD_15;5;5
ORD_3;PROD_21;1;2
ORD_3;PROD_12;5;1
ORD_3;PROD_1;9;1
ORD_3;PROD_22;9;2
ORD_3;PROD_25;2;1
ORD_3;PROD_16;3;1
ORD_4;PROD_36;5;1
ORD_4;PROD_45;5;3
ORD_4;PROD_12;7;5
ORD_4;PROD_43;3;1
ORD_4;PROD_20;9;3
ORD_4;PROD_15;7;3
ORD_4;PROD_32;9;2
ORD_4;PROD_14;5;1
ORD_4;PROD_6;5;3
ORD_4;PROD_40;5;5
ORD_4;PROD_20;1;1
ORD_4;PROD_10;4;2
ORD_5;PROD_43;6;4
ORD_5;PROD_32;8;4
ORD_5;PROD_3;6;2
ORD_5;PROD_47;7;5
ORD_5;PROD_29;3;3
ORD_5;PROD_8;3;3
ORD_5;PROD_10;2;3
ORD_5;PROD_29;2;5
ORD_5;PROD_17;3;4
ORD_5;PROD_48;1;4
ORD_5;PROD_10;5;2
ORD_5;PROD_38;8;3
ORD_6;PROD_41;2;4
ORD_6;PROD_40;2;3
ORD_6;PROD_21;5;2
ORD_6;PROD_11;9;2
ORD_6;PROD_44;6;5
ORD_6;PROD_17;3;4
ORD_6;PROD_15;1;1
ORD_6;PROD_16;1;4
ORD_6;PROD_44;8;2
ORD_6;PROD_30;1;3
ORD_6;PROD_19;6;2
ORD_7;PROD_46;6;1
ORD_7;PROD_8;9;1
ORD_7;PROD_36;7;1
ORD_7;PROD_10;6;3
ORD_7;PROD_3;9;5
ORD_7;PROD_8;2;5
ORD_7;PROD_20;7;4
ORD_8;PROD_14;4;4
ORD_8;PROD_35;3;5
ORD_8;PROD_9;3;5
ORD_8;PROD_10;2;1
ORD_8;PROD_14;8;1
ORD_8;PROD_35;3;1
ORD_8;PROD_9;8;4
ORD_8;PROD_10;6;4
ORD_8;PROD_5;2;4
ORD_8;PROD_46;4;5
ORD_8;PROD_38;8;5
ORD_8;PROD_28;8;5
ORD_8;PROD_3;7;2
ORD_9;PROD_31;7;1
ORD_9;PROD_44;1;1
ORD_9;PROD_38;5;1
ORD_9;PROD_20;7;1
ORD_9;PROD_41;8;5
ORD_9;PROD_10;2;3
ORD_9;PROD_25;1;2
ORD_9;PROD_45;9;2
ORD_9;PROD_39;9;5
ORD_9;PROD_4;1;1
ORD_9;PROD_8;7;4
ORD_9;PROD_44;7;3
ORD_9;PROD_12;1;4
ORD_10;PROD_22;1;1
