ORDER;PRODUCT;QTY;STATION
CORD_ORD_1;PROD_1;1;1
CORD_ORD_1;PROD_10;1;1
CORD_ORD_1;PROD_11;1;1
CORD_ORD_1;PROD_13;1;1
CORD_ORD_1;PROD_14;1;1
CORD_ORD_1;PROD_15;1;1
CORD_ORD_1;PROD_17;1;1
CORD_ORD_1;PROD_18;1;1
CORD_ORD_1;PROD_19;1;1
CORD_ORD_1;PROD_2;1;1
CORD_ORD_1;PROD_3;1;1
CORD_ORD_1;PROD_4;1;1
CORD_ORD_1;PROD_5;1;1
CORD_ORD_1;PROD_8;1;1
CORD_ORD_2;PROD_1;1;1
CORD_ORD_2;PROD_10;1;1
CORD_ORD_2;PROD_14;1;1
CORD_ORD_2;PROD_15;1;1
CORD_ORD_2;PROD_17;1;1
CORD_ORD_2;PROD_18;1;1
CORD_ORD_2;PROD_2;1;1
CORD_ORD_2;PROD_3;1;1
CORD_ORD_2;PROD_4;1;1
CORD_ORD_2;PROD_5;1;1
CORD_ORD_2;PROD_6;1;1
CORD_ORD_2;PROD_7;1;1
CORD_ORD_2;PROD_8;1;1
CORD_ORD_2;PROD_9;1;1
CORD_ORD_3;PROD_1;1;1
CORD_ORD_3;PROD_10;1;1
CORD_ORD_3;PROD_12;1;1
CORD_ORD_3;PROD_14;1;1
CORD_ORD_3;PROD_15;1;1
CORD_ORD_3;PROD_16;1;1
CORD_ORD_3;PROD_17;1;1
CORD_ORD_3;PROD_18;1;1
CORD_ORD_3;PROD_2;1;1
CORD_ORD_3;PROD_20;1;1
CORD_ORD_3;PROD_3;1;1
CORD_ORD_3;PROD_4;1;1
CORD_ORD_3;PROD_5;1;1
CORD_ORD_3;PROD_6;1;1
CORD_ORD_3;PROD_7;1;1
CORD_ORD_3;PROD_8;1;1
CORD_ORD_3;PROD_9;1;1
CORD_ORD_4;PROD_1;1;1
CORD_ORD_4;PROD_11;1;1
CORD_ORD_4;PROD_12;1;1
CORD_ORD_4;PROD_13;1;1
CORD_ORD_4;PROD_16;1;1
CORD_ORD_4;PROD_19;1;1
CORD_ORD_4;PROD_2;1;1
CORD_ORD_4;PROD_20;1;1
CORD_ORD_4;PROD_3;1;1
CORD_ORD_4;PROD_4;1;1
CORD_ORD_4;PROD_6;1;1
CORD_ORD_4;PROD_7;1;1
CORD_ORD_4;PROD_8;1;1
CORD_ORD_4;PROD_9;1;1
CORD_ORD_5;PROD_1;1;1
CORD_ORD_5;PROD_10;1;1
CORD_ORD_5;PROD_11;1;1
CORD_ORD_5;PROD_12;1;1
CORD_ORD_5;PROD_13;1;1
CORD_ORD_5;PROD_14;1;1
CORD_ORD_5;PROD_15;1;1
CORD_ORD_5;PROD_16;1;1
CORD_ORD_5;PROD_17;1;1
CORD_ORD_5;PROD_18;1;1
CORD_ORD_5;PROD_19;1;1
CORD_ORD_5;PROD_2;1;1
CORD_ORD_5;PROD_20;1;1
CORD_ORD_5;PROD_3;1;1
CORD_ORD_5;PROD_4;1;1
CORD_ORD_5;PROD_5;1;1
CORD_ORD_5;PROD_6;1;1
CORD_ORD_5;PROD_7;1;1
CORD_ORD_5;PROD_8;1;1
CORD_ORD_5;PROD_9;1;1
CORD_ORD_6;PROD_1;1;1
CORD_ORD_6;PROD_10;1;1
CORD_ORD_6;PROD_12;1;1
CORD_ORD_6;PROD_14;1;1
CORD_ORD_6;PROD_15;1;1
CORD_ORD_6;PROD_16;1;1
CORD_ORD_6;PROD_17;1;1
CORD_ORD_6;PROD_18;1;1
CORD_ORD_6;PROD_2;1;1
CORD_ORD_6;PROD_20;1;1
CORD_ORD_6;PROD_5;1;1
CORD_ORD_6;PROD_6;1;1
CORD_ORD_6;PROD_7;1;1
CORD_ORD_6;PROD_8;1;1
CORD_ORD_6;PROD_9;1;1
CORD_ORD_7;PROD_1;1;1
CORD_ORD_7;PROD_10;1;1
CORD_ORD_7;PROD_12;1;1
CORD_ORD_7;PROD_14;1;1
CORD_ORD_7;PROD_16;1;1
CORD_ORD_7;PROD_18;1;1
CORD_ORD_7;PROD_2;1;1
CORD_ORD_7;PROD_20;1;1
CORD_ORD_7;PROD_3;1;1
CORD_ORD_7;PROD_4;1;1
CORD_ORD_7;PROD_8;1;1
CORD_ORD_8;PROD_1;1;1
CORD_ORD_8;PROD_10;1;1
CORD_ORD_8;PROD_12;1;1
CORD_ORD_8;PROD_14;1;1
CORD_ORD_8;PROD_15;1;1
CORD_ORD_8;PROD_16;1;1
CORD_ORD_8;PROD_17;1;1
CORD_ORD_8;PROD_18;1;1
CORD_ORD_8;PROD_2;1;1
CORD_ORD_8;PROD_20;1;1
CORD_ORD_8;PROD_3;1;1
CORD_ORD_8;PROD_4;1;1
CORD_ORD_8;PROD_5;1;1
CORD_ORD_8;PROD_8;1;1
CORD_ORD_9;PROD_1;1;1
CORD_ORD_9;PROD_10;1;1
CORD_ORD_9;PROD_11;1;1
CORD_ORD_9;PROD_12;1;1
CORD_ORD_9;PROD_13;1;1
CORD_ORD_9;PROD_14;1;1
CORD_ORD_9;PROD_15;1;1
CORD_ORD_9;PROD_16;1;1
CORD_ORD_9;PROD_17;1;1
CORD_ORD_9;PROD_18;1;1
CORD_ORD_9;PROD_19;1;1
CORD_ORD_9;PROD_2;1;1
CORD_ORD_9;PROD_20;1;1
CORD_ORD_9;PROD_3;1;1
CORD_ORD_9;PROD_4;1;1
CORD_ORD_9;PROD_5;1;1
CORD_ORD_9;PROD_6;1;1
CORD_ORD_9;PROD_7;1;1
CORD_ORD_9;PROD_8;1;1
CORD_ORD_9;PROD_9;1;1
CORD_ORD_10;PROD_1;1;1
CORD_ORD_10;PROD_10;1;1
CORD_ORD_10;PROD_11;1;1
CORD_ORD_10;PROD_13;1;1
CORD_ORD_10;PROD_14;1;1
CORD_ORD_10;PROD_15;1;1
CORD_ORD_10;PROD_17;1;1
CORD_ORD_10;PROD_18;1;1
CORD_ORD_10;PROD_19;1;1
CORD_ORD_10;PROD_2;1;1
CORD_ORD_10;PROD_5;1;1
CORD_ORD_10;PROD_6;1;1
CORD_ORD_10;PROD_7;1;1
CORD_ORD_10;PROD_8;1;1
CORD_ORD_10;PROD_9;1;1
CORD_ORD_11;PROD_10;1;1
CORD_ORD_11;PROD_11;1;1
CORD_ORD_11;PROD_12;1;1
CORD_ORD_11;PROD_13;1;1
CORD_ORD_11;PROD_14;1;1
CORD_ORD_11;PROD_15;1;1
CORD_ORD_11;PROD_16;1;1
CORD_ORD_11;PROD_17;1;1
CORD_ORD_11;PROD_18;1;1
CORD_ORD_11;PROD_19;1;1
CORD_ORD_11;PROD_20;1;1
CORD_ORD_11;PROD_3;1;1
CORD_ORD_11;PROD_4;1;1
CORD_ORD_11;PROD_5;1;1
CORD_ORD_11;PROD_6;1;1
CORD_ORD_11;PROD_7;1;1
CORD_ORD_11;PROD_9;1;1
CORD_ORD_12;PROD_1;1;1
CORD_ORD_12;PROD_10;1;1
CORD_ORD_12;PROD_11;1;1
CORD_ORD_12;PROD_12;1;1
CORD_ORD_12;PROD_13;1;1
CORD_ORD_12;PROD_14;1;1
CORD_ORD_12;PROD_15;1;1
CORD_ORD_12;PROD_16;1;1
CORD_ORD_12;PROD_17;1;1
CORD_ORD_12;PROD_18;1;1
CORD_ORD_12;PROD_19;1;1
CORD_ORD_12;PROD_2;1;1
CORD_ORD_12;PROD_20;1;1
CORD_ORD_12;PROD_3;1;1
CORD_ORD_12;PROD_4;1;1
CORD_ORD_12;PROD_5;1;1
CORD_ORD_12;PROD_8;1;1
CORD_ORD_13;PROD_1;1;1
CORD_ORD_13;PROD_10;1;1
CORD_ORD_13;PROD_11;1;1
CORD_ORD_13;PROD_13;1;1
CORD_ORD_13;PROD_14;1;1
CORD_ORD_13;PROD_15;1;1
CORD_ORD_13;PROD_17;1;1
CORD_ORD_13;PROD_18;1;1
CORD_ORD_13;PROD_19;1;1
CORD_ORD_13;PROD_2;1;1
CORD_ORD_13;PROD_3;1;1
CORD_ORD_13;PROD_4;1;1
CORD_ORD_13;PROD_5;1;1
CORD_ORD_13;PROD_6;1;1
CORD_ORD_13;PROD_7;1;1
CORD_ORD_13;PROD_8;1;1
CORD_ORD_13;PROD_9;1;1
CORD_ORD_14;PROD_1;1;1
CORD_ORD_14;PROD_10;1;1
CORD_ORD_14;PROD_11;1;1
CORD_ORD_14;PROD_12;1;1
CORD_ORD_14;PROD_13;1;1
CORD_ORD_14;PROD_14;1;1
CORD_ORD_14;PROD_15;1;1
CORD_ORD_14;PROD_16;1;1
CORD_ORD_14;PROD_17;1;1
CORD_ORD_14;PROD_18;1;1
CORD_ORD_14;PROD_19;1;1
CORD_ORD_14;PROD_2;1;1
CORD_ORD_14;PROD_20;1;1
CORD_ORD_14;PROD_3;1;1
CORD_ORD_14;PROD_4;1;1
CORD_ORD_14;PROD_5;1;1
CORD_ORD_14;PROD_6;1;1
CORD_ORD_14;PROD_7;1;1
CORD_ORD_14;PROD_8;1;1
CORD_ORD_14;PROD_9;1;1
CORD_ORD_15;PROD_10;1;1
CORD_ORD_15;PROD_11;1;1
CORD_ORD_15;PROD_13;1;1
CORD_ORD_15;PROD_14;1;1
CORD_ORD_15;PROD_18;1;1
CORD_ORD_15;PROD_19;1;1
CORD_ORD_15;PROD_3;1;1
CORD_ORD_15;PROD_4;1;1
CORD_ORD_15;PROD_6;1;1
CORD_ORD_15;PROD_7;1;1
CORD_ORD_15;PROD_9;1;1
CORD_ORD_16;PROD_1;1;1
CORD_ORD_16;PROD_10;1;1
CORD_ORD_16;PROD_14;1;1
CORD_ORD_16;PROD_15;1;1
CORD_ORD_16;PROD_17;1;1
CORD_ORD_16;PROD_18;1;1
CORD_ORD_16;PROD_2;1;1
CORD_ORD_16;PROD_3;1;1
CORD_ORD_16;PROD_4;1;1
CORD_ORD_16;PROD_5;1;1
CORD_ORD_16;PROD_6;1;1
CORD_ORD_16;PROD_7;1;1
CORD_ORD_16;PROD_8;1;1
CORD_ORD_16;PROD_9;1;1
CORD_ORD_17;PROD_1;1;1
CORD_ORD_17;PROD_10;1;1
CORD_ORD_17;PROD_11;1;1
CORD_ORD_17;PROD_12;1;1
CORD_ORD_17;PROD_13;1;1
CORD_ORD_17;PROD_14;1;1
CORD_ORD_17;PROD_15;1;1
CORD_ORD_17;PROD_16;1;1
CORD_ORD_17;PROD_17;1;1
CORD_ORD_17;PROD_18;1;1
CORD_ORD_17;PROD_19;1;1
CORD_ORD_17;PROD_2;1;1
CORD_ORD_17;PROD_20;1;1
CORD_ORD_17;PROD_3;1;1
CORD_ORD_17;PROD_4;1;1
CORD_ORD_17;PROD_5;1;1
