PRODUCT_ID;CATEGORY;POPULARITY
1;8;193
2;0;470
3;10;198
4;7;470
5;14;349
6;8;453
7;6;205
8;15;219
9;19;480
10;8;470
11;7;387
12;18;636
13;0;382
14;10;322
15;3;216
16;17;198
17;17;524
18;0;211
19;15;365
20;18;356
21;5;226
22;15;383
23;15;331
24;8;202
25;15;349
26;7;449
27;9;482
28;15;363
29;13;750
30;19;200
31;0;313
32;14;614
33;12;338
34;14;235
35;9;222
36;8;327
37;15;350
38;17;231
39;17;244
40;6;178
41;9;209
42;4;340
43;8;393
44;3;448
45;8;220
46;14;516
47;10;378
48;16;352
49;4;336
50;10;212
51;7;525
52;14;600
53;2;727
54;8;478
55;6;232
56;6;637
57;17;775
58;6;482
59;3;231
60;11;441
61;9;190
62;0;359
63;15;318
64;9;454
65;8;205
66;1;629
67;0;341
68;13;206
69;15;495
70;5;472
71;0;212
72;4;202
73;5;367
74;2;351
75;16;527
76;8;205
77;13;488
78;0;456
79;2;304
80;7;211
81;8;322
82;19;350
83;7;240
84;19;205
85;10;207
86;19;231
87;5;233
88;16;199
89;15;451
90;15;228
91;11;201
92;5;491
93;12;311
94;16;347
95;5;196
96;9;339
97;19;221
98;16;736
99;15;199
100;13;329
101;17;345
102;13;211
103;3;472
104;5;357
105;6;353
106;3;349
107;13;759
108;3;360
109;19;548
110;15;219
111;11;363
112;4;212
113;5;229
114;17;333
115;13;466
116;3;199
117;4;310
118;1;185
119;11;211
120;1;332
121;11;604
122;5;323
123;3;221
124;6;211
125;0;215
126;10;588
127;11;186
128;0;483
129;5;339
130;15;489
131;18;346
132;12;196
133;9;483
134;15;754
135;19;354
136;14;224
137;9;510
138;13;335
139;7;358
140;14;495
141;14;659
142;15;464
143;2;213
144;3;327
145;1;497
146;17;337
147;6;620
148;13;195
149;0;203
150;19;471
151;15;333
152;8;478
153;12;452
154;4;338
155;0;339
156;17;649
157;19;347
158;14;355
159;2;364
160;3;233
161;5;176
162;19;215
163;1;343
164;2;211
165;4;204
166;16;219
167;18;336
168;5;611
169;0;446
170;18;369
171;5;305
172;19;507
173;19;481
174;19;214
175;19;214
176;13;349
177;9;661
178;17;353
179;10;189
180;13;203
181;18;763
182;3;369
183;16;214
184;14;588
185;18;210
186;14;365
187;19;203
188;11;357
189;0;474
190;17;353
191;17;442
192;7;610
193;6;362
194;6;361
195;13;210
196;12;371
197;1;179
198;18;346
199;17;233
200;9;335
201;14;358
202;12;477
203;0;331
204;9;604
205;3;198
206;9;510
207;3;509
208;2;228
209;11;470
210;9;198
211;10;327
212;15;215
213;2;659
214;7;742
215;13;373
216;7;487
217;19;227
218;14;593
219;17;323
220;11;193
221;1;308
222;4;457
223;1;191
224;14;308
225;3;231
226;14;604
227;8;379
