STATION_ID,SPEED,TIME_CAPACITY,lines_original,lines_heuristic,load_original,load_heuristic,util_original,util_heuristic,pct_change
01.E4,6.202698256005265,8468.894960212381,52520.0,59108.0,8467.282758620771,9529.401167108868,99.98096325908888,112.52236817056817,12.543792840822544
01.31,9.915833771699106,9922.917453580902,98394.0,110365.0,9922.91745358085,11130.178514588823,99.99999999999949,112.16639225969026,12.166392259690632
01.02,30.425531914893618,3917.269230769227,119185.0,135277.0,3917.269230769228,4446.167132867103,100.00000000000004,113.50169903930798,13.501699039308638
01.30,24.151185137732224,1959.1171087533198,47315.0,57186.0,1959.117108753321,2367.8341114058476,100.00000000000006,120.86230582267815,20.862305822677797
01.05,34.21052631578947,3143.6815384615343,107547.0,125340.0,3143.681538461535,3663.784615384598,100.00000000000003,116.54439454378047,16.544394543780857
01.12,10400.0,0.7490384615384615,7790.0,6256.0,0.7490384615384615,0.6015384615384617,100.00000000000001,80.30808729139925,-19.69191270860077
01.28,164.42687747035572,340.35189903846174,55963.0,51227.0,340.3518990384606,311.5488221153846,99.99999999999967,91.53726569340452,-8.46273430659543
01.04,39.944134078212294,2887.633006993003,115344.0,135386.0,2887.6330069930063,3389.3837762237667,100.00000000000011,117.37584963240376,17.375849632403938
01.13,1980.952380952381,22.06312500000001,43706.0,15928.0,22.063125000000003,8.040576923076923,99.99999999999997,36.44350890037979,-63.55649109962019
01.09,290.90909090909093,280.7715625,81679.0,89938.0,280.7715624999999,309.16187500000007,99.99999999999996,110.11153417647132,10.111534176471308
01.08,945.4545454545455,48.55019230769229,45902.0,50492.0,48.550192307692335,53.40500000000003,100.00000000000009,109.99956428913782,9.999564289137728
01.10,304.76190476190476,275.7759374999999,84046.0,96758.0,275.7759375,317.48718749999983,100.00000000000004,115.12505056754632,15.125050567546344
01.21,126.82926829268293,474.67750000000007,60203.0,74967.0,474.6774999999996,591.0859615384607,99.99999999999991,124.52369483248323,24.523694832483432
01.24,763.302752293578,53.12439903846154,40550.0,17497.0,53.12439903846153,22.922752403846154,99.99999999999999,43.14919852034525,-56.85080147965475
01.06,742.8571428571429,79.56846153846149,59108.0,17861.0,79.56846153846153,24.04365384615384,100.00000000000006,30.217567841916505,-69.78243215808351
01.23,717.2413793103449,62.29004807692308,44677.0,45081.0,62.2900480769231,62.85331730769236,100.00000000000004,100.9042684155159,0.9042684155158135
01.11,369.77777777777777,196.06099759615387,72499.0,74391.0,196.0609975961538,201.1775841346155,99.99999999999999,102.60969116815409,2.6096911681540433
01.03,43.366186504927974,2173.3292132867095,94249.0,112883.0,2173.3292132867155,2603.0188286713224,100.00000000000027,119.7710320533904,19.77103205339049
01.01,50.44091710758377,516.6837062937071,26062.0,34944.0,516.6837062937091,692.7709090909124,100.00000000000037,134.08027012508674,34.08027012508633
01.27,742.8571428571429,57.42692307692311,42660.0,43970.0,57.42692307692311,59.19038461538465,100.0,103.07079231129865,3.0707923112986406
01.26,590.0709219858156,78.49395432692307,46317.0,33732.0,78.49395432692302,57.16600961538458,99.99999999999991,72.82855107196058,-27.171448928039382
01.22,875.7894736842105,36.98377403846154,32390.0,14500.0,36.98377403846152,16.55649038461539,99.99999999999994,44.766903365236196,-55.23309663476382
01.25,640.0,70.12031250000004,44877.0,49364.0,70.12031250000008,77.13125,100.00000000000006,109.99844018093894,9.998440180939012
01.07,857.7319587628866,74.17818509615383,63625.0,34157.0,74.17818509615387,39.8224639423077,100.00000000000006,53.68487229862478,-46.315127701375246
