fold,arm,gamma,station,ratio_norm
3,gamma0,0,ST_01.01,38.65886883444728
3,gamma0,0,ST_01.02,36.276408680755786
3,gamma0,0,ST_01.03,31.815703568304116
3,gamma0,0,ST_01.04,46.3599198791602
3,gamma0,0,ST_01.05,37.88356734408613
3,gamma0,0,ST_01.06,19.277887169730192
3,gamma0,0,ST_01.07,33.672918393507835
3,gamma0,0,ST_01.08,22.851530824795233
3,gamma0,0,ST_01.09,28.00262681116053
3,gamma0,0,ST_01.10,28.023339153679327
3,gamma0,0,ST_01.11,34.4041555110812
3,gamma0,0,ST_01.12,7.1416389253365455
3,gamma0,0,ST_01.13,20.21174576289823
3,gamma0,0,ST_01.21,30.20084755210888
3,gamma0,0,ST_01.22,24.617712312667194
3,gamma0,0,ST_01.23,28.765611171481126
3,gamma0,0,ST_01.24,22.846705229048865
3,gamma0,0,ST_01.25,40.06703726434178
3,gamma0,0,ST_01.26,20.34645334016641
3,gamma0,0,ST_01.27,15.996340339208485
3,gamma0,0,ST_01.28,32.64691769733633
3,gamma0,0,ST_01.30,39.942563956899875
3,gamma0,0,ST_01.31,36.86199701573421
3,gamma0,0,ST_01.E4,7.5377592816146715
3,gamma2,2,ST_01.01,20.47318793303569
3,gamma2,2,ST_01.02,32.19867875481715
3,gamma2,2,ST_01.03,32.97903286544448
3,gamma2,2,ST_01.04,36.898991161942305
3,gamma2,2,ST_01.05,32.18930876893612
3,gamma2,2,ST_01.06,26.80660551792205
3,gamma2,2,ST_01.07,23.733322000243483
3,gamma2,2,ST_01.08,26.891021457652435
3,gamma2,2,ST_01.09,31.259412535105188
3,gamma2,2,ST_01.10,27.284148251944174
3,gamma2,2,ST_01.11,31.51249287028915
3,gamma2,2,ST_01.12,16.520417754995382
3,gamma2,2,ST_01.13,21.856887859878317
3,gamma2,2,ST_01.21,26.96504245724007
3,gamma2,2,ST_01.22,33.78132347686823
3,gamma2,2,ST_01.23,23.96415914195909
3,gamma2,2,ST_01.24,27.70491266281213
3,gamma2,2,ST_01.25,31.498540220363555
3,gamma2,2,ST_01.26,28.686008508297082
3,gamma2,2,ST_01.27,31.328116509848325
3,gamma2,2,ST_01.28,42.71785732623194
3,gamma2,2,ST_01.30,25.764057137945084
3,gamma2,2,ST_01.31,33.43965710853279
3,gamma2,2,ST_01.E4,8.232483639367178
