fold,arm,gamma,station,ratio_norm
4,gamma0,0.0,GARE4,2.1115527520953945
4,gamma0,0.0,GARE5,1.5447161496586883
4,gamma0,0.0,GARE6,0.9680290330942711
4,gamma0,0.0,GARE7,1.0546098677957314
4,gamma0,0.0,GARE8,0.3145251879374406
4,gamma0,0.0,GARE9,0.3519398600190098
4,gamma0,0.0,GARE10,0.7017195195714162
4,gamma0,0.0,GARE11,0.2252657046573922
4,gamma1_a0.5,1.0,GARE4,1.6431348829171346
4,gamma1_a0.5,1.0,GARE5,1.3738874967596992
4,gamma1_a0.5,1.0,GARE6,0.5028946686252485
4,gamma1_a0.5,1.0,GARE7,0.9312192171433509
4,gamma1_a0.5,1.0,GARE8,0.7764624557158905
4,gamma1_a0.5,1.0,GARE9,0.6318154324721335
4,gamma1_a0.5,1.0,GARE10,0.8287393070076903
4,gamma1_a0.5,1.0,GARE11,0.5842046141881967
4,hexaly_k1,,GARE4,0.20323165989803854
4,hexaly_k1,,GARE5,0.2605201762723581
4,hexaly_k1,,GARE6,2.3764797373196234
4,hexaly_k1,,GARE7,1.2647541691869006
4,hexaly_k1,,GARE8,0.32653590253175496
4,hexaly_k1,,GARE9,0.9249114317808693
4,hexaly_k1,,GARE10,1.5931910481292664
4,hexaly_k1,,GARE11,0.32273394971053315
