ORDER;PRODUCT;QTY;STATION
1391;PROD_385817;1;1
829;PROD_2237443;1;1
2403;PROD_2287626;1;1
1856;PROD_2007249;1;1
3106;PROD_2007249;1;1
2001;PROD_2007754;1;1
1057;PROD_2004204;1;1
3026;PROD_2039186;1;1
3287;PROD_2039186;1;1
3652;PROD_2039186;1;1
4386;PROD_2039186;1;1
5533;PROD_2039186;1;1
5644;PROD_2039186;1;1
5968;PROD_2039186;1;1
645;PROD_2018960;1;1
1572;PROD_2076993;1;1
1626;PROD_2076993;1;1
2362;PROD_2076993;1;1
2530;PROD_2076993;1;1
2727;PROD_2076993;1;1
407;PROD_2076993;1;1
557;PROD_2076993;1;1
3982;PROD_2076993;1;1
4157;PROD_2076993;1;1
4548;PROD_2076993;1;1
5097;PROD_2076993;1;1
5157;PROD_2076993;1;1
5172;PROD_2076993;1;1
5856;PROD_2076993;1;1
5968;PROD_2076993;1;1
1473;PROD_2076993;1;1
5393;PROD_2079926;1;1
3993;PROD_2053601;1;1
4395;PROD_2105719;1;1
4481;PROD_2105719;1;1
439;PROD_2105874;1;1
3981;PROD_2105883;1;1
1372;PROD_2105900;1;1
5006;PROD_2120427;1;1
4850;PROD_2122283;1;1
5907;PROD_2122298;1;1
4261;PROD_2122300;1;1
2356;PROD_2123406;1;1
2648;PROD_2123406;1;1
2724;PROD_2123406;1;1
3483;PROD_2123406;1;1
3628;PROD_2123406;1;1
4852;PROD_2123406;1;1
5192;PROD_2123406;1;1
5662;PROD_2123406;1;1
5911;PROD_2123406;1;1
5598;PROD_2141906;1;1
1061;PROD_2141906;1;1
5377;PROD_2184850;1;1
1451;PROD_2184850;1;1
1108;PROD_2173877;1;1
24;PROD_2223889;1;1
2186;PROD_2223843;1;1
3692;PROD_2223843;1;1
5097;PROD_2246438;1;1
1970;PROD_386427;1;1
149;PROD_386218;1;1
1837;PROD_435993;1;1
5439;PROD_386489;1;1
938;PROD_336645;1;1
826;PROD_409182;1;1
1473;PROD_409182;1;1
4885;PROD_409218;1;1
1154;PROD_256312;1;1
1409;PROD_2163313;1;1
1080;PROD_2128213;1;1
4386;PROD_2233883;1;1
5322;PROD_2233883;1;1
5192;PROD_260363;1;1
3652;PROD_2021990;1;1
2585;PROD_432077;1;1
671;PROD_2070413;1;1
947;PROD_2313323;1;1
1249;PROD_2261240;1;1
5346;PROD_2071177;1;1
1455;PROD_2071177;1;1
922;PROD_369664;1;1
1693;PROD_2168883;1;1
503;PROD_304931;1;1
217;PROD_271959;1;1
481;PROD_2253051;1;1
3476;PROD_2198250;1;1
606;PROD_2198250;1;1
4176;PROD_2198250;1;1
151;PROD_417637;1;1
3436;PROD_2070390;1;1
1043;PROD_2070390;1;1
3408;PROD_304175;1;1
5598;PROD_335677;1;1
746;PROD_304067;1;1
1195;PROD_406378;1;1
480;PROD_2154893;1;1
419;PROD_2270740;1;1
5670;PROD_2172815;1;1
1283;PROD_56418;1;1
1805;PROD_2233713;1;1
4772;PROD_2233713;1;1
110;PROD_315746;1;1
381;PROD_260351;1;1
407;PROD_2131536;1;1
5097;PROD_2131536;1;1
5172;PROD_2131536;1;1
1003;PROD_388848;1;1
124;PROD_2215812;1;1
2480;PROD_2149274;1;1
4012;PROD_2149274;1;1
4979;PROD_2149274;1;1
5666;PROD_2149274;1;1
5723;PROD_2149274;1;1
3026;PROD_2162910;1;1
5576;PROD_2162910;1;1
1225;PROD_237744;1;1
830;PROD_386428;1;1
4554;PROD_2232598;1;1
1003;PROD_382520;1;1
284;PROD_2185136;1;1
2420;PROD_2044213;1;1
511;PROD_2044213;1;1
5913;PROD_2044213;1;1
2356;PROD_409190;1;1
5814;PROD_409190;1;1
5840;PROD_409190;1;1
500;PROD_2022684;1;1
1610;PROD_2022003;1;1
1676;PROD_2022003;1;1
1727;PROD_2022003;1;1
2259;PROD_2022003;1;1
2675;PROD_2022003;1;1
2798;PROD_2022003;1;1
3218;PROD_2022003;1;1
3924;PROD_2022003;1;1
3930;PROD_2022003;1;1
5075;PROD_2022003;1;1
5322;PROD_2022003;1;1
5644;PROD_2022003;1;1
556;PROD_2021994;1;1
150;PROD_413424;1;1
1451;PROD_2272060;1;1
1376;PROD_2017052;1;1
1464;PROD_232228;1;1
298;PROD_304899;1;1
741;PROD_2258600;1;1
1127;PROD_2143270;1;1
3107;PROD_416485;1;1
1003;PROD_416485;1;1
1000;PROD_369690;1;1
4340;PROD_2004160;1;1
766;PROD_2004160;1;1
2821;PROD_2039265;1;1
959;PROD_2014885;1;1
1744;PROD_2018418;1;1
1236;PROD_2018418;1;1
3253;PROD_2041604;1;1
3927;PROD_2041604;1;1
681;PROD_2041610;1;1
2798;PROD_2079912;1;1
4876;PROD_2079912;1;1
1545;PROD_2079915;1;1
1810;PROD_2079915;1;1
1901;PROD_2079915;1;1
3737;PROD_2079915;1;1
716;PROD_2079915;1;1
4565;PROD_2079915;1;1
4772;PROD_2079915;1;1
1778;PROD_2105712;1;1
2061;PROD_2105712;1;1
3548;PROD_2105712;1;1
5887;PROD_2105718;1;1
984;PROD_2105855;1;1
2006;PROD_2121386;1;1
4497;PROD_2121386;1;1
4745;PROD_2121386;1;1
1208;PROD_2105864;1;1
1119;PROD_2154918;1;1
