fold,arm,gamma,station,ratio_norm
0,gamma0,0,ST_01.01,30.901803954004382
0,gamma0,0,ST_01.02,30.756823796932775
0,gamma0,0,ST_01.03,30.457272768409297
0,gamma0,0,ST_01.04,31.135480504717176
0,gamma0,0,ST_01.05,29.29764126815339
0,gamma0,0,ST_01.06,24.52842783170418
0,gamma0,0,ST_01.07,19.401797843545875
0,gamma0,0,ST_01.08,27.263686381504336
0,gamma0,0,ST_01.09,28.605254299087754
0,gamma0,0,ST_01.10,31.926222230860663
0,gamma0,0,ST_01.11,29.535709791050163
0,gamma0,0,ST_01.12,7.2746247329235345
0,gamma0,0,ST_01.13,18.697737654001745
0,gamma0,0,ST_01.21,29.37190640245505
0,gamma0,0,ST_01.22,30.236038550147185
0,gamma0,0,ST_01.23,29.571421901891654
0,gamma0,0,ST_01.24,20.307253191099253
0,gamma0,0,ST_01.25,29.913254439354642
0,gamma0,0,ST_01.26,23.95296797134107
0,gamma0,0,ST_01.27,17.391700739470895
0,gamma0,0,ST_01.28,29.871932038493803
0,gamma0,0,ST_01.30,28.71952775929182
0,gamma0,0,ST_01.31,19.648203571858524
0,gamma0,0,ST_01.E4,5.769214904391422
0,gamma1,1,ST_01.01,26.47237168403749
0,gamma1,1,ST_01.02,29.920256651827664
0,gamma1,1,ST_01.03,32.42634143041681
0,gamma1,1,ST_01.04,28.725073971924367
0,gamma1,1,ST_01.05,31.657642552028015
0,gamma1,1,ST_01.06,23.509132482278005
0,gamma1,1,ST_01.07,25.595419046282903
0,gamma1,1,ST_01.08,27.466340145489745
0,gamma1,1,ST_01.09,29.355318866759834
0,gamma1,1,ST_01.10,29.50756903155305
0,gamma1,1,ST_01.11,26.46416756731858
0,gamma1,1,ST_01.12,19.84315954376667
0,gamma1,1,ST_01.13,14.553507854298777
0,gamma1,1,ST_01.21,29.115534490001433
0,gamma1,1,ST_01.22,27.738161222860935
0,gamma1,1,ST_01.23,22.239664405554887
0,gamma1,1,ST_01.24,22.831750762458512
0,gamma1,1,ST_01.25,29.830411362208967
0,gamma1,1,ST_01.26,25.698853712466565
0,gamma1,1,ST_01.27,25.667446460032785
0,gamma1,1,ST_01.28,28.698312766410652
0,gamma1,1,ST_01.30,22.728491981603828
0,gamma1,1,ST_01.31,22.68248311080377
0,gamma1,1,ST_01.E4,8.659057578823422
