fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,1,0.8972056556992561
0,gamma0,0.0,2,0.8222877437512565
0,gamma0,0.0,3,0.9322522281042686
0,gamma0,0.0,4,0.9980566910138712
0,gamma0,0.0,5,1.0039536286269517
0,gamma0,0.0,6,0.7127253233264089
0,gamma0,0.0,7,0.9585874153990485
0,gamma0,0.0,8,0.919319171748308
0,gamma0,0.0,9,0.9159016283589091
0,gamma0,0.0,10,0.9303089191181397
0,gamma1,1.0,1,0.8672518930509951
0,gamma1,1.0,2,0.9539636802251558
0,gamma1,1.0,3,0.9935669771493667
0,gamma1,1.0,4,0.7708905716008846
0,gamma1,1.0,5,0.9410306238691952
0,gamma1,1.0,6,1.008309321182068
0,gamma1,1.0,7,0.9565100851035314
0,gamma1,1.0,8,0.9946391476244723
0,gamma1,1.0,9,0.8298599477316894
0,gamma1,1.0,10,0.7745761576090598
0,gamma2,2.0,1,0.9790926757354419
0,gamma2,2.0,2,0.9963144139918247
0,gamma2,2.0,3,0.8529116129464585
0,gamma2,2.0,4,1.0124639817731018
0,gamma2,2.0,5,0.9410976345238893
0,gamma2,2.0,6,0.8340816189774174
0,gamma2,2.0,7,0.7552770890571601
0,gamma2,2.0,8,0.913824298063392
0,gamma2,2.0,9,0.8229578502981975
0,gamma2,2.0,10,0.982577229779535
0,gamma4,4.0,1,0.9380821550626549
0,gamma4,4.0,2,1.0022113516049052
0,gamma4,4.0,3,0.8218186691683977
0,gamma4,4.0,4,0.917978958654426
0,gamma4,4.0,5,0.8834014608322723
0,gamma4,4.0,6,0.9965824566106011
0,gamma4,4.0,7,0.7594987603028882
0,gamma4,4.0,8,0.8492930375929773
0,gamma4,4.0,9,0.9273604503115995
0,gamma4,4.0,10,0.9943711050056959
0,tight1.02,,1,0.87763854452858
0,tight1.02,,2,0.9083964350331702
0,tight1.02,,3,0.8865509616028948
0,tight1.02,,4,0.931113046974469
0,tight1.02,,5,0.9349996649467265
0,tight1.02,,6,0.9203913422234136
0,tight1.02,,7,0.8815921731555317
0,tight1.02,,8,0.9168397775246264
0,tight1.02,,9,0.9100046907458286
0,tight1.02,,10,0.9230717684111773
