size_n,n_stations,zeta,instance_seed,split,config_id,beta,alpha,hash_seed,min_freq_preproc,min_freq,ratio_to_keep,mnoppc,visits,time_s,cap_broken,wl_broken,max_wl,time_capacity,max_overload_ratio,n_pstar,n_pairs_kept,n_corr_communities,n_assigned,community_size_max,status
500,5,100,2001,tuning,beta2,2,0.02,0,5.0,10.0,0.1,2.0,63219.0,14.323445320129395,0.0,0.0,33856.0,34515.0,0.9809068520932928,500.0,379.0,96.0,500.0,2.0,OK
500,5,100,2001,tuning,beta3,3,0.03,0,5.0,10.0,0.1,3.0,61604.0,14.558722257614136,0.0,0.0,34319.0,34515.0,0.9943213095755469,500.0,379.0,72.0,500.0,3.0,OK
500,5,100,2001,tuning,beta5,5,0.05,0,5.0,10.0,0.1,5.0,59306.0,14.890958547592163,0.0,0.0,34283.0,34515.0,0.9932782848037085,500.0,379.0,55.0,500.0,5.0,OK
500,5,100,2001,tuning,beta8,8,0.08,0,5.0,10.0,0.1,8.0,58657.0,14.969074487686157,0.0,0.0,34498.0,34515.0,0.9995074605244096,500.0,379.0,45.0,500.0,8.0,OK
500,5,100,2001,tuning,beta10,10,0.1,0,5.0,10.0,0.1,10.0,58244.0,15.688065528869629,0.0,0.0,34507.0,34515.0,0.9997682167173693,500.0,379.0,43.0,500.0,10.0,OK
500,5,100,2001,tuning,beta12,12,0.12,0,5.0,10.0,0.1,12.0,57735.0,15.612450122833252,0.0,0.0,34417.0,34515.0,0.9971606547877734,500.0,379.0,40.0,500.0,12.0,OK
500,5,100,2001,tuning,beta15,15,0.15,0,5.0,10.0,0.1,15.0,58069.0,15.766647815704346,0.0,0.0,34515.0,34515.0,1.0,500.0,379.0,35.0,500.0,15.0,OK
500,5,100,2001,tuning,beta18,18,0.18,0,5.0,10.0,0.1,18.0,58136.0,15.281632423400879,0.0,0.0,34392.0,34515.0,0.9964363320295524,500.0,379.0,33.0,500.0,18.0,OK
500,5,100,2001,tuning,beta20,20,0.2,0,5.0,10.0,0.1,20.0,58029.0,17.891260623931885,0.0,0.0,34488.0,34515.0,0.9992177314211212,500.0,379.0,34.0,500.0,20.0,OK
500,5,100,2001,tuning,beta25,25,0.25,0,5.0,10.0,0.1,25.0,57583.0,15.967037200927734,0.0,0.0,34515.0,34515.0,1.0,500.0,379.0,28.0,500.0,25.0,OK
500,5,100,2001,tuning,beta30,30,0.3,0,5.0,10.0,0.1,30.0,57546.0,16.235121250152588,0.0,0.0,34452.0,34515.0,0.9981747066492829,500.0,379.0,30.0,500.0,30.0,OK
500,5,100,2001,tuning,beta40,40,0.4,0,5.0,10.0,0.1,40.0,57476.0,14.757599830627441,0.0,0.0,34515.0,34515.0,1.0,500.0,379.0,31.0,500.0,40.0,OK
500,5,100,2001,tuning,beta50,50,0.5,0,5.0,10.0,0.1,50.0,58205.0,18.67583680152893,0.0,0.0,34515.0,34515.0,1.0,500.0,379.0,32.0,500.0,50.0,OK
500,5,100,2001,tuning,beta75,75,0.75,0,5.0,10.0,0.1,75.0,58205.0,16.277517795562744,0.0,0.0,34515.0,34515.0,1.0,500.0,379.0,30.0,500.0,75.0,OK
500,5,100,2001,tuning,beta100,100,1.0,0,5.0,10.0,0.1,100.0,58616.0,18.060908317565918,0.0,0.0,34504.0,34515.0,0.9996812979863827,500.0,379.0,23.0,500.0,100.0,OK
500,5,100,2001,tuning,beta15,15,0.15,1,5.0,10.0,0.1,15.0,58069.0,15.609105587005615,0.0,0.0,34515.0,34515.0,1.0,500.0,379.0,35.0,500.0,15.0,OK
500,5,100,2001,tuning,beta15,15,0.15,2,5.0,10.0,0.1,15.0,58069.0,15.777963161468506,0.0,0.0,34515.0,34515.0,1.0,500.0,379.0,35.0,500.0,15.0,OK
500,5,100,2006,test,beta2,2,0.02,0,5.0,10.0,0.1,2.0,86481.0,18.672784090042114,0.0,0.0,44327.0,46197.0,0.9595211810290711,500.0,508.0,103.0,500.0,2.0,OK
500,5,100,2006,test,beta3,3,0.03,0,5.0,10.0,0.1,3.0,82329.0,18.916565656661987,0.0,0.0,46173.0,46197.0,0.9994804857458276,500.0,508.0,83.0,500.0,3.0,OK
500,5,100,2006,test,beta5,5,0.05,0,5.0,10.0,0.1,5.0,80784.0,18.82124948501587,0.0,0.0,46169.0,46197.0,0.999393900036799,500.0,508.0,61.0,500.0,5.0,OK
500,5,100,2006,test,beta8,8,0.08,0,5.0,10.0,0.1,8.0,78659.0,19.754607439041138,0.0,0.0,45902.0,46197.0,0.9936143039591315,500.0,508.0,46.0,500.0,8.0,OK
500,5,100,2006,test,beta10,10,0.1,0,5.0,10.0,0.1,10.0,78375.0,19.9072208404541,0.0,0.0,45946.0,46197.0,0.9945667467584475,500.0,508.0,39.0,500.0,10.0,OK
500,5,100,2006,test,beta12,12,0.12,0,5.0,10.0,0.1,12.0,77517.0,20.141109943389893,0.0,0.0,46145.0,46197.0,0.9988743857826266,500.0,508.0,34.0,500.0,12.0,OK
500,5,100,2006,test,beta15,15,0.15,0,5.0,10.0,0.1,15.0,78312.0,20.04775381088257,0.0,0.0,46070.0,46197.0,0.997250903738338,500.0,508.0,32.0,500.0,15.0,OK
500,5,100,2006,test,beta18,18,0.18,0,5.0,10.0,0.1,18.0,77744.0,20.051776885986328,0.0,0.0,46196.0,46197.0,0.9999783535727428,500.0,508.0,32.0,500.0,18.0,OK
500,5,100,2006,test,beta20,20,0.2,0,5.0,10.0,0.1,20.0,78610.0,20.469735622406006,0.0,0.0,45937.0,46197.0,0.9943719289131329,500.0,508.0,30.0,500.0,20.0,OK
500,5,100,2006,test,beta25,25,0.25,0,5.0,10.0,0.1,25.0,77131.0,20.37137198448181,0.0,0.0,46162.0,46197.0,0.9992423750459987,500.0,508.0,26.0,500.0,25.0,OK
