STATION_ID,SPEED,TIME_CAPACITY,lines_original,lines_heuristic,load_original,load_heuristic,util_original,util_heuristic,pct_change
01.E4,6.202698256005265,8468.894960212381,52520.0,57747.0,8467.282758620771,9309.980530504143,99.98096325908888,109.93146773272376,9.952399086062453
01.31,9.915833771699106,9922.917453580902,98394.0,108177.0,9922.91745358085,10909.521326259879,99.99999999999949,109.94267943167199,9.942679431672662
01.02,30.425531914893618,3917.269230769227,119185.0,131103.0,3917.269230769228,4308.97972027977,100.00000000000004,109.9995804841227,9.999580484121324
01.30,24.151185137732224,1959.1171087533198,47315.0,51998.0,1959.117108753321,2153.0206366047837,100.00000000000006,109.89749550882406,9.897495508823841
01.05,34.21052631578947,3143.6815384615343,107547.0,118114.0,3143.681538461535,3452.5630769230534,100.00000000000003,109.8254716542529,9.825471654253489
01.12,10400.0,0.7490384615384615,7790.0,3255.0,0.7490384615384615,0.31298076923076923,100.00000000000001,41.784338896020536,-58.215661103979464
01.28,164.42687747035572,340.35189903846174,55963.0,61559.0,340.3518990384606,374.3852644230764,99.99999999999967,109.99946393152598,9.999463931526186
01.04,39.944134078212294,2887.633006993003,115344.0,126852.0,2887.6330069930063,3175.7353846153705,100.00000000000011,109.97711194340373,9.977111943404077
01.13,1980.952380952381,22.06312500000001,43706.0,32453.0,22.063125000000003,16.38252403846154,99.99999999999997,74.2529629799112,-25.747037020088776
01.09,290.90909090909093,280.7715625,81679.0,89836.0,280.7715624999999,308.8112499999999,99.99999999999996,109.98665507658023,9.986655076580272
01.08,945.4545454545455,48.55019230769229,45902.0,22338.0,48.550192307692335,23.626730769230768,100.00000000000009,48.66454620713696,-51.335453792863056
01.10,304.76190476190476,275.7759374999999,84046.0,92233.0,275.7759375,302.6395312500001,100.00000000000004,109.7410941627205,9.741094162720415
01.21,126.82926829268293,474.67750000000007,60203.0,66119.0,474.6774999999996,521.3228846153859,99.99999999999991,109.82675281962717,9.826752819626929
01.24,763.302752293578,53.12439903846154,40550.0,36275.0,53.12439903846153,47.523737980769255,99.99999999999999,89.45745992601731,-10.542540073982737
01.06,742.8571428571429,79.56846153846149,59108.0,64733.0,79.56846153846153,87.14057692307694,100.00000000000006,109.51647831088862,9.516478310888543
01.23,717.2413793103449,62.29004807692308,44677.0,27932.0,62.2900480769231,38.94365384615385,100.00000000000004,62.519864807395315,-37.4801351926047
01.11,369.77777777777777,196.06099759615387,72499.0,79661.0,196.0609975961538,215.42938701923072,99.99999999999999,109.87875694837166,9.878756948371702
01.03,43.366186504927974,2173.3292132867095,94249.0,103554.0,2173.3292132867155,2387.8973076923085,100.00000000000027,109.87278379611477,9.872783796114547
01.01,50.44091710758377,516.6837062937071,26062.0,28519.0,516.6837062937091,565.394160839162,100.00000000000037,109.4275189931702,9.427518993170132
01.27,742.8571428571429,57.42692307692311,42660.0,16867.0,57.42692307692311,22.70557692307692,100.0,39.53820909517109,-60.46179090482888
01.26,590.0709219858156,78.49395432692307,46317.0,22841.0,78.49395432692302,38.70890625000001,99.99999999999991,49.31450655266966,-50.68549344733035
01.22,875.7894736842105,36.98377403846154,32390.0,33368.0,36.98377403846152,38.10048076923077,99.99999999999994,103.01945044766903,3.019450447669034
01.25,640.0,70.12031250000004,44877.0,43177.0,70.12031250000008,67.46406250000003,100.00000000000006,96.21186799474117,-3.7881320052588188
01.07,857.7319587628866,74.17818509615383,63625.0,67897.0,74.17818509615387,79.15876201923076,100.00000000000006,106.71434184675837,6.71434184675835
