PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
40643;470;5100000;2.638461538
60579;3306;2193750;18.18461538
202341;275;1463000;1.546153846
202928;377;26366250;4.015384615
203857;339;10350000;1.830769231
203859;366;10080000;1.996153846
213950;3099;176000;31.97307692
216703;518;531250;2.85
220929;289;1666000;1.742307692
225386;970;1102500;5.861538462
226976;252;156000;1.95
229138;3050;384420;16.56153846
236120;3463;24000;19.89230769
237311;294;2140000;1.611538462
251834;140;1440000;1.592307692
259768;2470;3176250;14.40769231
260347;350;1392020;1.865384615
260349;355;1377585;1.915384615
260350;465;1846845;2.673076923
260352;295;1846845;1.607692308
260354;281;1423520;1.565384615
282299;2561;434600;15.10384615
282301;2103;424000;12.39230769
282302;886;274176;4.938461538
282306;340;400000;2.030769231
282309;316;600000;1.688461538
282311;976;1080000;5.684615385
282341;470;312500;2.676923077
283507;2090;15834000;12.03846154
285709;505;1904000;2.911538462
286800;440;4244520;2.330769231
288312;593;1320000;3.365384615
302754;252;512000;1.626923077
304938;273;654500;1.596153846
304983;358;126000;2.057692308
304984;512;344250;2.934615385
305542;1357;96148;7.692307692
312361;1706;2204000;9.803846154
312363;743;2850000;4.2
312371;624;1144800;3.473076923
312373;356;3180000;2.046153846
315673;335;263670;1.996153846
332073;272;1522384;1.630769231
336548;2294;80500;12.28076923
336549;2898;90625;15.62307692
336550;399;82500;2.180769231
336551;2541;93750;13.73076923
337111;1209;225000;7.080769231
339782;297;600600;1.688461538
340230;379;3131100;1.996153846
340232;892;3360000;5.007692308
360486;353;1193500;1.957692308
365814;399;3390660;2.265384615
365944;155;14742000;1.830769231
369639;287;7482000;1.623076923
369658;564;2620800;3.134615385
369659;409;5398830;2.273076923
369675;635;2382600;3.673076923
369676;311;3582000;1.792307692
369685;1581;1625000;18.05384615
370598;634;1920000;3.542307692
373105;237;31600000;1.707692308
375956;509;1009470;3.015384615
375982;907;1638000;5.015384615
376894;307;923000;1.738461538
376957;966;777600;5.396153846
376959;295;807300;1.869230769
378544;298;1827000;1.642307692
380919;657;266800;3.669230769
382390;330;1312500;2.003846154
382520;371;25935000;3.719230769
382941;411;1552500;2.338461538
386052;331;39105000;4.992307692
386229;284;3028125;1.538461538
386231;965;13167000;5.015384615
386232;455;12996000;2.453846154
405032;1354;24122340;16.99615385
405033;265;7032375;2.657692308
408428;452;1270500;2.796153846
409176;645;250000;3.534615385
409177;481;300000;2.773076923
409178;394;350000;2.173076923
409179;283;400000;1.634615385
409188;598;250000;3.326923077
409189;619;300000;3.55
409190;592;350000;3.276923077
409191;382;400000;2.134615385
409192;336;550000;1.988461538
409197;519;275625;2.792307692
409198;563;337500;3.207692308
409199;579;393750;3.323076923
409200;342;356000;1.784615385
409201;402;618750;2.407692308
