PRODUCT_ID;CATEGORY;POPULARITY
1;12;162
2;0;191
3;11;481
4;1;479
5;7;182
6;11;337
7;8;464
8;9;356
9;10;334
10;3;515
11;4;336
12;1;796
13;14;168
14;1;339
15;13;353
16;15;362
17;0;156
18;1;173
19;12;333
20;4;372
21;13;478
22;16;343
23;19;326
24;2;515
25;4;168
26;3;202
27;12;337
28;2;175
29;15;165
30;4;177
31;11;321
32;2;161
33;7;175
34;5;506
35;4;160
36;13;206
37;3;362
38;14;174
39;16;192
40;3;174
41;15;356
42;7;498
43;14;312
44;4;187
45;11;173
46;15;458
47;4;326
48;5;181
49;11;776
50;18;315
51;3;327
52;13;325
53;1;310
54;15;390
55;7;310
56;6;200
57;6;493
58;4;330
59;19;332
60;2;190
61;12;480
62;7;327
63;11;177
64;11;192
65;1;156
66;8;549
67;16;183
68;8;482
69;10;176
70;0;350
71;9;176
72;19;330
73;3;328
74;9;182
75;18;438
76;10;181
77;13;171
78;14;672
79;11;302
80;18;357
81;12;339
82;0;363
83;19;208
84;17;317
85;2;769
86;18;189
87;6;300
88;18;179
89;12;326
90;7;328
91;17;167
92;16;304
93;8;179
94;13;332
95;12;159
96;6;360
97;2;177
98;0;327
99;1;492
100;8;376
101;15;494
102;0;161
103;16;502
104;1;338
105;5;474
106;10;172
107;19;290
108;6;176
109;17;185
110;12;327
111;6;157
112;16;329
113;15;276
114;3;328
115;9;310
116;3;149
117;11;187
118;7;176
119;6;470
120;6;615
121;14;349
122;10;335
123;14;173
124;13;182
125;12;446
126;12;194
127;14;479
128;15;481
129;14;497
130;5;153
131;15;497
132;7;317
133;10;479
134;15;314
135;14;174
136;11;312
137;8;636
138;2;300
139;4;327
140;18;178
141;9;180
142;17;654
143;10;339
144;18;477
145;1;193
146;16;495
147;9;173
148;4;193
149;2;169
150;7;340
151;15;191
152;8;195
153;2;199
154;19;323
155;15;174
156;8;687
157;4;491
158;16;356
159;15;357
160;1;189
161;5;186
162;6;189
163;0;596
164;16;179
165;0;313
166;5;211
167;8;174
168;9;488
169;0;346
170;2;628
171;4;630
172;3;472
173;17;190
174;16;483
175;16;161
176;16;193
177;13;166
178;2;514
179;12;191
180;8;161
181;12;359
182;16;188
183;9;315
184;15;338
185;15;187
186;6;281
187;1;174
188;7;344
189;11;174
190;19;190
191;8;491
192;0;165
193;2;466
194;1;164
195;4;355
196;11;300
197;4;191
198;18;320
199;9;316
200;11;179
201;4;193
202;19;145
203;5;202
204;11;355
205;14;167
206;11;308
207;11;489
208;0;347
209;5;307
210;11;179
211;15;166
212;12;161
213;1;517
214;2;175
215;15;604
216;1;157
217;16;471
218;6;318
219;5;335
220;10;182
221;3;185
222;5;171
223;10;175
224;15;506
225;10;187
226;1;166
227;8;328
228;12;479
229;6;177
230;7;347
231;10;341
232;9;321
233;16;653
234;11;319
235;8;182
236;12;192
237;3;317
238;2;638
239;9;185
240;12;180
241;1;328
242;19;488
243;15;208
244;0;170
245;13;184
246;6;678
247;15;308
248;10;189
249;2;181
250;19;326
251;15;162
252;0;331
253;17;179
254;4;368
255;0;503
256;9;624
257;17;314
258;13;355
259;17;296
260;5;336
261;11;360
262;3;169
263;16;495
264;8;158
265;13;341
266;10;163
267;18;382
268;13;176
269;12;360
270;12;170
271;14;165
272;10;146
273;7;358
274;13;181
275;2;183
276;1;314
277;8;533
278;12;306
279;12;471
280;6;175
281;16;343
282;3;323
283;16;327
284;15;479
285;10;170
286;9;345
287;7;181
288;13;774
289;5;178
290;16;473
291;1;494
292;12;645
293;16;312
294;19;340
295;3;351
296;4;352
297;18;163
298;3;304
299;4;338
300;15;187
301;14;350
302;6;522
303;0;322
304;17;162
305;12;162
306;7;316
307;3;179
308;1;486
309;1;496
310;4;189
311;5;515
312;2;687
313;18;330
314;12;693
315;8;632
316;9;151
317;9;323
318;2;172
319;14;197
320;5;176
321;14;175
322;10;340
323;13;183
324;9;338
325;5;463
326;2;456
327;7;147
328;14;341
329;8;325
330;7;171
331;0;334
332;16;338
333;16;177
334;17;183
335;12;170
336;16;162
337;14;334
338;0;183
339;10;361
340;16;188
341;6;181
342;15;163
343;0;346
344;0;482
345;19;179
346;1;195
347;19;169
348;11;199
349;9;180
350;8;406
351;14;191
352;0;299
353;16;196
354;1;501
355;16;341
356;7;348
357;16;167
358;17;681
359;1;328
360;9;330
361;8;161
362;8;176
363;3;195
364;6;197
365;2;182
366;15;184
367;15;164
368;3;377
369;2;316
370;10;613
371;18;340
372;5;175
373;13;187
374;0;350
375;19;162
376;0;176
377;14;162
378;8;338
379;8;536
380;18;628
381;14;177
382;16;345
383;10;360
384;12;370
385;3;307
386;16;167
387;14;176
388;15;318
389;18;156
390;12;498
391;12;173
392;2;180
393;19;439
394;0;170
395;15;206
396;8;192
397;18;352
398;19;159
399;8;331
400;0;321
401;1;199
402;14;167
403;7;339
404;15;314
405;1;307
406;2;177
407;14;509
408;6;171
409;15;477
410;7;824
411;12;590
412;19;356
413;3;317
414;10;304
415;13;513
416;8;838
417;5;149
418;7;324
419;7;333
420;11;354
421;4;181
422;8;177
423;11;178
424;10;361
425;13;203
426;15;183
427;16;183
428;18;504
429;5;531
430;4;199
431;7;350
432;7;181
433;12;321
434;19;509
435;13;204
436;16;486
437;14;519
438;18;646
439;1;637
440;4;333
441;5;460
442;12;314
443;10;465
444;1;496
445;8;173
446;6;170
447;0;195
448;12;353
449;5;191
450;5;337
451;14;492
452;3;493
453;18;342
454;17;319
455;17;316
456;14;327
457;6;189
458;11;178
459;10;170
460;11;334
461;15;321
462;1;165
463;3;458
464;10;354
465;15;347
466;3;314
467;15;334
468;1;177
469;1;175
470;14;183
471;2;350
472;18;337
473;2;342
474;8;165
475;15;178
476;16;199
477;4;333
478;5;323
479;10;303
480;6;171
481;16;163
482;3;341
483;5;641
484;7;173
485;11;300
486;2;809
487;15;328
488;4;620
489;3;183
490;10;338
491;15;320
492;19;296
493;9;165
494;11;358
495;19;324
496;1;343
497;4;189
498;17;171
499;10;316
500;9;158
