STATION_ID,SPEED,TIME_CAPACITY,lines_original,lines_heuristic,load_original,load_heuristic,util_original,util_heuristic,pct_change
01.E4,6.202698256005265,8468.894960212381,52520.0,57756.0,8467.282758620771,9311.431511936518,99.98096325908888,109.9486007995429,9.969535415079969
01.31,9.915833771699106,9922.917453580902,98394.0,108187.0,9922.91745358085,10910.529814323572,99.99999999999949,109.95284265300695,9.952842653007297
01.02,30.425531914893618,3917.269230769227,119185.0,130590.0,3917.269230769228,4292.118881118836,100.00000000000004,109.5691571925987,9.56915719259974
01.30,24.151185137732224,1959.1171087533198,47315.0,51998.0,1959.117108753321,2153.020636604783,100.00000000000006,109.89749550882402,9.897495508823841
01.05,34.21052631578947,3143.6815384615343,107547.0,118211.0,3143.681538461535,3455.3984615384443,100.00000000000003,109.91566477911942,9.915664779119826
01.12,10400.0,0.7490384615384615,7790.0,1263.0,0.7490384615384615,0.12144230769230768,100.00000000000001,16.213093709884465,-83.78690629011554
01.28,164.42687747035572,340.35189903846174,55963.0,58151.0,340.3518990384606,353.6587259615375,99.99999999999967,103.90972606900954,3.9097260690098814
01.04,39.944134078212294,2887.633006993003,115344.0,126868.0,2887.6330069930063,3176.1359440559363,100.00000000000011,109.99098349285603,9.990983492856152
01.13,1980.952380952381,22.06312500000001,43706.0,14030.0,22.063125000000003,7.082451923076921,99.99999999999997,32.1008557177504,-67.89914428224958
01.09,290.90909090909093,280.7715625,81679.0,89803.0,280.7715624999999,308.6978125000001,99.99999999999996,109.94625301485085,9.946253014850818
01.08,945.4545454545455,48.55019230769229,45902.0,43128.0,48.550192307692335,45.61615384615387,100.00000000000009,93.95669034029028,-6.043309659709816
01.10,304.76190476190476,275.7759374999999,84046.0,92450.0,275.7759375,303.35156250000006,100.00000000000004,109.99928610522817,9.999286105228089
01.21,126.82926829268293,474.67750000000007,60203.0,66153.0,474.6774999999996,521.5909615384604,99.99999999999991,109.88322841054406,9.883228410544325
01.24,763.302752293578,53.12439903846154,40550.0,43811.0,53.12439903846153,57.39662259615386,99.99999999999999,108.04192355117142,8.041923551171394
01.06,742.8571428571429,79.56846153846149,59108.0,28076.0,79.56846153846153,37.79461538461538,100.00000000000006,47.49949245449011,-52.50050754550991
01.23,717.2413793103449,62.29004807692308,44677.0,49070.0,62.2900480769231,68.41490384615382,100.00000000000004,109.83279987465582,9.832799874655864
01.11,369.77777777777777,196.06099759615387,72499.0,61878.0,196.0609975961538,167.3383413461538,99.99999999999999,85.35014276058979,-14.6498572394102
01.03,43.366186504927974,2173.3292132867095,94249.0,103636.0,2173.3292132867155,2389.788181818191,100.00000000000027,109.95978737174991,9.959787371749302
01.01,50.44091710758377,516.6837062937071,26062.0,28660.0,516.6837062937091,568.1895104895139,100.00000000000037,109.96853656664923,9.96853656664876
01.27,742.8571428571429,57.42692307692311,42660.0,46926.0,57.42692307692311,63.16961538461537,100.0,109.99999999999991,10.0
01.26,590.0709219858156,78.49395432692307,46317.0,28135.0,78.49395432692302,47.680709134615356,99.99999999999991,60.74443508862833,-39.255564911371636
01.22,875.7894736842105,36.98377403846154,32390.0,18485.0,36.98377403846152,21.106670673076916,99.99999999999994,57.070083359061414,-42.92991664093856
01.25,640.0,70.12031250000004,44877.0,49364.0,70.12031250000008,77.13125000000001,100.00000000000006,109.99844018093896,9.998440180939012
01.07,857.7319587628866,74.17818509615383,63625.0,69979.0,74.17818509615387,81.58609375000003,100.00000000000006,109.98664047151286,9.98664047151277
