fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,ST_01.01,21.80844005860174
0,gamma0,0.0,ST_01.02,34.039628662896924
0,gamma0,0.0,ST_01.03,34.60638173478231
0,gamma0,0.0,ST_01.04,33.409849984512896
0,gamma0,0.0,ST_01.05,31.128354665143195
0,gamma0,0.0,ST_01.06,26.614934123905623
0,gamma0,0.0,ST_01.07,22.107412083945
0,gamma0,0.0,ST_01.08,25.075025730461856
0,gamma0,0.0,ST_01.09,31.62454974154439
0,gamma0,0.0,ST_01.10,25.52204919443307
0,gamma0,0.0,ST_01.11,29.145332217922263
0,gamma0,0.0,ST_01.12,5.041819121828207
0,gamma0,0.0,ST_01.13,14.44724555174229
0,gamma0,0.0,ST_01.21,36.97298715817412
0,gamma0,0.0,ST_01.22,27.142999115998517
0,gamma0,0.0,ST_01.23,27.19355460578244
0,gamma0,0.0,ST_01.24,24.521703682128752
0,gamma0,0.0,ST_01.25,21.684175442883205
0,gamma0,0.0,ST_01.26,24.55927975591602
0,gamma0,0.0,ST_01.27,10.25939774823855
0,gamma0,0.0,ST_01.28,35.68835962592478
0,gamma0,0.0,ST_01.30,24.30113887324692
0,gamma0,0.0,ST_01.31,27.40800042555456
0,gamma0,0.0,ST_01.E4,3.162074230719073
0,gamma1,1.0,ST_01.01,22.38166070530334
0,gamma1,1.0,ST_01.02,31.708779513776506
0,gamma1,1.0,ST_01.03,30.436175604173496
0,gamma1,1.0,ST_01.04,31.250261768183517
0,gamma1,1.0,ST_01.05,29.08592611339947
0,gamma1,1.0,ST_01.06,26.51474697417569
0,gamma1,1.0,ST_01.07,22.997721043392566
0,gamma1,1.0,ST_01.08,25.351985874575256
0,gamma1,1.0,ST_01.09,29.260133007918203
0,gamma1,1.0,ST_01.10,25.841030993182333
0,gamma1,1.0,ST_01.11,29.03379576845715
0,gamma1,1.0,ST_01.12,19.01486068803781
0,gamma1,1.0,ST_01.13,17.657252608136147
0,gamma1,1.0,ST_01.21,32.48301420493259
0,gamma1,1.0,ST_01.22,27.927530984135338
0,gamma1,1.0,ST_01.23,24.42598128058864
0,gamma1,1.0,ST_01.24,16.62134764613946
0,gamma1,1.0,ST_01.25,31.342297520117725
0,gamma1,1.0,ST_01.26,29.891901475671744
0,gamma1,1.0,ST_01.27,21.16316653731475
0,gamma1,1.0,ST_01.28,25.258648736280165
0,gamma1,1.0,ST_01.30,27.48387663014367
0,gamma1,1.0,ST_01.31,21.356022110171967
0,gamma1,1.0,ST_01.E4,13.203230479923016
0,gamma2,2.0,ST_01.01,22.12110586589353
0,gamma2,2.0,ST_01.02,32.64919637344639
0,gamma2,2.0,ST_01.03,31.7160702344784
0,gamma2,2.0,ST_01.04,32.6276369297794
0,gamma2,2.0,ST_01.05,31.50819656043702
0,gamma2,2.0,ST_01.06,27.86509551401379
0,gamma2,2.0,ST_01.07,23.529593928257363
0,gamma2,2.0,ST_01.08,30.695290118324007
0,gamma2,2.0,ST_01.09,24.26477913590926
0,gamma2,2.0,ST_01.10,24.69129439988828
0,gamma2,2.0,ST_01.11,30.779770188930275
0,gamma2,2.0,ST_01.12,26.325498414688717
0,gamma2,2.0,ST_01.13,14.332128057306097
0,gamma2,2.0,ST_01.21,29.732212874011463
0,gamma2,2.0,ST_01.22,22.07510359998815
0,gamma2,2.0,ST_01.23,25.000632543815048
0,gamma2,2.0,ST_01.24,20.16120787705367
0,gamma2,2.0,ST_01.25,24.059010321059528
0,gamma2,2.0,ST_01.26,27.883037129188438
0,gamma2,2.0,ST_01.27,23.544812443155845
0,gamma2,2.0,ST_01.28,29.429056841481295
0,gamma2,2.0,ST_01.30,23.402483506593725
0,gamma2,2.0,ST_01.31,27.092965937904506
0,gamma2,2.0,ST_01.E4,14.19792270481809
0,gamma4,4.0,ST_01.01,24.46609942058189
0,gamma4,4.0,ST_01.02,31.01644808334472
0,gamma4,4.0,ST_01.03,34.557155018232095
0,gamma4,4.0,ST_01.04,28.78884134051676
0,gamma4,4.0,ST_01.05,29.31632201710228
0,gamma4,4.0,ST_01.06,19.458086862763736
0,gamma4,4.0,ST_01.07,22.2191824727934
0,gamma4,4.0,ST_01.08,30.56694273446657
0,gamma4,4.0,ST_01.09,29.454312159955133
0,gamma4,4.0,ST_01.10,26.233623976258347
0,gamma4,4.0,ST_01.11,30.84411814054474
0,gamma4,4.0,ST_01.12,25.209095609141038
0,gamma4,4.0,ST_01.13,14.128458644072824
0,gamma4,4.0,ST_01.21,35.24074450646059
0,gamma4,4.0,ST_01.22,23.86960752825517
0,gamma4,4.0,ST_01.23,26.36130105214421
0,gamma4,4.0,ST_01.24,17.928800933785567
0,gamma4,4.0,ST_01.25,29.12624520647064
0,gamma4,4.0,ST_01.26,28.75232751912122
0,gamma4,4.0,ST_01.27,22.552986429317503
0,gamma4,4.0,ST_01.28,26.33631171567728
0,gamma4,4.0,ST_01.30,24.93768642462627
0,gamma4,4.0,ST_01.31,27.97174635082307
0,gamma4,4.0,ST_01.E4,17.77881471444035
0,tight1.02,,ST_01.01,21.730273606778795
0,tight1.02,,ST_01.02,36.77433781310253
0,tight1.02,,ST_01.03,30.51353187303809
0,tight1.02,,ST_01.04,31.47132197930384
0,tight1.02,,ST_01.05,31.010043255133645
0,tight1.02,,ST_01.06,27.433855173871947
0,tight1.02,,ST_01.07,16.33003922588476
0,tight1.02,,ST_01.08,27.50011577282065
0,tight1.02,,ST_01.09,27.96941276202566
0,tight1.02,,ST_01.10,27.70584766279344
0,tight1.02,,ST_01.11,28.763534371676293
0,tight1.02,,ST_01.12,5.257897084192273
0,tight1.02,,ST_01.13,18.37452315039243
0,tight1.02,,ST_01.21,35.19917068281944
0,tight1.02,,ST_01.22,28.270200075965217
0,tight1.02,,ST_01.23,26.539641099352405
0,tight1.02,,ST_01.24,22.28929673886065
0,tight1.02,,ST_01.25,26.89638571329927
0,tight1.02,,ST_01.26,25.567364409787658
0,tight1.02,,ST_01.27,10.196224116783885
0,tight1.02,,ST_01.28,34.352352781603685
0,tight1.02,,ST_01.30,29.95517888843996
0,tight1.02,,ST_01.31,31.73557944011581
0,tight1.02,,ST_01.E4,8.481060022789567
0,tight1.05,,ST_01.01,26.36814974827356
0,tight1.05,,ST_01.02,34.62234095017702
0,tight1.05,,ST_01.03,32.538859639674406
0,tight1.05,,ST_01.04,28.401985971056188
0,tight1.05,,ST_01.05,33.27664079426392
0,tight1.05,,ST_01.06,26.854512090651088
0,tight1.05,,ST_01.07,25.102087674814115
0,tight1.05,,ST_01.08,24.26441067452021
0,tight1.05,,ST_01.09,27.29549688142689
0,tight1.05,,ST_01.10,28.610213641664973
0,tight1.05,,ST_01.11,24.705323556522576
0,tight1.05,,ST_01.12,6.338286896012603
0,tight1.05,,ST_01.13,15.762241545878808
0,tight1.05,,ST_01.21,35.573335095589584
0,tight1.05,,ST_01.22,23.53595604410502
0,tight1.05,,ST_01.23,28.270200075965224
0,tight1.05,,ST_01.24,10.80735323937268
0,tight1.05,,ST_01.25,21.49087492954328
0,tight1.05,,ST_01.26,34.42097745683412
0,tight1.05,,ST_01.27,22.218166182607757
0,tight1.05,,ST_01.28,31.193176376247795
0,tight1.05,,ST_01.30,30.104954782882167
0,tight1.05,,ST_01.31,22.33428709813792
0,tight1.05,,ST_01.E4,14.187452260345507
1,gamma0,0.0,ST_01.01,27.10669699381445
1,gamma0,0.0,ST_01.02,30.826121651361856
1,gamma0,0.0,ST_01.03,31.117950473728826
1,gamma0,0.0,ST_01.04,36.12235230851794
1,gamma0,0.0,ST_01.05,28.832831000496046
1,gamma0,0.0,ST_01.06,33.89563196073257
1,gamma0,0.0,ST_01.07,22.890186443141893
1,gamma0,0.0,ST_01.08,13.3878886355629
1,gamma0,0.0,ST_01.09,32.08749050181724
1,gamma0,0.0,ST_01.10,20.03595777203754
1,gamma0,0.0,ST_01.11,22.637908143616173
1,gamma0,0.0,ST_01.12,10.51672901658352
1,gamma0,0.0,ST_01.13,8.889113698261658
1,gamma0,0.0,ST_01.21,29.73010361433161
1,gamma0,0.0,ST_01.22,23.902962828366903
1,gamma0,0.0,ST_01.23,19.26043389917271
1,gamma0,0.0,ST_01.24,21.47259559600578
1,gamma0,0.0,ST_01.25,29.055816693587644
1,gamma0,0.0,ST_01.26,29.789764785505284
1,gamma0,0.0,ST_01.27,27.498704361931985
1,gamma0,0.0,ST_01.28,35.21540893153881
1,gamma0,0.0,ST_01.30,27.054549445028726
1,gamma0,0.0,ST_01.31,26.82984122136139
1,gamma0,0.0,ST_01.E4,8.43950878218784
1,gamma1,1.0,ST_01.01,29.2093129031879
1,gamma1,1.0,ST_01.02,31.663289389661525
1,gamma1,1.0,ST_01.03,27.20636361072447
1,gamma1,1.0,ST_01.04,30.47951026710255
1,gamma1,1.0,ST_01.05,29.394509526479748
1,gamma1,1.0,ST_01.06,32.631727040162886
1,gamma1,1.0,ST_01.07,24.98000532975352
1,gamma1,1.0,ST_01.08,20.406669072751427
1,gamma1,1.0,ST_01.09,24.32186225481577
1,gamma1,1.0,ST_01.10,24.19754199579174
1,gamma1,1.0,ST_01.11,27.024097867883
1,gamma1,1.0,ST_01.12,11.350372170337092
1,gamma1,1.0,ST_01.13,17.635913999876273
1,gamma1,1.0,ST_01.21,26.76588542549248
1,gamma1,1.0,ST_01.22,24.01615760103478
1,gamma1,1.0,ST_01.23,21.16206446426782
1,gamma1,1.0,ST_01.24,17.69811590139539
1,gamma1,1.0,ST_01.25,25.46028084856176
1,gamma1,1.0,ST_01.26,29.11126992790676
1,gamma1,1.0,ST_01.27,27.052251526020356
1,gamma1,1.0,ST_01.28,30.761897743419397
1,gamma1,1.0,ST_01.30,22.69621777151346
1,gamma1,1.0,ST_01.31,28.114869901049214
1,gamma1,1.0,ST_01.E4,10.122232925875604
1,gamma2,2.0,ST_01.01,28.584210876076888
1,gamma2,2.0,ST_01.02,29.34674304532553
1,gamma2,2.0,ST_01.03,32.31427772736248
1,gamma2,2.0,ST_01.04,29.999919713853878
1,gamma2,2.0,ST_01.05,28.420933414774687
1,gamma2,2.0,ST_01.06,29.66346548427953
1,gamma2,2.0,ST_01.07,25.45132618503189
1,gamma2,2.0,ST_01.08,21.72921613033736
1,gamma2,2.0,ST_01.09,25.41090086324038
1,gamma2,2.0,ST_01.10,22.709758091178085
1,gamma2,2.0,ST_01.11,26.697224110268657
1,gamma2,2.0,ST_01.12,20.4563204651838
1,gamma2,2.0,ST_01.13,14.833434804365206
1,gamma2,2.0,ST_01.21,26.954289123935627
1,gamma2,2.0,ST_01.22,24.46893669170629
1,gamma2,2.0,ST_01.23,27.43230578701384
1,gamma2,2.0,ST_01.24,17.67015679254643
1,gamma2,2.0,ST_01.25,26.959577648804213
1,gamma2,2.0,ST_01.26,22.595158937007657
1,gamma2,2.0,ST_01.27,24.68047083523982
1,gamma2,2.0,ST_01.28,32.429815060977624
1,gamma2,2.0,ST_01.30,27.465712810454686
1,gamma2,2.0,ST_01.31,20.83304071615144
1,gamma2,2.0,ST_01.E4,20.34801810674737
1,gamma4,4.0,ST_01.01,27.95910884896586
1,gamma4,4.0,ST_01.02,31.13575903402064
1,gamma4,4.0,ST_01.03,29.11511046483657
1,gamma4,4.0,ST_01.04,30.999917037648988
1,gamma4,4.0,ST_01.05,27.110350187479405
1,gamma4,4.0,ST_01.06,27.892083588026555
1,gamma4,4.0,ST_01.07,24.45532739651911
1,gamma4,4.0,ST_01.08,23.2953902774786
1,gamma4,4.0,ST_01.09,22.80574968230309
1,gamma4,4.0,ST_01.10,25.27829068121864
1,gamma4,4.0,ST_01.11,25.4429410868648
1,gamma4,4.0,ST_01.12,19.81505650075797
1,gamma4,4.0,ST_01.13,16.25656877083567
1,gamma4,4.0,ST_01.21,26.891487891121244
1,gamma4,4.0,ST_01.22,23.186062601470343
1,gamma4,4.0,ST_01.23,24.245789704962583
1,gamma4,4.0,ST_01.24,23.359835443310985
1,gamma4,4.0,ST_01.25,26.52922393762351
1,gamma4,4.0,ST_01.26,26.960569247217077
1,gamma4,4.0,ST_01.27,25.89426448287457
1,gamma4,4.0,ST_01.28,32.206279750377035
1,gamma4,4.0,ST_01.30,31.65957913779957
1,gamma4,4.0,ST_01.31,27.76440753386163
1,gamma4,4.0,ST_01.E4,10.199897117122728
1,tight1.02,,ST_01.01,41.42721616035794
1,tight1.02,,ST_01.02,34.30094116786584
1,tight1.02,,ST_01.03,28.17417891703484
1,tight1.02,,ST_01.04,28.734616977623308
1,tight1.02,,ST_01.05,31.541369670239614
1,tight1.02,,ST_01.06,21.05550697221779
1,tight1.02,,ST_01.07,23.95732800226272
1,tight1.02,,ST_01.08,18.24882913669016
1,tight1.02,,ST_01.09,28.94849686576991
1,tight1.02,,ST_01.10,26.043236179345453
1,tight1.02,,ST_01.11,27.449793924310963
1,tight1.02,,ST_01.12,5.322490904734343
1,tight1.02,,ST_01.13,18.21611477082192
1,tight1.02,,ST_01.21,21.892509759095898
1,tight1.02,,ST_01.22,31.430415210780776
1,tight1.02,,ST_01.23,31.92940509636036
1,tight1.02,,ST_01.24,24.10075182780857
1,tight1.02,,ST_01.25,26.07110547088276
1,tight1.02,,ST_01.26,20.124413512167727
1,tight1.02,,ST_01.27,16.114157046185415
1,tight1.02,,ST_01.28,33.117616016671725
1,tight1.02,,ST_01.30,28.534737560562213
1,tight1.02,,ST_01.31,28.73791410938273
1,tight1.02,,ST_01.E4,9.630359714643795
1,tight1.05,,ST_01.01,28.18641867700624
1,tight1.05,,ST_01.02,31.433928365469846
1,tight1.05,,ST_01.03,26.937526025638256
1,tight1.05,,ST_01.04,35.673373918242554
1,tight1.05,,ST_01.05,29.84385234726668
1,tight1.05,,ST_01.06,22.15663625907773
1,tight1.05,,ST_01.07,21.662973650152928
1,tight1.05,,ST_01.08,21.14915163139616
1,tight1.05,,ST_01.09,24.63504982848035
1,tight1.05,,ST_01.10,24.513345183091804
1,tight1.05,,ST_01.11,26.606003526748367
1,tight1.05,,ST_01.12,4.681226940308517
1,tight1.05,,ST_01.13,19.102836703776592
1,tight1.05,,ST_01.21,28.71272364273852
1,tight1.05,,ST_01.22,22.601222942686302
1,tight1.05,,ST_01.23,29.79649513821316
1,tight1.05,,ST_01.24,21.276881834063023
1,tight1.05,,ST_01.25,28.66711011574701
1,tight1.05,,ST_01.26,25.014697202783555
1,tight1.05,,ST_01.27,21.806430704058705
1,tight1.05,,ST_01.28,36.814546153527616
1,tight1.05,,ST_01.30,29.192598945243763
1,tight1.05,,ST_01.31,31.892075414071076
1,tight1.05,,ST_01.E4,4.452746964835304
2,gamma0,0.0,ST_01.01,31.345179470619687
2,gamma0,0.0,ST_01.02,36.539216847575815
2,gamma0,0.0,ST_01.03,31.791095724197195
2,gamma0,0.0,ST_01.04,36.81186289935342
2,gamma0,0.0,ST_01.05,30.945716169690893
2,gamma0,0.0,ST_01.06,29.436145227016382
2,gamma0,0.0,ST_01.07,22.068149720859765
2,gamma0,0.0,ST_01.08,12.029775947343932
2,gamma0,0.0,ST_01.09,31.48217659282056
2,gamma0,0.0,ST_01.10,26.198976397937635
2,gamma0,0.0,ST_01.11,26.269144628304637
2,gamma0,0.0,ST_01.12,5.56564928089642
2,gamma0,0.0,ST_01.13,19.37757997789735
2,gamma0,0.0,ST_01.21,34.75497551968852
2,gamma0,0.0,ST_01.22,26.413806946633628
2,gamma0,0.0,ST_01.23,25.414275262235638
2,gamma0,0.0,ST_01.24,23.9150091021928
2,gamma0,0.0,ST_01.25,23.11462172734589
2,gamma0,0.0,ST_01.26,26.72466624535304
2,gamma0,0.0,ST_01.27,24.04253491362331
2,gamma0,0.0,ST_01.28,43.063251995780185
2,gamma0,0.0,ST_01.30,32.21097982428387
2,gamma0,0.0,ST_01.31,32.28500881061837
2,gamma0,0.0,ST_01.E4,9.726595948451552
2,gamma1,1.0,ST_01.01,27.256677800538867
2,gamma1,1.0,ST_01.02,33.23890048714958
2,gamma1,1.0,ST_01.03,28.24510677572324
2,gamma1,1.0,ST_01.04,32.76826795599296
2,gamma1,1.0,ST_01.05,29.919418811691006
