PRODUCT_ID;CATEGORY;POPULARITY
1;2;166
2;5;208
3;16;195
4;9;193
5;9;178
6;7;189
7;1;462
8;3;206
9;39;549
10;24;202
11;1;965
12;35;169
13;15;206
14;31;196
15;0;188
16;8;193
17;26;528
18;6;566
19;6;189
20;34;174
21;30;586
22;14;185
23;34;183
24;7;516
25;29;157
26;14;169
27;13;529
28;30;551
29;3;201
30;20;175
31;21;207
32;1;176
33;8;175
34;8;176
35;11;177
36;9;189
37;25;177
38;23;202
39;33;190
40;11;838
41;33;190
42;16;203
43;3;496
44;26;189
45;9;182
46;10;176
47;8;201
48;11;191
49;17;180
50;14;211
51;16;479
52;7;194
53;32;558
54;32;594
55;33;603
56;18;179
57;39;531
58;35;177
59;13;177
60;3;536
61;15;173
62;4;213
63;27;195
64;32;177
65;2;546
66;21;210
67;38;184
68;6;168
69;36;537
70;0;515
71;19;176
72;21;178
73;12;187
74;10;501
75;14;207
76;35;182
77;34;208
78;17;560
79;34;545
80;37;187
81;11;198
82;24;198
83;4;561
84;8;180
85;3;188
86;1;183
87;38;185
88;36;198
89;21;909
90;26;196
91;39;552
92;17;183
93;9;563
94;0;174
95;18;198
96;0;569
97;11;184
98;14;169
99;28;497
100;11;965
101;26;547
102;31;195
103;24;186
104;3;585
105;28;180
106;9;535
107;32;182
108;31;581
109;30;578
110;6;176
111;21;512
112;1;621
113;1;179
114;3;178
115;7;176
116;32;172
117;33;175
118;12;583
119;34;562
120;23;187
121;26;200
122;32;197
123;12;966
124;4;194
125;28;181
126;19;582
127;30;568
128;15;179
129;37;202
130;14;189
131;29;190
132;25;173
133;30;571
134;8;165
135;24;194
136;23;187
137;27;215
138;17;219
139;36;558
140;29;581
141;28;180
142;32;898
143;13;1298
144;39;181
145;32;187
146;29;541
147;24;537
148;6;545
149;3;581
150;12;171
151;4;214
152;34;195
153;33;188
154;35;918
155;32;193
156;4;551
157;21;530
158;24;593
159;35;188
160;34;561
161;1;182
162;20;169
163;13;183
164;1;200
165;9;486
166;38;180
167;4;193
168;37;178
169;3;173
170;29;540
171;11;228
172;28;195
173;2;187
174;14;200
175;1;180
176;36;181
177;34;511
178;0;516
179;25;193
180;0;892
181;4;186
182;38;195
183;6;171
184;7;572
185;11;192
186;37;192
187;7;205
188;9;193
189;35;185
190;36;197
191;32;161
192;4;541
193;5;184
194;36;908
195;12;176
196;37;563
197;21;189
198;13;192
199;34;165
200;2;531
201;0;189
202;8;169
203;39;189
204;10;553
205;39;586
206;20;212
207;34;564
208;35;162
209;9;212
210;12;544
211;17;939
212;19;191
213;16;537
214;22;181
215;33;193
216;21;162
217;5;173
218;8;186
219;36;538
220;29;217
221;9;205
222;16;195
223;11;180
224;7;179
225;17;544
226;17;178
227;22;552
228;12;612
229;5;177
230;17;175
231;19;580
232;29;180
233;29;185
234;35;519
235;27;575
236;28;854
237;8;202
238;19;189
239;9;192
240;24;172
241;33;573
242;16;530
243;4;182
244;37;512
245;27;595
246;15;178
247;20;187
248;12;590
249;6;165
250;2;198
251;11;188
252;13;917
253;12;157
254;30;490
255;19;205
256;1;515
257;26;192
258;34;194
259;24;196
260;33;186
261;21;200
262;10;547
263;23;199
264;31;611
265;26;1164
266;27;173
267;27;165
268;13;590
269;7;174
270;4;212
271;37;534
272;38;214
273;27;195
274;38;187
275;0;205
276;17;564
277;15;935
278;33;580
279;4;542
280;10;531
281;26;889
282;17;213
283;1;1304
284;27;187
285;10;192
286;37;187
287;21;170
288;39;187
289;15;163
290;19;194
291;33;189
292;4;185
293;18;188
294;16;185
295;10;159
296;21;559
297;8;501
298;29;187
299;0;197
300;9;185
301;17;184
302;39;178
303;14;199
304;10;196
305;25;184
306;8;499
307;9;152
308;29;539
309;0;200
310;5;185
311;28;207
312;25;187
313;37;190
314;6;173
315;22;570
316;37;538
317;5;188
318;31;188
319;16;189
320;12;212
321;29;193
322;26;152
323;35;529
324;33;192
325;32;188
326;39;201
327;25;204
328;21;208
329;11;188
330;25;177
331;27;161
332;11;192
333;17;183
334;33;190
335;17;936
336;0;556
337;35;182
338;28;179
339;0;584
340;30;204
341;1;568
342;24;882
343;11;204
344;9;169
345;26;565
346;25;185
347;0;193
348;36;950
349;14;180
350;27;929
351;13;178
352;27;173
353;25;173
354;34;180
355;37;187
356;20;562
357;20;209
358;34;204
359;14;183
360;14;165
361;21;515
362;21;158
363;2;541
364;10;170
365;34;178
366;39;181
367;11;178
368;0;882
369;34;534
370;2;1193
371;33;592
372;26;190
373;12;190
374;10;885
375;14;202
376;16;554
377;24;207
378;39;170
379;24;195
380;25;539
381;27;544
382;35;187
383;6;557
384;29;200
385;26;188
386;27;522
387;39;165
388;19;183
389;17;911
390;6;549
391;7;191
392;29;534
393;16;197
394;25;195
395;30;194
396;14;570
397;17;879
398;25;202
399;10;199
400;34;579
401;30;168
402;7;197
403;31;178
404;23;196
405;32;178
406;25;194
407;22;574
408;5;176
409;16;191
410;32;179
411;4;177
412;11;171
413;8;554
414;31;183
415;2;182
416;24;521
417;6;541
418;8;188
419;18;199
420;4;182
421;7;229
422;0;175
423;2;199
424;22;194
425;2;177
426;18;200
427;11;178
428;24;214
429;29;516
430;8;208
431;13;542
432;27;187
433;0;204
434;39;949
435;25;184
436;17;167
437;36;189
438;14;183
439;27;184
440;9;481
441;8;189
442;35;185
443;30;518
444;5;160
445;27;177
446;28;592
447;4;534
448;23;173
449;23;585
450;32;166
451;11;195
452;2;190
453;33;187
454;21;176
455;14;169
456;6;168
457;5;908
458;3;569
459;7;549
460;30;184
461;28;180
462;4;175
463;33;199
464;18;194
465;30;560
466;3;193
467;29;523
468;35;165
469;10;214
470;1;190
471;34;192
472;31;495
473;28;541
474;39;180
475;27;177
476;25;178
477;5;505
478;34;175
479;32;584
480;28;560
481;23;507
482;4;181
483;38;162
484;3;184
485;36;189
486;29;924
487;15;179
488;25;186
489;7;189
490;26;189
491;12;176
492;11;206
493;6;167
494;16;594
495;1;174
496;5;205
497;39;186
498;31;543
499;34;181
500;18;565
501;15;190
502;21;164
503;17;909
504;25;530
505;8;562
506;6;166
507;34;165
508;22;178
509;4;574
510;5;541
511;1;196
512;22;204
513;38;171
514;4;192
515;36;183
516;14;207
517;37;996
518;30;190
519;29;182
520;22;599
521;9;180
522;10;192
523;39;567
524;31;187
525;22;193
526;18;178
527;16;191
528;17;587
529;11;173
530;4;997
531;36;207
532;18;500
533;33;190
534;20;182
535;16;539
536;22;189
537;24;163
538;16;187
539;25;182
540;30;970
541;21;179
542;22;193
543;31;185
544;29;591
545;32;188
546;14;177
547;4;195
548;38;533
549;6;179
550;1;621
551;1;512
552;8;195
553;22;935
554;39;167
555;29;175
556;29;565
557;25;562
558;32;214
559;22;195
560;25;189
561;36;206
562;0;167
563;9;180
564;28;190
565;30;178
566;24;543
567;30;173
568;18;537
569;8;574
570;37;593
571;19;190
572;22;199
573;31;193
574;16;184
575;27;201
576;29;952
577;33;573
578;9;166
579;3;175
580;5;186
581;22;923
582;20;184
583;9;190
584;30;586
585;2;562
586;25;558
587;12;170
588;31;211
589;12;180
590;6;538
591;16;181
592;5;564
593;36;536
594;29;183
595;1;573
596;30;944
597;16;831
598;23;189
599;35;577
600;10;189
601;26;197
602;23;185
603;28;179
604;0;538
605;21;185
606;22;189
607;2;557
608;4;571
609;36;210
610;37;162
611;4;200
612;6;183
613;18;199
614;34;174
615;25;165
616;35;171
617;25;516
618;28;552
619;1;585
620;35;573
621;16;211
622;14;602
623;13;203
624;11;556
625;21;549
626;0;541
627;10;583
628;17;918
629;19;600
630;21;205
631;26;174
632;36;209
633;16;574
634;25;565
635;25;819
636;26;181
637;10;177
638;16;185
639;12;196
640;19;575
641;27;217
642;4;192
643;33;199
644;16;198
645;32;192
646;16;188
647;38;206
648;24;172
649;22;194
650;4;180
651;17;897
652;18;181
653;12;519
654;13;217
655;9;183
656;35;179
657;22;196
658;15;156
659;33;179
660;12;609
661;32;576
662;11;897
663;37;212
664;27;185
665;22;198
666;17;213
667;5;164
668;7;576
669;3;573
670;7;518
671;19;181
672;6;197
673;0;178
674;0;190
675;26;159
676;1;201
677;29;912
678;27;219
679;21;539
680;3;178
681;34;194
682;37;165
683;11;179
684;7;565
685;32;198
686;12;588
687;35;192
688;19;178
689;22;202
690;15;534
691;34;188
692;33;556
693;17;190
694;16;516
695;9;566
696;22;570
697;27;570
698;23;180
699;0;188
700;28;190
701;37;198
702;27;191
703;29;527
704;17;188
705;17;182
706;7;1242
707;1;193
708;36;541
709;20;201
710;36;171
711;30;206
712;35;180
713;21;168
714;19;180
715;1;193
716;28;202
717;0;201
718;30;603
719;26;190
720;15;178
721;26;561
722;21;192
723;33;192
724;14;570
725;27;550
726;9;152
727;30;213
728;17;840
729;26;175
730;6;180
731;1;173
732;15;573
733;2;545
734;37;541
735;34;174
736;0;229
737;15;182
738;21;200
739;6;587
740;6;184
741;19;199
742;10;565
743;34;181
744;39;890
745;34;206
746;14;163
747;28;193
748;4;551
749;17;185
750;7;192
751;34;184
752;0;177
753;37;190
754;16;192
755;39;181
756;36;171
757;1;178
758;28;184
759;13;181
760;6;549
761;16;192
762;0;189
763;7;191
764;20;193
765;6;594
766;15;552
767;10;186
768;23;188
769;9;194
770;16;179
771;32;170
772;5;568
773;34;536
774;12;579
775;17;200
776;4;528
777;7;207
778;0;190
779;33;182
780;3;210
781;0;572
782;2;581
783;21;889
784;37;584
785;7;166
786;19;176
787;37;557
788;12;174
789;21;577
790;14;148
791;1;174
792;9;176
793;37;187
794;3;199
795;0;190
796;6;172
797;12;179
798;2;197
799;30;181
800;10;182
801;16;190
802;24;158
803;14;523
804;38;530
805;15;180
806;13;600
807;15;196
808;39;196
809;29;536
810;9;524
811;0;549
812;26;514
813;18;205
814;0;187
815;11;557
816;34;188
817;18;569
818;15;179
819;20;202
820;27;202
821;8;176
822;37;192
823;25;523
824;38;195
825;39;201
826;34;518
827;13;919
828;17;572
829;19;182
830;15;205
831;35;514
832;20;191
833;14;604
834;23;201
835;20;151
836;32;920
837;20;166
838;18;500
839;10;569
840;11;176
841;0;525
842;34;182
843;16;194
844;39;179
845;22;179
846;32;185
847;10;170
848;16;570
849;32;202
850;9;212
851;30;185
852;0;495
853;2;190
854;13;187
855;37;190
856;20;572
857;26;551
858;36;597
859;22;184
860;8;516
861;6;1310
862;3;201
863;1;189
864;37;504
865;21;189
866;9;191
867;21;176
868;9;560
869;4;171
870;38;608
871;10;195
872;10;508
873;29;937
874;13;550
875;26;169
876;27;615
877;23;578
878;37;179
879;32;186
880;16;557
881;5;608
882;25;522
883;33;195
884;23;174
885;13;186
886;16;207
887;12;187
888;23;545
889;25;184
890;23;188
891;34;172
892;29;956
893;11;201
894;22;184
895;6;201
896;13;617
897;26;194
898;19;189
899;11;950
900;21;180
901;3;178
902;5;560
903;24;193
904;30;532
905;21;958
906;15;184
907;15;162
908;20;156
909;6;188
910;33;222
911;2;560
912;19;559
913;8;176
914;7;188
915;30;177
916;34;197
917;2;540
918;36;183
919;23;187
920;33;195
921;32;193
922;3;195
923;16;192
924;4;200
925;25;198
926;11;545
927;7;218
928;26;543
929;25;183
930;27;196
931;2;191
932;25;190
933;1;191
934;15;201
935;8;179
936;33;195
937;20;192
938;3;585
939;35;564
940;23;972
941;12;195
942;16;175
943;30;584
944;6;201
945;5;558
946;14;169
947;38;189
948;26;188
949;27;564
950;6;194
951;27;193
952;31;541
953;24;629
954;7;181
955;34;163
956;9;908
957;18;172
958;14;178
959;33;554
960;26;185
961;38;181
962;9;557
963;26;579
964;1;203
965;5;591
966;24;544
967;20;166
968;30;594
969;34;187
970;13;183
971;1;200
972;32;592
973;3;178
974;12;178
975;30;588
976;9;199
977;31;190
978;1;187
979;25;572
980;2;164
981;13;874
982;25;541
983;22;179
984;19;200
985;29;205
986;0;178
987;3;952
988;22;900
989;35;578
990;39;553
991;36;173
992;20;558
993;35;574
994;35;776
995;35;184
996;16;198
997;10;541
998;17;180
999;31;191
1000;36;191
