fold,arm,gamma,station,ratio_norm
3,gamma0,0.0,ST_01.01,29.966342114275708
3,gamma0,0.0,ST_01.02,37.99982661171851
3,gamma0,0.0,ST_01.03,32.55518420679645
3,gamma0,0.0,ST_01.04,38.46668484952765
3,gamma0,0.0,ST_01.05,34.60936866337489
3,gamma0,0.0,ST_01.06,33.564465332169355
3,gamma0,0.0,ST_01.07,26.34649320087362
3,gamma0,0.0,ST_01.08,20.960208620971926
3,gamma0,0.0,ST_01.09,26.28350238209883
3,gamma0,0.0,ST_01.10,26.88865757840432
3,gamma0,0.0,ST_01.11,34.057359991550584
3,gamma0,0.0,ST_01.12,8.002077350075888
3,gamma0,0.0,ST_01.13,18.728180121871542
3,gamma0,0.0,ST_01.21,35.82137358928987
3,gamma0,0.0,ST_01.22,33.09784971600241
3,gamma0,0.0,ST_01.23,17.490388093178055
3,gamma0,0.0,ST_01.24,24.581779312535737
3,gamma0,0.0,ST_01.25,27.484385626934603
3,gamma0,0.0,ST_01.26,34.85264147505077
3,gamma0,0.0,ST_01.27,22.613901848758164
3,gamma0,0.0,ST_01.28,43.16776184573588
3,gamma0,0.0,ST_01.30,35.86003670163663
3,gamma0,0.0,ST_01.31,29.155201041502032
3,gamma0,0.0,ST_01.E4,3.404149352987272
3,gamma1,1.0,ST_01.01,23.485072191340755
3,gamma1,1.0,ST_01.02,34.20676839759073
3,gamma1,1.0,ST_01.03,33.88083852214246
3,gamma1,1.0,ST_01.04,35.824196799711366
3,gamma1,1.0,ST_01.05,32.99320409719261
3,gamma1,1.0,ST_01.06,33.18545988631328
3,gamma1,1.0,ST_01.07,24.115155235038745
3,gamma1,1.0,ST_01.08,29.44391727186661
3,gamma1,1.0,ST_01.09,28.62819708951352
3,gamma1,1.0,ST_01.10,28.15046115588858
3,gamma1,1.0,ST_01.11,29.31952120266911
3,gamma1,1.0,ST_01.12,25.210845844862742
3,gamma1,1.0,ST_01.13,24.63306514853222
3,gamma1,1.0,ST_01.21,28.8947283080863
3,gamma1,1.0,ST_01.22,26.883301260722423
3,gamma1,1.0,ST_01.23,27.705326432466375
3,gamma1,1.0,ST_01.24,26.41064118431922
3,gamma1,1.0,ST_01.25,31.824515651384456
3,gamma1,1.0,ST_01.26,23.507067451260216
3,gamma1,1.0,ST_01.27,28.838340892394008
3,gamma1,1.0,ST_01.28,36.05004162691734
3,gamma1,1.0,ST_01.30,22.39873061671457
3,gamma1,1.0,ST_01.31,24.635622385426903
3,gamma1,1.0,ST_01.E4,13.14765847046615
3,gamma2,2.0,ST_01.01,26.153830394902208
3,gamma2,2.0,ST_01.02,34.49913393945047
3,gamma2,2.0,ST_01.03,32.519111980528535
3,gamma2,2.0,ST_01.04,40.712115109475164
3,gamma2,2.0,ST_01.05,32.08882185290407
3,gamma2,2.0,ST_01.06,28.34832258581118
3,gamma2,2.0,ST_01.07,25.612657452751456
3,gamma2,2.0,ST_01.08,31.19514153466597
3,gamma2,2.0,ST_01.09,29.774280042221324
3,gamma2,2.0,ST_01.10,25.34906888498144
3,gamma2,2.0,ST_01.11,29.47761916010218
3,gamma2,2.0,ST_01.12,22.457442885696853
3,gamma2,2.0,ST_01.13,20.211745762898232
3,gamma2,2.0,ST_01.21,28.464972943924057
3,gamma2,2.0,ST_01.22,32.79408360006203
3,gamma2,2.0,ST_01.23,29.93795852518846
3,gamma2,2.0,ST_01.24,22.12453925916514
3,gamma2,2.0,ST_01.25,29.347102375625525
3,gamma2,2.0,ST_01.26,25.095963132109002
3,gamma2,2.0,ST_01.27,29.746266587480733
3,gamma2,2.0,ST_01.28,38.32263625107819
3,gamma2,2.0,ST_01.30,22.067714893314847
3,gamma2,2.0,ST_01.31,29.4425730947785
3,gamma2,2.0,ST_01.E4,14.797628820128347
3,tight1.02,,ST_01.01,28.28883695775137
3,tight1.02,,ST_01.02,30.621443594784306
3,tight1.02,,ST_01.03,33.114303713949184
3,tight1.02,,ST_01.04,38.04224376380588
3,tight1.02,,ST_01.05,34.91920332114039
3,tight1.02,,ST_01.06,37.617896456494506
3,tight1.02,,ST_01.07,25.958693821784664
3,tight1.02,,ST_01.08,30.05879156858283
3,tight1.02,,ST_01.09,29.697874512040816
3,tight1.02,,ST_01.10,23.385740184194436
3,tight1.02,,ST_01.11,34.587753139068006
3,tight1.02,,ST_01.12,7.743945822654086
3,tight1.02,,ST_01.13,13.293335694348038
3,tight1.02,,ST_01.21,33.79899540499684
3,tight1.02,,ST_01.22,32.528288248614224
3,tight1.02,,ST_01.23,27.62774462229457
3,tight1.02,,ST_01.24,22.809190113730235
3,tight1.02,,ST_01.25,18.68304898936998
3,tight1.02,,ST_01.26,33.05761878695674
3,tight1.02,,ST_01.27,28.201856899962074
