PRODUCT_ID;CATEGORY;POPULARITY
1;12;535
2;8;507
3;4;224
4;14;551
5;2;277
6;13;267
7;8;269
8;14;778
9;9;274
10;18;800
11;6;500
12;10;260
13;4;273
14;4;279
15;6;269
16;17;251
17;17;543
18;14;854
19;19;263
20;19;244
21;18;840
22;13;508
23;7;540
24;5;250
25;18;264
26;10;241
27;6;239
28;1;550
29;11;562
30;1;536
31;4;247
32;12;538
33;5;229
34;2;258
35;12;573
36;11;497
37;14;262
38;6;830
39;16;815
40;19;276
41;10;526
42;2;817
43;5;280
44;3;267
45;7;1023
46;4;262
47;16;1056
48;7;596
49;18;262
50;2;258
51;8;272
52;14;276
53;12;524
54;1;790
55;5;529
56;18;522
57;2;545
58;1;261
59;17;295
60;7;833
61;9;532
62;15;266
63;17;255
64;4;824
65;6;460
66;14;790
67;10;278
68;18;522
69;0;253
70;16;843
71;11;316
72;3;538
73;18;565
74;15;278
75;7;246
76;0;790
77;1;775
78;6;260
79;10;563
80;19;251
81;1;498
82;1;552
83;8;287
84;9;258
85;14;468
86;7;523
87;17;561
88;1;264
89;1;574
90;11;552
91;16;569
92;5;856
93;10;511
94;10;280
95;7;267
96;15;862
97;15;543
98;13;264
99;13;459
100;9;241
101;17;273
102;15;249
103;16;278
104;9;275
105;2;257
106;2;544
107;8;245
108;1;511
109;1;555
110;5;521
111;4;1067
112;13;250
113;0;546
114;8;235
115;19;488
116;12;559
117;2;233
118;16;283
119;12;533
120;0;274
121;4;797
122;5;555
123;5;514
124;4;278
125;13;797
126;12;253
127;7;536
128;9;482
129;13;534
130;9;525
131;9;524
132;14;568
133;8;269
134;17;543
135;1;504
136;11;276
137;14;265
138;14;283
139;17;256
140;5;545
141;18;774
142;16;807
143;19;803
144;14;274
145;16;272
146;12;506
147;11;255
148;2;508
149;5;278
150;5;223
151;11;1149
152;8;274
153;4;241
154;4;273
155;3;521
156;12;514
157;17;241
158;0;249
159;19;278
160;17;524
161;18;260
162;7;810
163;6;827
164;4;575
165;7;250
166;4;278
167;1;248
168;6;584
169;12;564
170;15;517
171;17;276
172;7;271
173;6;262
174;18;253
175;16;881
176;9;282
177;8;799
178;13;541
179;12;263
180;0;572
181;17;256
182;19;263
183;11;502
184;13;852
185;10;548
186;7;804
187;17;1310
188;0;559
189;0;566
190;9;569
191;11;521
192;4;498
193;1;794
194;19;275
195;11;768
196;18;486
197;12;517
198;8;267
199;17;290
200;8;529
201;5;768
202;3;499
203;4;293
