fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,ST_01.01,26.68081555556534
0,gamma0,0.0,ST_01.02,33.99347323420146
0,gamma0,0.0,ST_01.03,34.972065914869425
0,gamma0,0.0,ST_01.04,33.303571036858884
0,gamma0,0.0,ST_01.05,31.65764255202802
0,gamma0,0.0,ST_01.06,27.024394648888784
0,gamma0,0.0,ST_01.07,21.779809220079002
0,gamma0,0.0,ST_01.08,26.020743295727122
0,gamma0,0.0,ST_01.09,29.214443795674224
0,gamma0,0.0,ST_01.10,27.70935295728519
0,gamma0,0.0,ST_01.11,28.10718526520851
0,gamma0,0.0,ST_01.12,7.310637726650901
0,gamma0,0.0,ST_01.13,14.340983249185802
0,gamma0,0.0,ST_01.21,36.93834230513983
0,gamma0,0.0,ST_01.22,29.20803127465754
0,gamma0,0.0,ST_01.23,26.473589230016035
0,gamma0,0.0,ST_01.24,24.486930988308384
0,gamma0,0.0,ST_01.25,21.249249287868356
0,gamma0,0.0,ST_01.26,23.74112409480283
0,gamma0,0.0,ST_01.27,10.069876853874538
0,gamma0,0.0,ST_01.28,33.43707737444451
0,gamma0,0.0,ST_01.30,30.21728670371382
0,gamma0,0.0,ST_01.31,26.346831625049116
0,gamma0,0.0,ST_01.E4,3.9787688995802912
0,gamma1,1.0,ST_01.01,27.82725684896853
0,gamma1,1.0,ST_01.02,32.51649951594697
0,gamma1,1.0,ST_01.03,31.448839487491682
0,gamma1,1.0,ST_01.04,28.15966997040506
0,gamma1,1.0,ST_01.05,29.079699197083173
0,gamma1,1.0,ST_01.06,26.00945526249435
0,gamma1,1.0,ST_01.07,20.558043245425843
0,gamma1,1.0,ST_01.08,25.750538277079908
0,gamma1,1.0,ST_01.09,32.31369535955781
0,gamma1,1.0,ST_01.10,23.66424311380548
0,gamma1,1.0,ST_01.11,29.432753068466987
0,gamma1,1.0,ST_01.12,29.63869383760439
0,gamma1,1.0,ST_01.13,14.022196341516345
0,gamma1,1.0,ST_01.21,30.937853759604096
0,gamma1,1.0,ST_01.22,23.995854035771437
0,gamma1,1.0,ST_01.23,29.96112793097623
0,gamma1,1.0,ST_01.24,22.129342347286926
0,gamma1,1.0,ST_01.25,26.792831866867168
0,gamma1,1.0,ST_01.26,29.460908761335332
0,gamma1,1.0,ST_01.27,24.681937809339917
0,gamma1,1.0,ST_01.28,30.204088436253183
0,gamma1,1.0,ST_01.30,26.510333316269367
0,gamma1,1.0,ST_01.31,27.92200406329938
0,gamma1,1.0,ST_01.E4,6.156621349876871
0,gamma2,2.0,ST_01.01,23.710490386293415
0,gamma2,2.0,ST_01.02,31.27030294116971
0,gamma2,2.0,ST_01.03,30.647147246531464
0,gamma2,2.0,ST_01.04,32.18551650753875
0,gamma2,2.0,ST_01.05,31.925399953628578
0,gamma2,2.0,ST_01.06,26.22725341408114
0,gamma2,2.0,ST_01.07,24.40834043368614
0,gamma2,2.0,ST_01.08,31.2829860338817
0,gamma2,2.0,ST_01.09,23.86880596312808
0,gamma2,2.0,ST_01.10,25.0418238490633
0,gamma2,2.0,ST_01.11,29.11959303727647
0,gamma2,2.0,ST_01.12,26.79366733314418
0,gamma2,2.0,ST_01.13,14.234720946629315
0,gamma2,2.0,ST_01.21,31.256586407519386
0,gamma2,2.0,ST_01.22,20.965937855380908
0,gamma2,2.0,ST_01.23,23.937197447499532
0,gamma2,2.0,ST_01.24,21.524297474812386
0,gamma2,2.0,ST_01.25,24.79769442560857
0,gamma2,2.0,ST_01.26,25.581974332307553
0,gamma2,2.0,ST_01.27,24.726159351358188
0,gamma2,2.0,ST_01.28,28.403062635068984
0,gamma2,2.0,ST_01.30,26.472889342658817
0,gamma2,2.0,ST_01.31,29.66298412662861
0,gamma2,2.0,ST_01.E4,20.67912783334493
0,tight1.02,,ST_01.01,27.775145881086562
0,tight1.02,,ST_01.02,32.8338180882282
0,tight1.02,,ST_01.03,32.27162889268766
0,tight1.02,,ST_01.04,31.09722008356176
0,tight1.02,,ST_01.05,29.19801060709272
0,tight1.02,,ST_01.06,21.217895927584987
0,tight1.02,,ST_01.07,22.724076298280984
0,tight1.02,,ST_01.08,27.72979003867078
0,tight1.02,,ST_01.09,26.256067302876243
0,tight1.02,,ST_01.10,28.126483001803475
0,tight1.02,,ST_01.11,26.125268355482294
0,tight1.02,,ST_01.12,6.986520783104802
0,tight1.02,,ST_01.13,18.578192563625695
0,tight1.02,,ST_01.21,31.706969496964913
0,tight1.02,,ST_01.22,30.263091373186366
0,tight1.02,,ST_01.23,18.547364909651954
0,tight1.02,,ST_01.24,25.780475198426338
0,tight1.02,,ST_01.25,28.408271871208036
0,tight1.02,,ST_01.26,23.602329830863976
0,tight1.02,,ST_01.27,22.982567123209268
0,tight1.02,,ST_01.28,33.36326484160909
0,tight1.02,,ST_01.30,27.371544709312023
0,tight1.02,,ST_01.31,25.31882434955947
0,tight1.02,,ST_01.E4,16.564243155621106
0,tight1.05,,ST_01.01,25.14354200304742
0,tight1.05,,ST_01.02,34.305022377895774
0,tight1.05,,ST_01.03,32.37711471386663
0,tight1.05,,ST_01.04,29.787863448464424
0,tight1.05,,ST_01.05,32.01880369837295
0,tight1.05,,ST_01.06,27.92172303342635
0,tight1.05,,ST_01.07,25.660939619056105
0,tight1.05,,ST_01.08,24.02122615773771
0,tight1.05,,ST_01.09,27.56201728618347
0,tight1.05,,ST_01.10,28.70836188743398
0,tight1.05,,ST_01.11,23.302538211326727
0,tight1.05,,ST_01.12,8.066910594925133
0,tight1.05,,ST_01.13,15.279633588434764
0,tight1.05,,ST_01.21,36.051434067462516
0,tight1.05,,ST_01.22,24.293435089202653
0,tight1.05,,ST_01.23,27.424736148459715
0,tight1.05,,ST_01.24,10.410944529820403
0,tight1.05,,ST_01.25,23.133929292932706
0,tight1.05,,ST_01.26,32.010340241054145
0,tight1.05,,ST_01.27,22.793046228845256
0,tight1.05,,ST_01.28,31.230082642665508
0,tight1.05,,ST_01.30,30.554282466208768
0,tight1.05,,ST_01.31,24.158170974006637
0,tight1.05,,ST_01.E4,12.543592478150494
