fold,arm,gamma,station,ratio_norm
0,gamma0,0,ST_01.01,24.75270974393269
0,gamma0,0,ST_01.02,31.472232941712306
0,gamma0,0,ST_01.03,30.4361756041735
0,gamma0,0,ST_01.04,31.041955030781654
0,gamma0,0,ST_01.05,28.973841619706203
0,gamma0,0,ST_01.06,24.319341606180863
0,gamma0,0,ST_01.07,19.351693876131076
0,gamma0,0,ST_01.08,27.378523514429407
0,gamma0,0,ST_01.09,28.44534205623382
0,gamma0,0,ST_01.10,31.810547512632905
0,gamma0,0,ST_01.11,29.437042931907946
0,gamma0,0,ST_01.12,7.850832632561043
0,gamma0,0,ST_01.13,18.697737654001745
0,gamma0,0,ST_01.21,29.37190640245504
0,gamma0,0,ST_01.22,29.66792926632396
0,gamma0,0,ST_01.23,29.60444783655984
0,gamma0,0,ST_01.24,20.3211622686274
0,gamma0,0,ST_01.25,29.243606232427023
0,gamma0,0,ST_01.26,24.902612935133178
0,gamma0,0,ST_01.27,17.33484447116169
0,gamma0,0,ST_01.28,30.942213764607366
0,gamma0,0,ST_01.30,28.23275610235467
0,gamma0,0,ST_01.31,23.213067511056487
0,gamma0,0,ST_01.E4,5.769214904391422
0,gamma1,1,ST_01.01,26.91531491103418
0,gamma1,1,ST_01.02,30.387580367369136
0,gamma1,1,ST_01.03,32.0325276980153
0,gamma1,1,ST_01.04,28.80584597214141
0,gamma1,1,ST_01.05,31.29648140568309
0,gamma1,1,ST_01.06,23.282622404627748
0,gamma1,1,ST_01.07,25.495211111453308
0,gamma1,1,ST_01.08,27.68250416040752
0,gamma1,1,ST_01.09,29.195406623905885
0,gamma1,1,ST_01.10,29.35333607391603
0,gamma1,1,ST_01.11,26.601443197429493
0,gamma1,1,ST_01.12,21.53577024895185
0,gamma1,1,ST_01.13,14.637632177155995
0,gamma1,1,ST_01.21,28.78987287147929
0,gamma1,1,ST_01.22,28.351358545082828
0,gamma1,1,ST_01.23,21.638592394593942
0,gamma1,1,ST_01.24,22.351887587737327
0,gamma1,1,ST_01.25,30.00990469602462
0,gamma1,1,ST_01.26,25.866867821445172
0,gamma1,1,ST_01.27,25.66744646003278
0,gamma1,1,ST_01.28,29.052612924020668
0,gamma1,1,ST_01.30,22.915711849656574
0,gamma1,1,ST_01.31,23.51152123619865
0,gamma1,1,ST_01.E4,8.847525579329856
