fold,arm,gamma,station,ratio_norm
1,gamma0,0,ST_01.01,30.004897301329212
1,gamma0,0,ST_01.02,28.899489048151747
1,gamma0,0,ST_01.03,30.808787250879682
1,gamma0,0,ST_01.04,27.204008828957292
1,gamma0,0,ST_01.05,26.34896374114594
1,gamma0,0,ST_01.06,25.728125163414823
1,gamma0,0,ST_01.07,24.46422024284512
1,gamma0,0,ST_01.08,23.08656705785977
1,gamma0,0,ST_01.09,26.158280300394466
1,gamma0,0,ST_01.10,24.899326856458565
1,gamma0,0,ST_01.11,26.83405498554905
1,gamma0,0,ST_01.12,23.534387494427683
1,gamma0,0,ST_01.13,16.09236100547369
1,gamma0,0,ST_01.21,30.697242599673206
1,gamma0,0,ST_01.22,24.978313168711743
1,gamma0,0,ST_01.23,29.706553152026224
1,gamma0,0,ST_01.24,23.24799900791512
1,gamma0,0,ST_01.25,25.071574270721122
1,gamma0,0,ST_01.26,26.25647081008652
1,gamma0,0,ST_01.27,25.657086413796524
1,gamma0,0,ST_01.28,26.42875172254645
1,gamma0,0,ST_01.30,29.685994983754924
1,gamma0,0,ST_01.31,26.24573727604872
1,gamma0,0,ST_01.E4,5.721262088538383
