fold,arm,gamma,alpha,solver_obj,solver_bound,solver_gap,solve_time,feasible_model,c_fit_q90,V_tr,V_te,cap_broken,wl_broken_asrun,max_workload_te,Tn,viol_norm,max_ratio_norm,imbalance,X,robust_lhs_max,robust_ok,PoR_pct,G_pct,beta,T_s_train
0,gamma0,0.0,1.0,16993.0,2876.0,0.830753839816395,622.9714646339417,True,4.552088079646643,375959,66235,0,23,209.3307692307692,0.6956411522150983,24,39.45279880053112,43.39807868058424,0.958905146008527,31.889768031468527,False,0.0,0.0,,
0,gamma1,1.0,1.0,20571.0,1368.0,0.93349861455447,631.263635635376,True,4.552088079646643,404684,71516,0,23,205.35384615384623,0.6956411522150983,24,36.047389811149145,39.65212879226406,0.9551929532242062,30.346201474747453,True,7.640460794927106,-7.973125990790367,,
0,gamma2,2.0,1.0,21941.0,2738.0,0.8752107925801011,631.8168368339539,True,4.552088079646643,410647,72251,0,23,202.42867132867136,0.6956411522150983,24,39.044749369623545,42.949224306585904,0.9536156408561168,30.773428963537626,True,9.226538000154273,-9.082811202536424,,
0,gamma4,4.0,1.0,24526.0,668.0,0.972763597814564,632.5896830558777,True,4.552088079646643,421073,74116,0,23,189.7748251748252,0.6956411522150983,24,38.42114201500664,42.26325621650731,0.9560556922318312,29.075303579720277,False,11.999712734633295,-11.898543066354646,,
0,tight1.02,,,17333.0,1353.0,,623.2730543613434,True,4.552088079646643,376354,66450,0,23,223.58180371352785,0.6956411522150983,24,44.41470158993556,48.85617174892912,0.9594034120646656,,,0.1050646480068305,-0.3246017966332,1.02,1.691347317294634
0,tight1.05,,,17345.0,1020.0,,622.421813249588,True,4.552088079646643,378581,67069,0,22,212.2714685314686,0.6956411522150983,24,46.35481335985472,50.9902946958402,0.9560838259337774,,,0.6974164736048346,-1.259153015777157,1.05,1.643023108229073
1,gamma0,0.0,1.0,18816.0,2533.0,0.8653805272108843,625.5227086544037,True,4.343134005462523,444679,31657,0,19,112.55720279720278,0.3512787254927438,24,45.877428242682655,50.46517106695092,0.962485860367156,35.48327855160839,False,0.0,0.0,,
1,gamma1,1.0,1.0,21864.0,1867.0,0.9146084888401024,635.0055811405182,True,4.343134005462523,478614,34135,0,22,101.44167832167837,0.3512787254927438,24,41.62915284338644,45.79206812772509,0.9590987894481446,31.717924126057632,True,7.631347556327149,-7.827652651862147,,
1,gamma2,2.0,1.0,23861.0,1302.0,0.94543397175307,634.0347459316254,True,4.343134005462523,484823,34446,0,23,100.83636363636364,0.3512787254927438,24,35.1839811110038,38.70237922210418,0.956310774814085,31.17972589869513,True,9.02763566527765,-8.810057807120069,,
1,gamma4,4.0,1.0,26180.0,1132.0,0.9567608861726508,634.093181848526,True,4.343134005462523,490909,34815,0,22,88.57370629370625,0.3512787254927438,24,36.10194419986904,39.71213861985594,0.9548555791972672,30.77305825726211,True,10.396263372005423,-9.975676785545062,,
1,tight1.02,,,18570.0,1987.0,,625.510110616684,True,4.343134005462523,447336,31918,0,19,104.74629370629366,0.3512787254927438,24,42.69376329345734,46.96313962280307,0.961069282716418,,,0.597509664274679,-0.8244622042518243,1.02,1.677810833388427
1,tight1.05,,,18995.0,2089.0,,625.3942959308624,True,4.343134005462523,451681,32228,0,20,105.44727272727276,0.3512787254927438,24,42.97947681454168,47.27742449599585,0.9588907912347818,,,1.574618994825481,-1.8037085004896232,1.05,1.6298733810059003
2,gamma0,0.0,1.0,19718.0,1381.0,0.9299624708388274,626.9027986526489,True,4.258889582937576,480645,30474,0,17,103.43286713286714,0.3076000774336454,24,44.29309619513846,48.72240581465231,0.9628973857153312,33.81158468363636,True,0.0,0.0,,
2,gamma1,1.0,1.0,23927.0,2189.0,0.9085133949095164,635.7715716362,True,4.258889582937576,512250,32438,0,22,86.72111888111887,0.3076000774336454,24,40.36603136541952,44.40263450196147,0.9573751931671396,31.66390412979021,True,6.575539119308429,-6.44483822274726,,
2,gamma2,2.0,1.0,24939.0,1779.0,0.9286659449055696,637.7458996772766,True,4.258889582937576,516130,32759,0,23,87.59734265734268,0.3076000774336454,24,47.245866074713696,51.97045268218507,0.95796256796971,30.55437583426574,True,7.38278771234487,-7.498195182778762,,
2,gamma4,4.0,1.0,28052.0,1240.0,0.9557963781548552,637.0241413116455,True,4.258889582937576,530959,33505,0,23,87.42657342657347,0.3076000774336454,24,38.25683630850818,42.082519939359,0.9562510744594986,31.462924956840087,True,10.468016935576152,-9.946183631948546,,
2,tight1.02,,,19691.0,4354.0,,626.8705859184265,True,4.258889582937576,478388,30350,0,17,96.60993006993009,0.3076000774336454,24,44.968970854259226,49.465867939685154,0.9634325500579916,,,-0.4695773387843419,0.4069042462426987,1.02,1.6779681132761917
2,tight1.05,,,19539.0,3179.0,,627.3504772186279,True,4.258889582937576,479896,30761,0,20,92.52923076923078,0.3076000774336454,24,49.73972517342053,54.713697690762594,0.9610735929226664,,,-0.1558322670578077,-0.9417864409004396,1.05,1.6300261671825862
3,gamma0,0.0,1.0,20375.0,2433.0,0.8805889570552147,629.3219809532166,True,4.387014122927727,507919,53928,0,21,202.63300699300711,0.5235990900712453,24,55.41009915858281,60.9511090744411,0.9654400079961356,35.25708488867136,False,0.0,0.0,,
