fold,arm,gamma,station,ratio_norm
2,gamma0,0,ST_01.01,29.138686505814167
2,gamma0,0,ST_01.02,33.016260097755755
2,gamma0,0,ST_01.03,33.57176549918844
2,gamma0,0,ST_01.04,43.99011789967052
2,gamma0,0,ST_01.05,36.02018643980142
2,gamma0,0,ST_01.06,12.760765780062457
2,gamma0,0,ST_01.07,35.41262681851726
2,gamma0,0,ST_01.08,11.672062345385466
2,gamma0,0,ST_01.09,36.6032122895613
2,gamma0,0,ST_01.10,28.258669556172563
2,gamma0,0,ST_01.11,28.63909720052114
2,gamma0,0,ST_01.12,8.714635058245706
2,gamma0,0,ST_01.13,22.703022735394583
2,gamma0,0,ST_01.21,31.886219802008902
2,gamma0,0,ST_01.22,24.582507117544026
2,gamma0,0,ST_01.23,24.87136060594077
2,gamma0,0,ST_01.24,21.887501654944145
2,gamma0,0,ST_01.25,16.503649669524737
2,gamma0,0,ST_01.26,23.508349738800707
2,gamma0,0,ST_01.27,17.175515332595054
2,gamma0,0,ST_01.28,35.5816746996597
2,gamma0,0,ST_01.30,29.018054710506462
2,gamma0,0,ST_01.31,33.88591833841761
2,gamma0,0,ST_01.E4,6.178901377587766
2,gamma2,2,ST_01.01,23.103279278551984
2,gamma2,2,ST_01.02,37.61312931406368
2,gamma2,2,ST_01.03,30.68585241558194
2,gamma2,2,ST_01.04,35.914581024313776
2,gamma2,2,ST_01.05,30.07621424138543
2,gamma2,2,ST_01.06,35.996950255326134
2,gamma2,2,ST_01.07,24.39378537943173
2,gamma2,2,ST_01.08,23.291130083073384
2,gamma2,2,ST_01.09,29.75890743772683
2,gamma2,2,ST_01.10,25.4376112227146
2,gamma2,2,ST_01.11,29.68951573985519
2,gamma2,2,ST_01.12,6.883829373740308
2,gamma2,2,ST_01.13,17.652350276639392
2,gamma2,2,ST_01.21,29.949809692575165
2,gamma2,2,ST_01.22,24.56096241367239
2,gamma2,2,ST_01.23,21.291058548212412
2,gamma2,2,ST_01.24,22.57398055440629
2,gamma2,2,ST_01.25,26.554863781415897
2,gamma2,2,ST_01.26,21.520081352931992
2,gamma2,2,ST_01.27,26.129726480014728
2,gamma2,2,ST_01.28,36.05295515925782
2,gamma2,2,ST_01.30,27.6094112779576
2,gamma2,2,ST_01.31,23.480006407722446
2,gamma2,2,ST_01.E4,9.93354479841861
