PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
1;1;0;0
2;11;0;0
3;2;0;0
4;0;0;0
5;1;0;0
6;2;0;0
7;2;0;0
8;3;0;0
9;0;0;0
10;2;0;0
11;2;0;0
12;4;0;0
13;8;0;0
14;0;0;0
15;3;0;0
16;14;0;0
17;51;0;0
18;2;0;0
19;3;0;0
20;2;0;0
21;4;0;0
22;5;0;0
23;5;0;0
24;3;0;0
25;23;0;0
26;3;0;0
27;4;0;0
28;3;0;0
29;24;0;0
30;2;0;0
31;2;0;0
32;3;0;0
33;1;0;0
34;2;0;0
35;4;0;0
36;11;0;0
37;1;0;0
38;7;0;0
39;1;0;0
40;1;0;0
41;1;0;0
42;1;0;0
43;1;0;0
44;2;0;0
45;0;0;0
46;5;0;0
47;3;0;0
48;3;0;0
49;0;0;0
50;7;0;0
51;17;0;0
52;3;0;0
53;6;0;0
54;7;0;0
55;8;0;0
56;89;0;0
57;7;0;0
58;421;0;0
59;3;0;0
60;0;0;0
61;6;0;0
62;3;0;0
63;3;0;0
64;7;0;0
65;17;0;0
66;11;0;0
67;0;0;0
68;4;0;0
69;1;0;0
70;2;0;0
71;0;0;0
72;1;0;0
73;1;0;0
74;1;0;0
75;1;0;0
76;1;0;0
77;6;0;0
78;0;0;0
79;0;0;0
80;0;0;0
81;2;0;0
82;3;0;0
83;14;0;0
84;11;0;0
85;0;0;0
86;6;0;0
87;2;0;0
88;3;0;0
89;8;0;0
90;0;0;0
91;9;0;0
92;5;0;0
93;11;0;0
94;2;0;0
95;1;0;0
96;0;0;0
97;2;0;0
98;7;0;0
99;2;0;0
100;3;0;0
101;1;0;0
102;5;0;0
103;1;0;0
104;2;0;0
105;1;0;0
106;1;0;0
107;2;0;0
108;1;0;0
109;0;0;0
110;2;0;0
111;1;0;0
112;6;0;0
113;0;0;0
114;2;0;0
115;0;0;0
116;9;0;0
117;15;0;0
118;1;0;0
119;23;0;0
120;5;0;0
121;0;0;0
122;6;0;0
123;3;0;0
124;2;0;0
125;3;0;0
126;47;0;0
127;17;0;0
128;4;0;0
129;3;0;0
130;1;0;0
131;2;0;0
132;3;0;0
133;2;0;0
134;1;0;0
135;4;0;0
136;3;0;0
137;0;0;0
138;0;0;0
139;0;0;0
140;2;0;0
141;4;0;0
142;1;0;0
143;11;0;0
144;0;0;0
145;2;0;0
146;0;0;0
147;11;0;0
148;4;0;0
149;0;0;0
150;1;0;0
151;0;0;0
152;3;0;0
153;0;0;0
154;8;0;0
155;8;0;0
156;6;0;0
157;4;0;0
158;4;0;0
159;2;0;0
160;1;0;0
161;0;0;0
162;0;0;0
163;2;0;0
164;1;0;0
165;3;0;0
166;1;0;0
167;4;0;0
168;7;0;0
169;1;0;0
170;1;0;0
171;2;0;0
172;3;0;0
173;1;0;0
174;1;0;0
175;1;0;0
176;1;0;0
177;2;0;0
178;3;0;0
179;4;0;0
180;2;0;0
181;0;0;0
182;2;0;0
183;1;0;0
184;4;0;0
185;0;0;0
186;1;0;0
187;2;0;0
188;2;0;0
189;1;0;0
190;8;0;0
191;76;0;0
192;193;0;0
193;254;0;0
194;7;0;0
195;6;0;0
196;10;0;0
197;58;0;0
198;9;0;0
199;2;0;0
200;2;0;0
201;1;0;0
202;8;0;0
203;0;0;0
204;2;0;0
205;6;0;0
206;6;0;0
207;3;0;0
208;0;0;0
209;2;0;0
210;2;0;0
211;1;0;0
212;2;0;0
213;2;0;0
214;5;0;0
215;5;0;0
216;15;0;0
217;0;0;0
218;0;0;0
219;2;0;0
220;1;0;0
221;0;0;0
222;2;0;0
223;3;0;0
224;1;0;0
225;7;0;0
226;17;0;0
227;2;0;0
228;0;0;0
229;4;0;0
230;0;0;0
231;0;0;0
232;2;0;0
233;1;0;0
234;1;0;0
235;4;0;0
236;0;0;0
237;3;0;0
238;0;0;0
239;5;0;0
240;4;0;0
241;2;0;0
242;4;0;0
243;1;0;0
244;0;0;0
245;0;0;0
246;11;0;0
247;16;0;0
248;3;0;0
249;5;0;0
250;4;0;0
251;2;0;0
252;23;0;0
253;85;0;0
254;0;0;0
255;2;0;0
256;1;0;0
257;91;0;0
258;4;0;0
259;6;0;0
260;0;0;0
261;1;0;0
262;1;0;0
263;2;0;0
264;0;0;0
265;3;0;0
266;1;0;0
267;0;0;0
268;0;0;0
269;0;0;0
270;0;0;0
271;2;0;0
272;3;0;0
273;2;0;0
274;1;0;0
275;1;0;0
276;17;0;0
277;3;0;0
278;3;0;0
279;1;0;0
280;0;0;0
281;1;0;0
282;0;0;0
283;3;0;0
284;13;0;0
285;3;0;0
286;3;0;0
287;10;0;0
288;0;0;0
289;10;0;0
290;2;0;0
291;13;0;0
292;7;0;0
293;4;0;0
294;1;0;0
295;6;0;0
296;3;0;0
297;8;0;0
298;13;0;0
299;2;0;0
300;5;0;0
301;2;0;0
302;3;0;0
303;0;0;0
304;9;0;0
305;3;0;0
306;0;0;0
307;2;0;0
308;2;0;0
309;1;0;0
310;1;0;0
311;2;0;0
312;2;0;0
313;3;0;0
314;9;0;0
315;5;0;0
316;3;0;0
317;3;0;0
318;5;0;0
319;3;0;0
320;3;0;0
321;3;0;0
322;0;0;0
323;2;0;0
324;1;0;0
325;10;0;0
326;4;0;0
327;2;0;0
328;8;0;0
329;23;0;0
330;1;0;0
331;2;0;0
332;1;0;0
333;2;0;0
334;0;0;0
335;0;0;0
336;0;0;0
337;1;0;0
338;0;0;0
339;1;0;0
340;2;0;0
341;0;0;0
342;4;0;0
343;1;0;0
344;0;0;0
345;1;0;0
346;5;0;0
347;2;0;0
348;1;0;0
349;0;0;0
350;3;0;0
351;4;0;0
352;0;0;0
353;1;0;0
354;1;0;0
355;6;0;0
356;1;0;0
357;1;0;0
358;2;0;0
359;1;0;0
360;2;0;0
361;2;0;0
362;6;0;0
363;1;0;0
364;3;0;0
365;0;0;0
366;4;0;0
367;1;0;0
368;1;0;0
369;0;0;0
370;0;0;0
371;2;0;0
372;34;0;0
373;3;0;0
374;4;0;0
375;2;0;0
376;0;0;0
377;13;0;0
378;27;0;0
379;31;0;0
380;1;0;0
381;0;0;0
382;3;0;0
383;3;0;0
384;0;0;0
385;1;0;0
