fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,1,0.8370583994232156
0,gamma0,0.0,2,0.9300648882480173
0,gamma0,0.0,3,0.8947368421052632
0,gamma0,0.0,4,0.9452054794520548
0,gamma0,0.0,5,0.9379956741167988
0,gamma1,1.0,1,0.9502523431867339
0,gamma1,1.0,2,0.9516943042537851
0,gamma1,1.0,3,0.9228550829127613
0,gamma1,1.0,4,0.8968997837058399
0,gamma1,1.0,5,0.8233597692862292
0,gamma2,2.0,1,0.8745493871665465
0,gamma2,2.0,2,0.9877433309300648
0,gamma2,2.0,3,0.9142033165104542
0,gamma2,2.0,4,0.882480173035328
0,gamma2,2.0,5,0.886085075702956
0,gamma4,4.0,1,0.9524152847873107
0,gamma4,4.0,2,0.8983417447728911
0,gamma4,4.0,3,0.7995674116798847
0,gamma4,4.0,4,0.9718817591925017
0,gamma4,4.0,5,0.9228550829127613
0,tight1.02,,1,0.9048305695746215
0,tight1.02,,2,0.9091564527757751
0,tight1.02,,3,0.9379956741167988
0,tight1.02,,4,0.8839221341023792
0,tight1.02,,5,0.9091564527757751
