fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,1,0.9866012308171691
0,gamma0,0.0,2,0.8085222403988471
0,gamma0,0.0,3,0.9900288229337072
0,gamma0,0.0,4,0.9152449949365117
0,gamma0,0.0,5,0.986211731713017
0,gamma0,0.0,6,0.9535717067850744
0,gamma0,0.0,7,0.7624055464672431
0,gamma0,0.0,8,0.988470826517099
0,gamma0,0.0,9,0.8850977642751422
0,gamma0,0.0,10,0.8142089273194671
0,gamma1,1.0,1,0.8047830489989873
0,gamma1,1.0,2,0.9644776817013321
0,gamma1,1.0,3,0.971254966113578
0,gamma1,1.0,4,0.9664251772220924
0,gamma1,1.0,5,0.7178468489522474
0,gamma1,1.0,6,0.8662460076341825
0,gamma1,1.0,7,0.9341746513983018
0,gamma1,1.0,8,0.8802679753836566
0,gamma1,1.0,9,0.9714886655760692
0,gamma1,1.0,10,1.0133987691828308
0,gamma2,2.0,1,0.8876684583625458
0,gamma2,2.0,2,0.9763963542883851
0,gamma2,2.0,3,0.926073070031939
0,gamma2,2.0,4,0.9505336137726883
0,gamma2,2.0,5,0.7577315572174184
0,gamma2,2.0,6,0.9996884007166783
0,gamma2,2.0,7,0.981849341746514
0,gamma2,2.0,8,0.7680143335670327
0,gamma2,2.0,9,0.9247487730778219
0,gamma2,2.0,10,0.9176598893822544
0,gamma4,4.0,1,0.7860870919996884
0,gamma4,4.0,2,0.7715977253252317
0,gamma4,4.0,3,0.99244371737945
0,gamma4,4.0,4,0.8986523330996339
0,gamma4,4.0,5,0.8476279504557139
0,gamma4,4.0,6,0.9501441146685362
0,gamma4,4.0,7,0.9562982005141388
0,gamma4,4.0,8,0.904728519124406
0,gamma4,4.0,9,1.001324296954117
0,gamma4,4.0,10,0.981459842642362
0,tight1.02,,1,0.9287995637610034
0,tight1.02,,2,0.9069097141076575
0,tight1.02,,3,0.8367998753602867
0,tight1.02,,4,0.922879177377892
0,tight1.02,,5,0.8674145049466386
0,tight1.02,,6,0.9203863831113188
0,tight1.02,,7,0.9177377892030848
0,tight1.02,,8,0.9230349770195528
0,tight1.02,,9,0.9371348445898574
0,tight1.02,,10,0.9292669626859859
