PRODUCT_ID;CATEGORY;POPULARITY
1;15;330
2;37;222
3;30;197
4;25;377
5;34;499
6;55;492
7;40;358
8;50;207
9;78;209
10;12;343
11;75;343
12;11;212
13;46;196
14;38;590
15;54;340
16;13;208
17;73;327
18;53;315
19;1;368
20;67;218
21;33;211
22;79;478
23;12;367
24;71;464
25;32;196
26;78;341
27;8;352
28;13;308
29;35;336
30;1;213
31;38;221
32;15;466
33;27;314
34;51;193
35;29;212
36;9;319
37;75;356
38;23;188
39;65;193
40;31;371
41;61;384
42;58;209
43;69;501
44;49;348
45;29;182
46;64;377
47;15;346
48;14;334
49;58;193
50;14;447
51;29;372
52;68;358
53;77;233
54;12;329
55;43;357
56;55;745
57;3;498
58;46;324
59;6;351
60;49;351
61;16;495
62;31;641
63;43;604
64;16;327
65;6;783
66;3;577
67;22;346
68;45;506
69;17;782
70;29;363
71;75;375
72;75;356
73;15;612
74;4;476
75;3;198
76;42;330
77;43;313
78;77;191
79;51;181
80;77;225
81;65;597
82;38;201
83;9;337
84;11;221
85;21;519
86;74;493
87;32;487
88;1;636
89;35;183
90;23;679
91;50;203
92;8;203
93;12;224
94;51;502
95;22;240
96;19;367
97;13;339
98;65;204
99;21;433
100;25;348
101;39;484
102;52;238
103;50;338
104;21;355
105;69;502
106;60;471
107;3;313
108;15;322
109;22;247
110;21;515
111;79;319
112;47;236
113;74;474
114;43;210
115;71;492
116;35;198
117;33;205
118;57;473
119;65;328
120;78;621
121;6;340
122;22;317
123;51;216
124;45;598
125;30;354
126;72;223
127;49;559
128;30;464
129;0;593
130;66;366
131;53;194
132;20;460
133;63;322
134;28;506
135;18;365
136;1;509
137;37;324
138;57;367
139;32;474
140;22;211
141;65;322
142;60;461
143;56;221
144;73;357
145;7;461
146;14;503
147;40;313
148;65;231
149;40;511
150;17;369
151;56;486
152;47;186
153;52;494
154;10;364
155;0;218
156;61;231
157;51;345
158;4;355
159;1;225
160;79;215
161;69;741
162;23;314
163;43;353
164;31;490
165;66;188
166;63;189
167;46;216
168;6;487
169;8;347
170;50;474
171;11;223
172;38;195
173;4;295
174;15;312
175;76;193
176;43;360
177;6;315
178;37;307
179;57;185
180;3;572
181;4;341
182;38;478
183;78;475
184;39;493
185;28;332
186;75;349
187;21;461
188;58;228
189;26;355
190;73;906
191;76;216
192;67;199
193;69;354
194;40;317
195;76;486
196;5;361
197;8;501
198;77;216
199;76;224
200;11;456
201;79;346
202;34;199
203;19;521
204;6;370
205;58;200
206;53;363
207;24;217
208;43;532
209;17;339
210;52;756
211;59;509
212;29;322
213;52;194
214;79;355
215;24;316
216;17;659
217;27;359
218;27;357
219;27;332
220;71;611
221;61;512
222;44;179
223;79;472
224;71;206
225;20;452
226;70;352
227;38;345
228;14;332
229;69;344
230;48;424
231;39;477
232;51;616
233;28;353
234;76;343
235;19;216
236;54;642
237;35;362
238;65;437
239;15;780
240;15;341
241;52;658
242;28;331
243;78;504
244;53;453
245;38;226
246;72;615
247;58;359
248;47;229
249;41;198
250;52;342
251;24;495
252;9;171
253;31;324
254;70;221
255;72;207
256;60;347
257;16;719
258;68;215
259;29;330
260;2;347
261;73;376
262;33;352
263;60;209
264;7;183
265;69;221
266;79;213
267;63;346
268;3;360
269;18;326
270;73;256
271;21;207
272;77;601
273;55;335
274;77;493
275;5;748
276;40;498
277;1;444
278;72;506
279;54;351
280;67;341
281;39;447
282;24;194
283;14;345
284;55;217
285;19;330
286;5;200
287;47;498
288;47;348
289;32;222
290;25;494
291;18;658
292;73;591
293;19;513
294;13;326
295;16;322
296;73;520
297;77;208
298;28;504
299;3;495
300;9;216
301;7;481
302;66;214
303;51;441
304;62;569
305;28;216
306;55;372
307;11;338
308;11;322
309;27;346
310;68;660
311;32;321
312;47;349
313;40;443
314;75;367
315;77;648
316;34;351
317;79;230
318;14;520
319;46;295
320;63;648
321;1;227
322;46;354
323;50;346
324;55;629
325;6;205
326;2;363
327;52;494
328;20;724
329;34;348
330;67;210
331;73;189
332;1;585
333;58;1194
334;78;327
335;79;208
336;44;190
337;34;361
338;72;349
339;35;198
340;45;437
341;7;341
342;51;379
343;64;213
344;47;374
345;52;193
346;35;323
347;24;218
348;58;193
349;19;212
350;60;588
351;75;344
352;21;335
353;61;361
354;56;230
355;38;485
356;55;193
357;56;201
358;70;499
359;49;346
360;9;511
361;63;320
362;53;368
363;10;205
364;58;592
365;10;350
366;8;198
367;21;587
368;32;368
369;35;333
370;22;333
371;36;494
372;28;360
373;37;354
374;38;193
