PRODUCT_ID;REAL_LINES;VOLUME;FREQUENCY
40643;543;5100000;2.638461538
60579;3789;2193750;18.18461538
202341;311;1463000;1.546153846
202928;868;26366250;4.015384615
203857;381;10350000;1.830769231
203859;415;10080000;1.996153846
213950;6637;176000;31.97307692
216703;583;531250;2.85
220929;369;1666000;1.742307692
225386;1236;1102500;5.861538462
226976;407;156000;1.95
229138;3407;384420;16.56153846
236120;4121;24000;19.89230769
237311;331;2140000;1.611538462
251834;327;1440000;1.592307692
259768;2990;3176250;14.40769231
260347;385;1392020;1.865384615
260349;394;1377585;1.915384615
260350;562;1846845;2.673076923
260352;330;1846845;1.607692308
260354;322;1423520;1.565384615
282299;3154;434600;15.10384615
282301;2590;424000;12.39230769
282302;1020;274176;4.938461538
282306;428;400000;2.030769231
282309;350;600000;1.688461538
282311;1195;1080000;5.684615385
282341;543;312500;2.676923077
283507;2472;15834000;12.03846154
285709;605;1904000;2.911538462
286800;477;4244520;2.330769231
288312;701;1320000;3.365384615
302754;333;512000;1.626923077
304938;345;654500;1.596153846
304983;436;126000;2.057692308
304984;622;344250;2.934615385
305542;1615;96148;7.692307692
312361;2015;2204000;9.803846154
312363;854;2850000;4.2
312371;718;1144800;3.473076923
312373;424;3180000;2.046153846
315673;403;263670;1.996153846
332073;332;1522384;1.630769231
336548;2510;80500;12.28076923
336549;3217;90625;15.62307692
336550;453;82500;2.180769231
336551;2806;93750;13.73076923
337111;1471;225000;7.080769231
339782;354;600600;1.688461538
340230;410;3131100;1.996153846
340232;1059;3360000;5.007692308
360486;394;1193500;1.957692308
365814;455;3390660;2.265384615
365944;369;14742000;1.830769231
369639;327;7482000;1.623076923
369658;668;2620800;3.134615385
369659;449;5398830;2.273076923
369675;746;2382600;3.673076923
369676;379;3582000;1.792307692
369685;1877;1625000;18.05384615
370598;733;1920000;3.542307692
373105;348;31600000;1.707692308
375956;611;1009470;3.015384615
375982;1059;1638000;5.015384615
376894;362;923000;1.738461538
376957;1117;777600;5.396153846
376959;371;807300;1.869230769
378544;340;1827000;1.642307692
380919;765;266800;3.669230769
382390;420;1312500;2.003846154
382520;757;25935000;3.719230769
382941;492;1552500;2.338461538
386052;1047;39105000;4.992307692
386229;307;3028125;1.538461538
386231;1015;13167000;5.015384615
386232;512;12996000;2.453846154
405032;3517;24122340;16.99615385
405033;571;7032375;2.657692308
408428;566;1270500;2.796153846
409176;717;250000;3.534615385
409177;558;300000;2.773076923
409178;460;350000;2.173076923
409179;349;400000;1.634615385
409188;685;250000;3.326923077
409189;734;300000;3.55
409190;677;350000;3.276923077
409191;454;400000;2.134615385
409192;413;550000;1.988461538
409197;575;275625;2.792307692
409198;653;337500;3.207692308
409199;659;393750;3.323076923
409200;370;356000;1.784615385
409201;488;618750;2.407692308
409205;433;281250;2.065384615
409206;705;337500;3.369230769
409207;840;371250;4.05
409209;660;618750;3.069230769
409214;322;281250;1.557692308
409215;533;337500;2.55
409216;704;393750;3.423076923
409217;663;618750;3.126923077
409279;341;22572000;1.603846154
410338;383;1592500;1.796153846
411214;4624;323575;22.23076923
411215;329;906500;1.557692308
411216;600;906500;2.85
411287;1849;8352000;26.41153846
413430;475;2099500;2.296153846
414475;435;439470;2.196153846
416472;949;4260750;4.607692308
416473;2788;4260750;13.35769231
416474;1384;4260750;6.569230769
416476;768;4159100;3.734615385
416477;2422;4600000;11.63461538
416489;560;4800000;5.5
416490;1971;4680000;9.576923077
416735;502;861075;2.430769231
416736;696;1305000;6.723076923
416740;580;2128000;2.8
423871;414;2964000;1.957692308
428632;327;23166000;1.561538462
429802;1309;936000;6.292307692
433789;576;250000;2.823076923
434724;2092;55125000;10.12692308
435859;420;519115;2.080769231
435993;966;1900000;4.723076923
436058;392;2681250;3.853846154
2004122;394;2039310;1.930769231
2004123;947;2590000;4.619230769
2004124;724;2435400;3.569230769
2004125;523;2460500;2.523076923
2004126;354;2435400;1.815384615
2004128;864;3290000;4.169230769
2004129;839;2494800;3.946153846
2004150;462;2524500;2.311538462
2004154;422;1992600;1.938461538
2004155;1003;1992600;4.853846154
2004156;1005;2524704;4.930769231
2004157;748;2435400;3.553846154
2004158;399;2524500;1.957692308
2004163;576;2524500;2.903846154
2004164;355;2494648;1.730769231
2004202;363;2524704;1.661538462
2004203;478;2494648;2.265384615
2004208;316;2039310;1.580769231
2005640;522;9642750;2.5
2005641;4910;12936000;23.65769231
2005843;844;4725000;4.096153846
2006089;506;3168000;2.384615385
2006307;748;2275875;3.692307692
2006308;335;3680000;1.619230769
2007056;608;2425500;2.957692308
2007057;6435;2679600;31.06923077
2007059;5486;1563912;26.56538462
2007249;399;1539000;1.903846154
2007710;366;1474875;1.723076923
2014797;352;344400;1.638461538
2015761;4643;3565800;22.36923077
2018131;327;2072000;1.6
