size_n,instance_seed,config_id,hash_seed,min_freq_preproc,min_freq,ratio_to_keep,mnoppc,visits,time_s,cap_broken,wl_broken,n_pstar,n_pairs_kept,n_corr_communities,n_assigned,community_size_max,status
500,1001,base,0,5.0,10.0,0.1,40.0,87367.0,9.440661907196045,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,preproc_x0.5,0,2.0,10.0,0.1,40.0,87367.0,20.738946676254272,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,preproc_x0.75,0,4.0,10.0,0.1,40.0,87367.0,12.565419912338257,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,preproc_x1.5,0,8.0,10.0,0.1,40.0,87367.0,9.875292301177979,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,preproc_x2,0,10.0,10.0,0.1,40.0,87367.0,9.972769021987915,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,minfreq_x0.5,0,5.0,5.0,0.1,40.0,87367.0,10.00362777709961,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,minfreq_x0.75,0,5.0,8.0,0.1,40.0,87367.0,10.069198608398438,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,minfreq_x1.5,0,5.0,15.0,0.1,40.0,87367.0,10.037050485610962,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,minfreq_x2,0,5.0,20.0,0.1,40.0,87367.0,9.960991382598877,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,ratio_x0.5,0,5.0,10.0,0.05,40.0,86995.0,9.861900568008423,0.0,0.0,500.0,602.0,33.0,500.0,40.0,OK
500,1001,ratio_x0.75,0,5.0,10.0,0.075,40.0,87367.0,10.123782873153687,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,ratio_x1.5,0,5.0,10.0,0.15,40.0,87367.0,10.44942569732666,0.0,0.0,500.0,595.0,30.0,500.0,40.0,OK
500,1001,ratio_x2,0,5.0,10.0,0.2,40.0,88889.0,10.904414892196655,0.0,0.0,500.0,572.0,31.0,500.0,40.0,OK
500,1001,mnoppc_x0.5,0,5.0,10.0,0.1,20.0,89028.0,9.667543411254883,0.0,0.0,500.0,598.0,38.0,500.0,20.0,OK
500,1001,mnoppc_x0.75,0,5.0,10.0,0.1,30.0,87120.0,11.044044733047485,0.0,0.0,500.0,598.0,33.0,500.0,30.0,OK
500,1001,mnoppc_x1.5,0,5.0,10.0,0.1,60.0,87291.0,10.957172870635986,0.0,0.0,500.0,598.0,30.0,500.0,60.0,OK
500,1001,mnoppc_x2,0,5.0,10.0,0.1,80.0,89588.0,16.61849331855774,0.0,0.0,500.0,598.0,25.0,500.0,80.0,OK
500,1001,corner_loose,0,2.0,5.0,0.05,20.0,89096.0,10.018370151519775,0.0,0.0,500.0,602.0,41.0,500.0,20.0,OK
500,1001,corner_tight,0,10.0,20.0,0.2,80.0,89545.0,12.617712259292603,0.0,0.0,500.0,572.0,27.0,500.0,80.0,OK
500,1001,base,1,5.0,10.0,0.1,40.0,87367.0,9.968160152435303,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,base,2,5.0,10.0,0.1,40.0,87367.0,9.916385650634766,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,base,3,5.0,10.0,0.1,40.0,87367.0,9.769745111465454,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1001,base,4,5.0,10.0,0.1,40.0,87367.0,9.937094688415527,0.0,0.0,500.0,598.0,30.0,500.0,40.0,OK
500,1002,base,0,5.0,10.0,0.1,40.0,76628.0,10.531272411346436,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,preproc_x0.5,0,2.0,10.0,0.1,40.0,76628.0,10.652257204055786,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,preproc_x0.75,0,4.0,10.0,0.1,40.0,76628.0,10.143111228942871,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,preproc_x1.5,0,8.0,10.0,0.1,40.0,76628.0,10.993855953216553,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,preproc_x2,0,10.0,10.0,0.1,40.0,76628.0,10.917988061904907,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,minfreq_x0.5,0,5.0,5.0,0.1,40.0,76628.0,10.44338321685791,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,minfreq_x0.75,0,5.0,8.0,0.1,40.0,76628.0,10.503984212875366,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,minfreq_x1.5,0,5.0,15.0,0.1,40.0,76628.0,10.199551820755005,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,minfreq_x2,0,5.0,20.0,0.1,40.0,76628.0,15.337215662002563,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,ratio_x0.5,0,5.0,10.0,0.05,40.0,77087.0,9.706363677978516,0.0,0.0,500.0,387.0,45.0,500.0,40.0,OK
500,1002,ratio_x0.75,0,5.0,10.0,0.075,40.0,76628.0,10.213017702102661,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,ratio_x1.5,0,5.0,10.0,0.15,40.0,76628.0,10.321325778961182,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,ratio_x2,0,5.0,10.0,0.2,40.0,76628.0,10.083441257476807,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,mnoppc_x0.5,0,5.0,10.0,0.1,20.0,76938.0,9.757806539535522,0.0,0.0,500.0,363.0,36.0,500.0,20.0,OK
500,1002,mnoppc_x0.75,0,5.0,10.0,0.1,30.0,77051.0,10.823994398117065,0.0,0.0,500.0,363.0,34.0,500.0,30.0,OK
500,1002,mnoppc_x1.5,0,5.0,10.0,0.1,60.0,77051.0,10.966997861862183,0.0,0.0,500.0,363.0,31.0,500.0,60.0,OK
500,1002,mnoppc_x2,0,5.0,10.0,0.1,80.0,78188.0,10.394999027252197,0.0,0.0,500.0,363.0,32.0,500.0,80.0,OK
500,1002,corner_loose,0,2.0,5.0,0.05,20.0,76627.0,10.029480218887329,0.0,0.0,500.0,387.0,48.0,500.0,20.0,OK
500,1002,corner_tight,0,10.0,20.0,0.2,80.0,78188.0,10.536046266555786,0.0,0.0,500.0,363.0,32.0,500.0,80.0,OK
500,1002,base,1,5.0,10.0,0.1,40.0,76628.0,10.129765033721924,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,base,2,5.0,10.0,0.1,40.0,76628.0,9.918201923370361,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,base,3,5.0,10.0,0.1,40.0,76628.0,10.211441040039062,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1002,base,4,5.0,10.0,0.1,40.0,76628.0,10.34905457496643,0.0,0.0,500.0,363.0,33.0,500.0,40.0,OK
500,1003,base,0,5.0,10.0,0.1,40.0,69954.0,11.160335779190063,0.0,0.0,500.0,837.0,34.0,500.0,40.0,OK
500,1003,preproc_x0.5,0,2.0,10.0,0.1,40.0,69954.0,9.292927265167236,0.0,0.0,500.0,837.0,34.0,500.0,40.0,OK
500,1003,preproc_x0.75,0,4.0,10.0,0.1,40.0,69954.0,8.310235738754272,0.0,0.0,500.0,837.0,34.0,500.0,40.0,OK
