fold,arm,gamma,station,ratio_norm
2,gamma0,0,ST_01.01,38.3968935646382
2,gamma0,0,ST_01.02,42.83109904210922
2,gamma0,0,ST_01.03,44.65510794594301
2,gamma0,0,ST_01.04,45.23707510361746
2,gamma0,0,ST_01.05,49.66893646460532
2,gamma0,0,ST_01.06,13.297258778249992
2,gamma0,0,ST_01.07,33.00572916923931
2,gamma0,0,ST_01.08,34.680151272619135
2,gamma0,0,ST_01.09,43.21027734111589
2,gamma0,0,ST_01.10,42.899418569433365
2,gamma0,0,ST_01.11,39.341044363354364
2,gamma0,0,ST_01.12,8.069551175530338
2,gamma0,0,ST_01.13,8.033768741257363
2,gamma0,0,ST_01.21,47.81903636967404
2,gamma0,0,ST_01.22,40.52735052022814
2,gamma0,0,ST_01.23,29.265038073884796
2,gamma0,0,ST_01.24,48.98448339523339
2,gamma0,0,ST_01.25,50.57686701625488
2,gamma0,0,ST_01.26,34.24836665491463
2,gamma0,0,ST_01.27,26.797607837975374
2,gamma0,0,ST_01.28,48.46404190554998
2,gamma0,0,ST_01.30,41.78904264996989
2,gamma0,0,ST_01.31,31.051703009251764
2,gamma0,0,ST_01.E4,11.258729600879143
2,gamma1,1,ST_01.01,28.17286865097714
2,gamma1,1,ST_01.02,42.054806466877935
2,gamma1,1,ST_01.03,46.86239465049532
2,gamma1,1,ST_01.04,43.46410989043095
2,gamma1,1,ST_01.05,45.24947415742878
2,gamma1,1,ST_01.06,24.00893946072916
2,gamma1,1,ST_01.07,29.032693043133236
2,gamma1,1,ST_01.08,36.42395548915196
2,gamma1,1,ST_01.09,46.93925772769652
2,gamma1,1,ST_01.10,39.30517275765355
2,gamma1,1,ST_01.11,47.936045543620615
2,gamma1,1,ST_01.12,6.215735364935531
2,gamma1,1,ST_01.13,16.565498354906712
2,gamma1,1,ST_01.21,48.0750691014721
2,gamma1,1,ST_01.22,29.786886601439775
2,gamma1,1,ST_01.23,19.083200550648943
2,gamma1,1,ST_01.24,44.575647845686085
2,gamma1,1,ST_01.25,44.410988665014614
2,gamma1,1,ST_01.26,29.77578672900075
2,gamma1,1,ST_01.27,33.984537822322
2,gamma1,1,ST_01.28,45.562758813859084
2,gamma1,1,ST_01.30,41.304532010549956
2,gamma1,1,ST_01.31,30.71418449828163
2,gamma1,1,ST_01.E4,13.029765717871365
2,gamma2,2,ST_01.01,30.59634122310421
2,gamma2,2,ST_01.02,42.47670460559059
2,gamma2,2,ST_01.03,44.888570962770665
2,gamma2,2,ST_01.04,46.78511189423553
2,gamma2,2,ST_01.05,46.213389804673064
2,gamma2,2,ST_01.06,17.399885246539426
2,gamma2,2,ST_01.07,26.29451949676283
2,gamma2,2,ST_01.08,33.56333284180597
2,gamma2,2,ST_01.09,42.53332397862895
2,gamma2,2,ST_01.10,43.30735444377647
2,gamma2,2,ST_01.11,47.923642944514874
2,gamma2,2,ST_01.12,7.633359220096266
2,gamma2,2,ST_01.13,24.582668400417678
2,gamma2,2,ST_01.21,35.56885489441155
2,gamma2,2,ST_01.22,29.529115467388852
2,gamma2,2,ST_01.23,33.60212910812319
2,gamma2,2,ST_01.24,46.455204053650995
2,gamma2,2,ST_01.25,34.41226701435464
2,gamma2,2,ST_01.26,33.958477215272076
2,gamma2,2,ST_01.27,33.699689987576555
2,gamma2,2,ST_01.28,49.17044126700516
2,gamma2,2,ST_01.30,42.6369362689548
2,gamma2,2,ST_01.31,36.28323992928874
2,gamma2,2,ST_01.E4,13.915283776367477
