fold,arm,gamma,station,ratio_norm
3,gamma0,0,ST_01.01,47.56380692184111
3,gamma0,0,ST_01.02,45.61226017686824
3,gamma0,0,ST_01.03,50.587805703366584
3,gamma0,0,ST_01.04,43.72612403736364
3,gamma0,0,ST_01.05,51.87939885338246
3,gamma0,0,ST_01.06,14.78151675896351
3,gamma0,0,ST_01.07,37.3336923471616
3,gamma0,0,ST_01.08,38.85159130186161
3,gamma0,0,ST_01.09,49.39214134206632
3,gamma0,0,ST_01.10,52.48790336513312
3,gamma0,0,ST_01.11,40.43230935585415
3,gamma0,0,ST_01.12,8.995971530489063
3,gamma0,0,ST_01.13,8.677099907734915
3,gamma0,0,ST_01.21,49.91555771175289
3,gamma0,0,ST_01.22,44.317676624168726
3,gamma0,0,ST_01.23,23.770142963595603
3,gamma0,0,ST_01.24,38.72618886120379
3,gamma0,0,ST_01.25,56.59101272935119
3,gamma0,0,ST_01.26,43.33264132870968
3,gamma0,0,ST_01.27,31.81302420074088
3,gamma0,0,ST_01.28,44.1821386080892
3,gamma0,0,ST_01.30,44.456888625626796
3,gamma0,0,ST_01.31,30.55559745917111
3,gamma0,0,ST_01.E4,21.200768951077478
3,gamma1,1,ST_01.01,47.74245032812032
3,gamma1,1,ST_01.02,43.76432282271935
3,gamma1,1,ST_01.03,49.74884951967213
3,gamma1,1,ST_01.04,42.574207633388944
3,gamma1,1,ST_01.05,51.4809891901249
3,gamma1,1,ST_01.06,17.284083678598158
3,gamma1,1,ST_01.07,32.5062637149066
3,gamma1,1,ST_01.08,38.910208669546975
3,gamma1,1,ST_01.09,49.35073393001484
3,gamma1,1,ST_01.10,44.15342827750011
3,gamma1,1,ST_01.11,47.10539071599241
3,gamma1,1,ST_01.12,12.56883965607337
3,gamma1,1,ST_01.13,10.119988958451653
3,gamma1,1,ST_01.21,48.82311011573316
3,gamma1,1,ST_01.22,34.18118675800248
3,gamma1,1,ST_01.23,39.405506370126936
3,gamma1,1,ST_01.24,42.6551367493041
3,gamma1,1,ST_01.25,54.49731667207748
3,gamma1,1,ST_01.26,40.771466355720904
3,gamma1,1,ST_01.27,28.175038464889738
3,gamma1,1,ST_01.28,49.51575723965236
3,gamma1,1,ST_01.30,48.74011045334499
3,gamma1,1,ST_01.31,37.44883419616415
3,gamma1,1,ST_01.E4,24.195673115170205
3,gamma2,2,ST_01.01,40.86467918637053
3,gamma2,2,ST_01.02,45.20491914719027
3,gamma2,2,ST_01.03,50.45006662843168
3,gamma2,2,ST_01.04,47.75004823232932
3,gamma2,2,ST_01.05,48.4659971438511
3,gamma2,2,ST_01.06,13.573112171600988
3,gamma2,2,ST_01.07,33.20040377967529
3,gamma2,2,ST_01.08,38.31231151915623
3,gamma2,2,ST_01.09,48.29484492270225
3,gamma2,2,ST_01.10,47.99806243604113
3,gamma2,2,ST_01.11,53.87328088234028
3,gamma2,2,ST_01.12,7.911350849508111
3,gamma2,2,ST_01.13,9.922332924106895
3,gamma2,2,ST_01.21,48.07931600780483
3,gamma2,2,ST_01.22,35.99969324562034
3,gamma2,2,ST_01.23,21.855359769504012
3,gamma2,2,ST_01.24,46.69674264136429
3,gamma2,2,ST_01.25,47.91013258545028
3,gamma2,2,ST_01.26,44.01562132150665
3,gamma2,2,ST_01.27,30.79387216835705
3,gamma2,2,ST_01.28,49.90529118465419
3,gamma2,2,ST_01.30,49.62629427976945
3,gamma2,2,ST_01.31,34.698167613614046
3,gamma2,2,ST_01.E4,21.75246182341035
