fold,arm,gamma,station,ratio_norm
1,gamma0,0,ST_01.01,29.946967926870183
1,gamma0,0,ST_01.02,42.94791890994803
1,gamma0,0,ST_01.03,42.20544256597409
1,gamma0,0,ST_01.04,38.8787127851766
1,gamma0,0,ST_01.05,43.81366495395134
1,gamma0,0,ST_01.06,16.280605963053684
1,gamma0,0,ST_01.07,31.1528602086854
1,gamma0,0,ST_01.08,28.13955041047025
1,gamma0,0,ST_01.09,33.28977804957701
1,gamma0,0,ST_01.10,32.19079543949629
1,gamma0,0,ST_01.11,36.87988098019329
1,gamma0,0,ST_01.12,11.146995881892453
1,gamma0,0,ST_01.13,10.26367439967803
1,gamma0,0,ST_01.21,45.741556153669954
1,gamma0,0,ST_01.22,37.89040791286005
1,gamma0,0,ST_01.23,15.788402634772705
1,gamma0,0,ST_01.24,31.009668668624652
1,gamma0,0,ST_01.25,39.484876541373595
1,gamma0,0,ST_01.26,31.009636151845065
1,gamma0,0,ST_01.27,23.07336429710363
1,gamma0,0,ST_01.28,37.042901719917076
1,gamma0,0,ST_01.30,32.210527126796656
1,gamma0,0,ST_01.31,27.453992797495747
1,gamma0,0,ST_01.E4,7.01118541197268
1,gamma1,1,ST_01.01,28.075282431440794
1,gamma1,1,ST_01.02,41.67953006948276
1,gamma1,1,ST_01.03,43.81889816747422
1,gamma1,1,ST_01.04,35.26495041694291
1,gamma1,1,ST_01.05,41.80211264205745
1,gamma1,1,ST_01.06,17.491101222243895
1,gamma1,1,ST_01.07,29.806225339215338
1,gamma1,1,ST_01.08,28.13955041047025
1,gamma1,1,ST_01.09,31.971459791686982
1,gamma1,1,ST_01.10,35.85953525542154
1,gamma1,1,ST_01.11,44.009708373372185
1,gamma1,1,ST_01.12,11.070646595030174
1,gamma1,1,ST_01.13,10.15620136931491
1,gamma1,1,ST_01.21,46.60964408067392
1,gamma1,1,ST_01.22,33.51757083070962
1,gamma1,1,ST_01.23,17.10273375941559
1,gamma1,1,ST_01.24,25.595578413416266
1,gamma1,1,ST_01.25,33.4926824753237
1,gamma1,1,ST_01.26,33.25318245783947
1,gamma1,1,ST_01.27,24.041477484394694
1,gamma1,1,ST_01.28,38.548710732921826
1,gamma1,1,ST_01.30,34.43834456496127
1,gamma1,1,ST_01.31,26.84598273554099
1,gamma1,1,ST_01.E4,6.583021417348394
1,gamma2,2,ST_01.01,31.17324463077218
1,gamma2,2,ST_01.02,38.62448598062014
1,gamma2,2,ST_01.03,46.2630437816279
1,gamma2,2,ST_01.04,34.66079200243947
1,gamma2,2,ST_01.05,42.11045277745725
1,gamma2,2,ST_01.06,13.959564594514653
1,gamma2,2,ST_01.07,34.30207718689491
1,gamma2,2,ST_01.08,28.746207384493662
1,gamma2,2,ST_01.09,32.213599879870856
1,gamma2,2,ST_01.10,33.619948241899486
1,gamma2,2,ST_01.11,47.27754592857919
1,gamma2,2,ST_01.12,5.039052932910287
1,gamma2,2,ST_01.13,8.450067012300368
1,gamma2,2,ST_01.21,41.734996490574765
1,gamma2,2,ST_01.22,30.361915204415517
1,gamma2,2,ST_01.23,17.464174818692392
1,gamma2,2,ST_01.24,28.190607880567875
1,gamma2,2,ST_01.25,35.43428725650188
1,gamma2,2,ST_01.26,36.45327951445162
1,gamma2,2,ST_01.27,24.39645231973476
1,gamma2,2,ST_01.28,38.39812983162134
1,gamma2,2,ST_01.30,33.138784392698575
1,gamma2,2,ST_01.31,26.752442726009484
1,gamma2,2,ST_01.E4,7.2252674092848235
1,gamma4,4,ST_01.01,30.979621993313973
1,gamma4,4,ST_01.02,35.89676804413566
1,gamma4,4,ST_01.03,47.0777589863458
1,gamma4,4,ST_01.04,39.04653456698312
1,gamma4,4,ST_01.05,43.27039900110412
1,gamma4,4,ST_01.06,11.460835848479814
1,gamma4,4,ST_01.07,26.561577543484322
1,gamma4,4,ST_01.08,33.42835479939226
1,gamma4,4,ST_01.09,35.23586690646232
1,gamma4,4,ST_01.10,31.589505540924215
1,gamma4,4,ST_01.11,45.11313404136415
1,gamma4,4,ST_01.12,15.193508085593136
1,gamma4,4,ST_01.13,8.490369398686537
1,gamma4,4,ST_01.21,40.01551463516308
1,gamma4,4,ST_01.22,31.150829110989054
1,gamma4,4,ST_01.23,22.50792050950947
1,gamma4,4,ST_01.24,29.60947291296732
1,gamma4,4,ST_01.25,37.878031205226144
1,gamma4,4,ST_01.26,35.00975747261027
1,gamma4,4,ST_01.27,21.86322281298981
1,gamma4,4,ST_01.28,39.15103433812372
1,gamma4,4,ST_01.30,37.78007072220818
1,gamma4,4,ST_01.31,26.42505269264923
1,gamma4,4,ST_01.E4,6.957664912644645
