fold,arm,gamma,station,ratio_norm
0,gamma0,0,ST_01.01,31.235814106074386
0,gamma0,0,ST_01.02,37.14695593370074
0,gamma0,0,ST_01.03,40.11452529489252
0,gamma0,0,ST_01.04,33.040376428894106
0,gamma0,0,ST_01.05,36.050436774812205
0,gamma0,0,ST_01.06,18.020786251743385
0,gamma0,0,ST_01.07,25.091241010435215
0,gamma0,0,ST_01.08,28.77220768766425
0,gamma0,0,ST_01.09,39.833740530868226
0,gamma0,0,ST_01.10,38.36896135730106
0,gamma0,0,ST_01.11,38.00364217589874
0,gamma0,0,ST_01.12,6.046459223046385
0,gamma0,0,ST_01.13,10.993022278487176
0,gamma0,0,ST_01.21,34.44678914872159
0,gamma0,0,ST_01.22,30.391515237683258
0,gamma0,0,ST_01.23,15.533482422319707
0,gamma0,0,ST_01.24,29.35632192301108
0,gamma0,0,ST_01.25,36.58849455307996
0,gamma0,0,ST_01.26,29.79927024192212
0,gamma0,0,ST_01.27,23.283689710920655
0,gamma0,0,ST_01.28,42.12992624426566
0,gamma0,0,ST_01.30,31.26511693794549
0,gamma0,0,ST_01.31,42.81062603155241
0,gamma0,0,ST_01.E4,17.10403122165394
0,gamma1,1,ST_01.01,25.870884202359317
0,gamma1,1,ST_01.02,37.27740511005653
0,gamma1,1,ST_01.03,36.93706097828519
0,gamma1,1,ST_01.04,35.98658863644121
0,gamma1,1,ST_01.05,37.24031366639739
0,gamma1,1,ST_01.06,29.11576449732448
0,gamma1,1,ST_01.07,27.10026642288934
0,gamma1,1,ST_01.08,28.4853461952648
0,gamma1,1,ST_01.09,36.343201633044124
0,gamma1,1,ST_01.10,35.08501724993249
0,gamma1,1,ST_01.11,38.25731296421746
0,gamma1,1,ST_01.12,6.847314749277694
0,gamma1,1,ST_01.13,9.321402911397634
0,gamma1,1,ST_01.21,43.11399802133717
0,gamma1,1,ST_01.22,24.563149323061907
0,gamma1,1,ST_01.23,20.25625142483021
0,gamma1,1,ST_01.24,21.14612738942357
0,gamma1,1,ST_01.25,31.67552531727279
0,gamma1,1,ST_01.26,33.107693158544954
0,gamma1,1,ST_01.27,19.8502238070469
0,gamma1,1,ST_01.28,35.92149718234061
0,gamma1,1,ST_01.30,31.764269748275524
0,gamma1,1,ST_01.31,35.60711225538994
0,gamma1,1,ST_01.E4,27.85940456627476
0,gamma2,2,ST_01.01,29.47730930430111
0,gamma2,2,ST_01.02,34.60630292753292
0,gamma2,2,ST_01.03,37.652567470886844
0,gamma2,2,ST_01.04,34.632923568108765
0,gamma2,2,ST_01.05,39.01804640322996
0,gamma2,2,ST_01.06,27.04828617226686
0,gamma2,2,ST_01.07,23.048651927605977
0,gamma2,2,ST_01.08,27.280527927187137
0,gamma2,2,ST_01.09,34.64314641855988
0,gamma2,2,ST_01.10,32.776125955934276
0,gamma2,2,ST_01.11,36.406455730928954
0,gamma2,2,ST_01.12,5.245603696815077
0,gamma2,2,ST_01.13,11.08368637975305
0,gamma2,2,ST_01.21,31.67861142168638
0,gamma2,2,ST_01.22,32.90138812704273
0,gamma2,2,ST_01.23,16.470656896255385
0,gamma2,2,ST_01.24,36.67988637737747
0,gamma2,2,ST_01.25,34.32327820313528
0,gamma2,2,ST_01.26,40.569242715183755
0,gamma2,2,ST_01.27,22.97228233824373
0,gamma2,2,ST_01.28,41.60193667594945
0,gamma2,2,ST_01.30,30.493698958344513
0,gamma2,2,ST_01.31,40.55311459172941
0,gamma2,2,ST_01.E4,16.506510480286114
0,gamma4,4,ST_01.01,30.848346946361623
0,gamma4,4,ST_01.02,36.56925243841075
0,gamma4,4,ST_01.03,33.73651580707782
0,gamma4,4,ST_01.04,36.83262930414901
0,gamma4,4,ST_01.05,37.28280926966829
0,gamma4,4,ST_01.06,31.378749046973834
0,gamma4,4,ST_01.07,22.708220413801115
0,gamma4,4,ST_01.08,29.152299165093517
0,gamma4,4,ST_01.09,36.79534397732186
0,gamma4,4,ST_01.10,32.26538400607362
0,gamma4,4,ST_01.11,34.0388617066208
0,gamma4,4,ST_01.12,6.3267586572273435
0,gamma4,4,ST_01.13,11.916662810133262
0,gamma4,4,ST_01.21,40.5456620018687
0,gamma4,4,ST_01.22,28.54324064133486
0,gamma4,4,ST_01.23,21.44432300202426
0,gamma4,4,ST_01.24,26.660966482178896
0,gamma4,4,ST_01.25,32.013057554847336
0,gamma4,4,ST_01.26,34.18703680510278
0,gamma4,4,ST_01.27,28.417918957876054
0,gamma4,4,ST_01.28,34.874621314127445
0,gamma4,4,ST_01.30,31.128984353310017
0,gamma4,4,ST_01.31,32.9391441901446
0,gamma4,4,ST_01.E4,18.74721326041545
