fold,arm,gamma,station,ratio_norm
2,gamma0,0,ST_01.01,27.256677800538863
2,gamma0,0,ST_01.02,41.515884375202596
2,gamma0,0,ST_01.03,37.823882117055476
2,gamma0,0,ST_01.04,42.253819206412
2,gamma0,0,ST_01.05,39.65498958271768
2,gamma0,0,ST_01.06,11.186172573268117
2,gamma0,0,ST_01.07,26.688954195314984
2,gamma0,0,ST_01.08,16.600560861257648
2,gamma0,0,ST_01.09,39.50513251771439
2,gamma0,0,ST_01.10,24.8685909338637
2,gamma0,0,ST_01.11,24.706538536733294
2,gamma0,0,ST_01.12,11.42422747131367
2,gamma0,0,ST_01.13,3.90051932458321
2,gamma0,0,ST_01.21,47.80781403513078
2,gamma0,0,ST_01.22,25.530474087896287
2,gamma0,0,ST_01.23,13.32341913285794
2,gamma0,0,ST_01.24,20.833836367397602
2,gamma0,0,ST_01.25,22.11584177616428
2,gamma0,0,ST_01.26,25.920587118714963
2,gamma0,0,ST_01.27,27.197221403283617
2,gamma0,0,ST_01.28,43.986176229159895
2,gamma0,0,ST_01.30,28.736326023996682
2,gamma0,0,ST_01.31,24.10258233519994
2,gamma0,0,ST_01.E4,4.99633652063317
2,gamma1,1,ST_01.01,29.07378965390812
2,gamma1,1,ST_01.02,34.44377788857503
2,gamma1,1,ST_01.03,39.00587843321346
2,gamma1,1,ST_01.04,35.21540034246472
2,gamma1,1,ST_01.05,44.2590735637449
2,gamma1,1,ST_01.06,11.9625345016181
2,gamma1,1,ST_01.07,28.070117730536754
2,gamma1,1,ST_01.08,21.13159981939821
2,gamma1,1,ST_01.09,31.295218146749054
2,gamma1,1,ST_01.10,26.375292543778745
2,gamma1,1,ST_01.11,30.305877031530557
2,gamma1,1,ST_01.12,5.712113735656835
2,gamma1,1,ST_01.13,7.776035320162682
2,gamma1,1,ST_01.21,44.15015049508925
2,gamma1,1,ST_01.22,29.020716115102356
2,gamma1,1,ST_01.23,15.128243530811167
2,gamma1,1,ST_01.24,26.533207695490283
2,gamma1,1,ST_01.25,33.149982189218285
2,gamma1,1,ST_01.26,22.601933268772324
2,gamma1,1,ST_01.27,21.62075538620731
2,gamma1,1,ST_01.28,36.58314567630574
2,gamma1,1,ST_01.30,31.835341575604176
2,gamma1,1,ST_01.31,23.74682466235566
2,gamma1,1,ST_01.E4,3.7546434208308432
2,gamma2,2,ST_01.01,28.165233727223487
2,gamma2,2,ST_01.02,44.501884891778666
2,gamma2,2,ST_01.03,35.1221762515515
2,gamma2,2,ST_01.04,43.04622397917427
2,gamma2,2,ST_01.05,40.79531998049533
2,gamma2,2,ST_01.06,12.137489302373035
2,gamma2,2,ST_01.07,25.57183663006207
2,gamma2,2,ST_01.08,16.04411748043337
2,gamma2,2,ST_01.09,39.75711998850638
2,gamma2,2,ST_01.10,25.918473438644934
2,gamma2,2,ST_01.11,24.767306551405515
2,gamma2,2,ST_01.12,11.42422747131367
2,gamma2,2,ST_01.13,3.775502679564518
2,gamma2,2,ST_01.21,43.834587366144525
2,gamma2,2,ST_01.22,35.613395499824954
2,gamma2,2,ST_01.23,12.501710463871104
2,gamma2,2,ST_01.24,21.185058129913113
2,gamma2,2,ST_01.25,23.653645827983595
2,gamma2,2,ST_01.26,27.119395998429926
2,gamma2,2,ST_01.27,24.98256775650189
2,gamma2,2,ST_01.28,33.3627292023851
2,gamma2,2,ST_01.30,31.64752245126432
2,gamma2,2,ST_01.31,24.502809717149745
2,gamma2,2,ST_01.E4,4.87808003493771
2,gamma4,4,ST_01.01,30.371726692029014
2,gamma4,4,ST_01.02,45.209095540441425
2,gamma4,4,ST_01.03,37.2252086582222
2,gamma4,4,ST_01.04,41.97414693367238
2,gamma4,4,ST_01.05,40.709795200662
2,gamma4,4,ST_01.06,12.323378778175138
2,gamma4,4,ST_01.07,24.840632405532897
2,gamma4,4,ST_01.08,16.905279855518565
2,gamma4,4,ST_01.09,42.049393109904635
2,gamma4,4,ST_01.10,24.90064841492573
2,gamma4,4,ST_01.11,24.44610418813808
2,gamma4,4,ST_01.12,8.568170603485251
2,gamma4,4,ST_01.13,3.600479376538348
2,gamma4,4,ST_01.21,42.74446019342627
2,gamma4,4,ST_01.22,36.841443620508564
2,gamma4,4,ST_01.23,11.826735485774774
2,gamma4,4,ST_01.24,21.05734112536202
2,gamma4,4,ST_01.25,23.574377577889816
2,gamma4,4,ST_01.26,26.593089660994092
2,gamma4,4,ST_01.27,25.492416078063147
2,gamma4,4,ST_01.28,30.94741684694463
2,gamma4,4,ST_01.30,34.18308062985226
2,gamma4,4,ST_01.31,23.346597280405838
2,gamma4,4,ST_01.E4,4.93720827778544
