fold,arm,gamma,station,ratio_norm
1,gamma0,0,ST_01.01,29.322967817208085
1,gamma0,0,ST_01.02,37.775760684369786
1,gamma0,0,ST_01.03,34.30367585700043
1,gamma0,0,ST_01.04,30.652979190618034
1,gamma0,0,ST_01.05,40.11632850025729
1,gamma0,0,ST_01.06,10.015488991787084
1,gamma0,0,ST_01.07,27.407752376753418
1,gamma0,0,ST_01.08,20.661897452285555
1,gamma0,0,ST_01.09,24.969591100349348
1,gamma0,0,ST_01.10,26.295878729185507
1,gamma0,0,ST_01.11,31.74476306505747
1,gamma0,0,ST_01.12,9.42658027705959
1,gamma0,0,ST_01.13,8.921955251334055
1,gamma0,0,ST_01.21,43.35797113505397
1,gamma0,0,ST_01.22,23.959560214700844
1,gamma0,0,ST_01.23,11.011468880314222
1,gamma0,0,ST_01.24,17.94974788103608
1,gamma0,0,ST_01.25,29.180758093607864
1,gamma0,0,ST_01.26,23.350464533202253
1,gamma0,0,ST_01.27,20.969331636724394
1,gamma0,0,ST_01.28,35.88601486334057
1,gamma0,0,ST_01.30,29.9326930030105
1,gamma0,0,ST_01.31,23.208396760422914
1,gamma0,0,ST_01.E4,3.7796573073601984
1,gamma1,1,ST_01.01,29.322967817208085
1,gamma1,1,ST_01.02,38.291822988801066
1,gamma1,1,ST_01.03,34.30367585700043
1,gamma1,1,ST_01.04,30.652979190618034
1,gamma1,1,ST_01.05,40.11632850025729
1,gamma1,1,ST_01.06,10.015488991787084
1,gamma1,1,ST_01.07,27.407752376753418
1,gamma1,1,ST_01.08,20.84751809194674
1,gamma1,1,ST_01.09,24.969591100349348
1,gamma1,1,ST_01.10,26.5836105220589
1,gamma1,1,ST_01.11,31.74476306505747
1,gamma1,1,ST_01.12,9.42658027705959
1,gamma1,1,ST_01.13,9.075215832338564
1,gamma1,1,ST_01.21,42.06426573907756
1,gamma1,1,ST_01.22,23.959560214700844
1,gamma1,1,ST_01.23,11.011468880314222
1,gamma1,1,ST_01.24,17.94974788103608
1,gamma1,1,ST_01.25,29.180758093607864
1,gamma1,1,ST_01.26,23.18404126624412
1,gamma1,1,ST_01.27,20.969331636724394
1,gamma1,1,ST_01.28,35.88601486334057
1,gamma1,1,ST_01.30,29.9326930030105
1,gamma1,1,ST_01.31,23.208396760422914
1,gamma1,1,ST_01.E4,3.7796573073601984
1,gamma2,2,ST_01.01,29.152485446177806
1,gamma2,2,ST_01.02,37.40878304566309
1,gamma2,2,ST_01.03,34.35744337401767
1,gamma2,2,ST_01.04,31.04073325494677
1,gamma2,2,ST_01.05,40.016474540082406
1,gamma2,2,ST_01.06,10.092089290003427
1,gamma2,2,ST_01.07,27.407752376753418
1,gamma2,2,ST_01.08,21.183955501332633
1,gamma2,2,ST_01.09,25.27566077461246
1,gamma2,2,ST_01.10,26.794145980258943
1,gamma2,2,ST_01.11,31.737161349764108
1,gamma2,2,ST_01.12,9.42658027705959
1,gamma2,2,ST_01.13,8.724905932899683
1,gamma2,2,ST_01.21,40.55703615153223
1,gamma2,2,ST_01.22,24.01615760103478
1,gamma2,2,ST_01.23,11.641062783622734
1,gamma2,2,ST_01.24,17.642197683697457
1,gamma2,2,ST_01.25,29.472288026988345
1,gamma2,2,ST_01.26,23.19684305601013
1,gamma2,2,ST_01.27,20.090377616023375
1,gamma2,2,ST_01.28,37.399176965867625
1,gamma2,2,ST_01.30,29.9326930030105
1,gamma2,2,ST_01.31,23.67567991667304
1,gamma2,2,ST_01.E4,3.7796573073601984
1,gamma4,4,ST_01.01,28.811520704117246
1,gamma4,4,ST_01.02,37.66108017227394
1,gamma4,4,ST_01.03,34.653164717612505
1,gamma4,4,ST_01.04,30.571346756022525
1,gamma4,4,ST_01.05,39.691949169514054
1,gamma4,4,ST_01.06,9.766538022583966
1,gamma4,4,ST_01.07,26.162753891112445
1,gamma4,4,ST_01.08,20.70830261220085
1,gamma4,4,ST_01.09,25.78814953151816
1,gamma4,4,ST_01.10,27.81875187683249
1,gamma4,4,ST_01.11,32.1780608367788
1,gamma4,4,ST_01.12,9.42658027705959
1,gamma4,4,ST_01.13,8.768694670329543
1,gamma4,4,ST_01.21,40.77056034310116
1,gamma4,4,ST_01.22,23.676573283031146
1,gamma4,4,ST_01.23,11.10141086650115
1,gamma4,4,ST_01.24,18.00566609873401
1,gamma4,4,ST_01.25,29.236287604727956
1,gamma4,4,ST_01.26,23.248050215074176
1,gamma4,4,ST_01.27,21.17860640355797
1,gamma4,4,ST_01.28,36.29869543675704
1,gamma4,4,ST_01.30,30.83725240694763
1,gamma4,4,ST_01.31,22.97475518229785
1,gamma4,4,ST_01.E4,3.572552797367859
