fold,arm,gamma,station,ratio_norm
2,gamma0,0,ST_01.01,32.25475786855772
2,gamma0,0,ST_01.02,46.33673588762684
2,gamma0,0,ST_01.03,47.83999864992921
2,gamma0,0,ST_01.04,45.26613897786157
2,gamma0,0,ST_01.05,52.114176217655306
2,gamma0,0,ST_01.06,14.139587856372383
2,gamma0,0,ST_01.07,30.31965897715831
2,gamma0,0,ST_01.08,22.72186321255853
2,gamma0,0,ST_01.09,48.11951780974837
2,gamma0,0,ST_01.10,38.23621401851178
2,gamma0,0,ST_01.11,34.007271203469145
2,gamma0,0,ST_01.12,11.255376176598325
2,gamma0,0,ST_01.13,15.476382548026685
2,gamma0,0,ST_01.21,46.56189643862647
2,gamma0,0,ST_01.22,31.529214361237536
2,gamma0,0,ST_01.23,15.989312155350179
2,gamma0,0,ST_01.24,27.16381896099485
2,gamma0,0,ST_01.25,33.86435726733616
2,gamma0,0,ST_01.26,37.165584417936955
2,gamma0,0,ST_01.27,29.203132267461356
2,gamma0,0,ST_01.28,37.42839698680154
2,gamma0,0,ST_01.30,33.03760965524022
2,gamma0,0,ST_01.31,29.27117057456877
2,gamma0,0,ST_01.E4,10.638886913020158
2,gamma1,1,ST_01.01,33.95627032492659
2,gamma1,1,ST_01.02,40.721591722018324
2,gamma1,1,ST_01.03,43.306810428343674
2,gamma1,1,ST_01.04,37.964736334822305
2,gamma1,1,ST_01.05,46.77738639042466
2,gamma1,1,ST_01.06,11.110585237275508
2,gamma1,1,ST_01.07,30.33181601764634
2,gamma1,1,ST_01.08,35.75457747609091
2,gamma1,1,ST_01.09,39.745955773162784
2,gamma1,1,ST_01.10,37.27024650646516
2,gamma1,1,ST_01.11,36.153184573527625
2,gamma1,1,ST_01.12,6.8432687153717815
2,gamma1,1,ST_01.13,8.306272776272259
2,gamma1,1,ST_01.21,47.59532940520512
2,gamma1,1,ST_01.22,41.63540661058245
2,gamma1,1,ST_01.23,22.028030997869607
2,gamma1,1,ST_01.24,41.344615788663816
2,gamma1,1,ST_01.25,47.66734642562113
2,gamma1,1,ST_01.26,32.452485050589765
2,gamma1,1,ST_01.27,27.926997925184715
2,gamma1,1,ST_01.28,46.33052304224467
2,gamma1,1,ST_01.30,37.9399646363404
2,gamma1,1,ST_01.31,29.594014367670642
2,gamma1,1,ST_01.E4,6.169295369680331
2,gamma2,2,ST_01.01,32.1807790661069
2,gamma2,2,ST_01.02,48.758954939457986
2,gamma2,2,ST_01.03,45.183253093836036
2,gamma2,2,ST_01.04,43.220211792421495
2,gamma2,2,ST_01.05,45.28647367678565
2,gamma2,2,ST_01.06,24.282928559818625
2,gamma2,2,ST_01.07,28.362375458584733
2,gamma2,2,ST_01.08,22.48817316369519
2,gamma2,2,ST_01.09,48.12986831906431
2,gamma2,2,ST_01.10,30.528598245306505
2,gamma2,2,ST_01.11,36.00769892132026
2,gamma2,2,ST_01.12,17.198214797842237
2,gamma2,2,ST_01.13,19.176589089767198
2,gamma2,2,ST_01.21,43.136257530893566
2,gamma2,2,ST_01.22,29.976440031260076
2,gamma2,2,ST_01.23,18.17312557324243
2,gamma2,2,ST_01.24,29.77325668795655
2,gamma2,2,ST_01.25,33.921949711668375
2,gamma2,2,ST_01.26,39.42228030145489
2,gamma2,2,ST_01.27,31.200559933633507
2,gamma2,2,ST_01.28,37.07757428510923
2,gamma2,2,ST_01.30,37.300527030109926
2,gamma2,2,ST_01.31,28.894519482616598
2,gamma2,2,ST_01.E4,9.568703022361325
2,gamma4,4,ST_01.01,32.99454589306591
2,gamma4,4,ST_01.02,45.33009939855419
2,gamma4,4,ST_01.03,43.64122595288688
2,gamma4,4,ST_01.04,45.15105557368056
2,gamma4,4,ST_01.05,40.017452609265874
2,gamma4,4,ST_01.06,32.40269188328
2,gamma4,4,ST_01.07,30.976139163512173
2,gamma4,4,ST_01.08,21.66126991387107
2,gamma4,4,ST_01.09,44.786653810019644
2,gamma4,4,ST_01.10,37.42117893022245
2,gamma4,4,ST_01.11,37.401936421640755
2,gamma4,4,ST_01.12,11.975720251900619
2,gamma4,4,ST_01.13,7.308291758790379
2,gamma4,4,ST_01.21,42.19851280196108
2,gamma4,4,ST_01.22,27.607801222819845
2,gamma4,4,ST_01.23,22.369845271974487
2,gamma4,4,ST_01.24,34.115189954950225
2,gamma4,4,ST_01.25,29.27615920220389
2,gamma4,4,ST_01.26,39.82169550207753
2,gamma4,4,ST_01.27,29.351089872363
2,gamma4,4,ST_01.28,39.401774683820975
2,gamma4,4,ST_01.30,30.16014042720316
2,gamma4,4,ST_01.31,29.10974867801784
2,gamma4,4,ST_01.E4,9.002135080247827
