fold,arm,gamma,station,ratio_norm
3,gamma0,0,ST_01.01,44.3201827485272
3,gamma0,0,ST_01.02,48.806978387179676
3,gamma0,0,ST_01.03,45.276096495993684
3,gamma0,0,ST_01.04,38.55260748576384
3,gamma0,0,ST_01.05,47.00955737246681
3,gamma0,0,ST_01.06,13.460423376326322
3,gamma0,0,ST_01.07,33.92278489534849
3,gamma0,0,ST_01.08,32.288650534927925
3,gamma0,0,ST_01.09,51.503385709397676
3,gamma0,0,ST_01.10,40.479981028967174
3,gamma0,0,ST_01.11,33.802088137592506
3,gamma0,0,ST_01.12,8.038953282564693
3,gamma0,0,ST_01.13,7.528297924865683
3,gamma0,0,ST_01.21,50.88918621291402
3,gamma0,0,ST_01.22,40.55175197174569
3,gamma0,0,ST_01.23,21.50173978527438
3,gamma0,0,ST_01.24,37.13693875292318
3,gamma0,0,ST_01.25,63.227467907192604
3,gamma0,0,ST_01.26,38.270136507437954
3,gamma0,0,ST_01.27,22.847141451320006
3,gamma0,0,ST_01.28,46.322097541300124
3,gamma0,0,ST_01.30,37.70394979171562
3,gamma0,0,ST_01.31,30.540743285714097
3,gamma0,0,ST_01.E4,8.654401602977845
3,gamma1,1,ST_01.01,43.53498266046276
3,gamma1,1,ST_01.02,44.98080990940843
3,gamma1,1,ST_01.03,46.176726116861914
3,gamma1,1,ST_01.04,38.83829373468328
3,gamma1,1,ST_01.05,47.89463247917988
3,gamma1,1,ST_01.06,20.40071971027384
3,gamma1,1,ST_01.07,32.42418797226081
3,gamma1,1,ST_01.08,38.77630722963208
3,gamma1,1,ST_01.09,49.54281529874159
3,gamma1,1,ST_01.10,44.03662437099838
3,gamma1,1,ST_01.11,36.12540265010676
3,gamma1,1,ST_01.12,8.859254637928439
3,gamma1,1,ST_01.13,15.724574322681082
3,gamma1,1,ST_01.21,49.975009215077264
3,gamma1,1,ST_01.22,41.61141163715402
3,gamma1,1,ST_01.23,20.632184132193427
3,gamma1,1,ST_01.24,34.1115262272268
3,gamma1,1,ST_01.25,39.25947756473118
3,gamma1,1,ST_01.26,34.0939255568729
3,gamma1,1,ST_01.27,20.74236899303611
3,gamma1,1,ST_01.28,50.34439091463664
3,gamma1,1,ST_01.30,38.144563562236506
3,gamma1,1,ST_01.31,32.35599080113192
3,gamma1,1,ST_01.E4,8.54002625139664
3,gamma2,2,ST_01.01,44.40742720275661
3,gamma2,2,ST_01.02,40.68803551971384
3,gamma2,2,ST_01.03,44.898054432913185
3,gamma2,2,ST_01.04,39.83067754671932
3,gamma2,2,ST_01.05,50.8817609643366
3,gamma2,2,ST_01.06,13.64049592985577
3,gamma2,2,ST_01.07,31.642623069789234
3,gamma2,2,ST_01.08,35.86915299411391
3,gamma2,2,ST_01.09,46.81399629456825
3,gamma2,2,ST_01.10,40.06155240049291
3,gamma2,2,ST_01.11,42.21163146509814
3,gamma2,2,ST_01.12,8.148326796613194
3,gamma2,2,ST_01.13,9.784981955101205
3,gamma2,2,ST_01.21,47.559776159064064
3,gamma2,2,ST_01.22,38.97017038158399
3,gamma2,2,ST_01.23,24.787982578086798
3,gamma2,2,ST_01.24,37.64117417387257
3,gamma2,2,ST_01.25,59.43291367055526
3,gamma2,2,ST_01.26,37.2319823728342
3,gamma2,2,ST_01.27,23.457852630925697
3,gamma2,2,ST_01.28,45.54655731572216
3,gamma2,2,ST_01.30,43.49487363284724
3,gamma2,2,ST_01.31,34.012006078355206
3,gamma2,2,ST_01.E4,8.501901134202905
3,gamma4,4,ST_01.01,44.320182748527216
3,gamma4,4,ST_01.02,45.04613473707769
3,gamma4,4,ST_01.03,47.54434887447666
3,gamma4,4,ST_01.04,41.00349477912556
3,gamma4,4,ST_01.05,50.00674352929071
3,gamma4,4,ST_01.06,12.222424570811361
3,gamma4,4,ST_01.07,32.38116605102384
3,gamma4,4,ST_01.08,35.51644678171648
3,gamma4,4,ST_01.09,41.36250427496972
3,gamma4,4,ST_01.10,41.071758660666454
3,gamma4,4,ST_01.11,37.50798858700175
3,gamma4,4,ST_01.12,8.093640039588944
3,gamma4,4,ST_01.13,9.784981955101204
3,gamma4,4,ST_01.21,46.40859030993628
3,gamma4,4,ST_01.22,39.4446448586325
3,gamma4,4,ST_01.23,39.02836801360726
3,gamma4,4,ST_01.24,37.578144746253905
3,gamma4,4,ST_01.25,50.779064605507756
3,gamma4,4,ST_01.26,35.202862927926894
3,gamma4,4,ST_01.27,27.16574193567453
3,gamma4,4,ST_01.28,47.20279576356662
3,gamma4,4,ST_01.30,40.15879794176055
3,gamma4,4,ST_01.31,32.38783724877083
3,gamma4,4,ST_01.E4,12.924414728676165
