fold,arm,gamma,station,ratio_norm
3,gamma0,0,ST_01.01,31.300721216056427
3,gamma0,0,ST_01.02,39.16159494910859
3,gamma0,0,ST_01.03,33.4660079200614
3,gamma0,0,ST_01.04,38.336614194225824
3,gamma0,0,ST_01.05,35.7063508300582
3,gamma0,0,ST_01.06,40.245239293022216
3,gamma0,0,ST_01.07,12.015814607463636
3,gamma0,0,ST_01.08,26.003734497834085
3,gamma0,0,ST_01.09,34.16759802760119
3,gamma0,0,ST_01.10,28.32937360344228
3,gamma0,0,ST_01.11,30.762802556009756
3,gamma0,0,ST_01.12,7.055595082862611
3,gamma0,0,ST_01.13,23.972070555995582
3,gamma0,0,ST_01.21,40.05994120053725
3,gamma0,0,ST_01.22,30.667720788479485
3,gamma0,0,ST_01.23,27.912211259591206
3,gamma0,0,ST_01.24,11.432731393354091
3,gamma0,0,ST_01.25,24.531979580259478
3,gamma0,0,ST_01.26,26.69344743825968
3,gamma0,0,ST_01.27,18.298914782418137
3,gamma0,0,ST_01.28,36.5576262130243
3,gamma0,0,ST_01.30,35.915205988869914
3,gamma0,0,ST_01.31,35.425136749351935
3,gamma0,0,ST_01.E4,7.8156490247156745
3,gamma2,2,ST_01.01,26.26820574648341
3,gamma2,2,ST_01.02,37.86133767083757
3,gamma2,2,ST_01.03,31.211493778316502
3,gamma2,2,ST_01.04,40.80111082099747
3,gamma2,2,ST_01.05,34.22416881858532
3,gamma2,2,ST_01.06,31.97778151646682
3,gamma2,2,ST_01.07,25.61265745275145
3,gamma2,2,ST_01.08,28.307567305783465
3,gamma2,2,ST_01.09,31.001543870745916
3,gamma2,2,ST_01.10,29.727715627743837
3,gamma2,2,ST_01.11,29.691816392753445
3,gamma2,2,ST_01.12,23.619034759094966
3,gamma2,2,ST_01.13,23.51671872558145
3,gamma2,2,ST_01.21,29.198085035730248
3,gamma2,2,ST_01.22,28.19962109646402
3,gamma2,2,ST_01.23,27.23983557143552
3,gamma2,2,ST_01.24,25.46338452252368
3,gamma2,2,ST_01.25,23.926596636934928
3,gamma2,2,ST_01.26,19.418881807562787
3,gamma2,2,ST_01.27,26.3579253336519
3,gamma2,2,ST_01.28,34.79261617497041
3,gamma2,2,ST_01.30,26.481257871977814
3,gamma2,2,ST_01.31,30.22631505825973
3,gamma2,2,ST_01.E4,7.346710083232735
