fold,arm,gamma,station,ratio_norm
1,gamma0,0,ST_01.01,25.572355654541944
1,gamma0,0,ST_01.02,35.68857536422549
1,gamma0,0,ST_01.03,27.59617810909948
1,gamma0,0,ST_01.04,34.72439686606966
1,gamma0,0,ST_01.05,31.19188080962755
1,gamma0,0,ST_01.06,21.811934917104182
1,gamma0,0,ST_01.07,18.46154897279043
1,gamma0,0,ST_01.08,13.828737654758218
1,gamma0,0,ST_01.09,28.101466836995208
1,gamma0,0,ST_01.10,26.6958960997656
1,gamma0,0,ST_01.11,26.62880867262843
1,gamma0,0,ST_01.12,9.42658027705962
1,gamma0,0,ST_01.13,21.544058815491315
1,gamma0,0,ST_01.21,28.235434273349167
1,gamma0,0,ST_01.22,25.03491055504568
1,gamma0,0,ST_01.23,20.468226285111495
1,gamma0,0,ST_01.24,18.522909612439893
1,gamma0,0,ST_01.25,28.09793262676608
1,gamma0,0,ST_01.26,16.42469626979084
1,gamma0,0,ST_01.27,32.66081527716022
1,gamma0,0,ST_01.28,41.37122748500115
1,gamma0,0,ST_01.30,24.66980192555811
1,gamma0,0,ST_01.31,31.541613046883487
1,gamma0,0,ST_01.E4,7.170993658484762
1,gamma2,2,ST_01.01,21.196641464764767
1,gamma2,2,ST_01.02,33.3949651223087
1,gamma2,2,ST_01.03,27.972550728220185
1,gamma2,2,ST_01.04,28.12237371815688
1,gamma2,2,ST_01.05,27.984072339009597
1,gamma2,2,ST_01.06,29.175138583150332
1,gamma2,2,ST_01.07,26.038254042548346
1,gamma2,2,ST_01.08,20.580688422433784
1,gamma2,2,ST_01.09,25.19024598179484
1,gamma2,2,ST_01.10,24.955469645311897
1,gamma2,2,ST_01.11,24.28748036227458
1,gamma2,2,ST_01.12,7.310409194454397
1,gamma2,2,ST_01.13,22.23373143001161
1,gamma2,2,ST_01.21,27.34365676738484
1,gamma2,2,ST_01.22,26.506442599728093
1,gamma2,2,ST_01.23,20.442528574772368
1,gamma2,2,ST_01.24,18.63474604783575
1,gamma2,2,ST_01.25,26.80687149322397
1,gamma2,2,ST_01.26,21.161358483214535
1,gamma2,2,ST_01.27,24.28982460381715
1,gamma2,2,ST_01.28,39.49696988073467
1,gamma2,2,ST_01.30,21.38049500215036
1,gamma2,2,ST_01.31,23.753560442714726
1,gamma2,2,ST_01.E4,21.254100337963862
