fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,1,0.9628953771289538
0,gamma0,0.0,2,0.7950121654501217
0,gamma0,0.0,3,0.9829683698296837
0,gamma0,0.0,4,0.9294403892944039
0,gamma0,0.0,5,0.8740875912408759
0,gamma1,1.0,1,0.7135036496350365
0,gamma1,1.0,2,0.9020681265206812
0,gamma1,1.0,3,1.0006082725060828
0,gamma1,1.0,4,0.9732360097323601
0,gamma1,1.0,5,0.9549878345498783
0,gamma2,2.0,1,0.7153284671532847
0,gamma2,2.0,2,0.958029197080292
0,gamma2,2.0,3,0.9781021897810219
0,gamma2,2.0,4,0.9677615571776156
0,gamma2,2.0,5,0.9251824817518248
0,gamma4,4.0,1,0.9482968369829684
0,gamma4,4.0,2,0.9300486618004866
0,gamma4,4.0,3,0.8789537712895377
0,gamma4,4.0,4,0.8801703163017032
0,gamma4,4.0,5,0.906934306569343
0,tight1.02,,1,0.933698296836983
0,tight1.02,,2,0.944647201946472
0,tight1.02,,3,0.8722627737226277
0,tight1.02,,4,0.9251824817518248
0,tight1.02,,5,0.8686131386861314
