size_n,instance_seed,config_id,hash_seed,min_freq_preproc,min_freq,ratio_to_keep,mnoppc,visits,time_s,cap_broken,wl_broken,n_pstar,n_pairs_kept,n_corr_communities,n_assigned,community_size_max,status
500,1001,base,0,5.0,10.0,0.1,15.0,88421.0,36.33697390556336,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,preproc_x0.5,0,2.0,10.0,0.1,15.0,88421.0,34.49661421775818,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,preproc_x0.75,0,4.0,10.0,0.1,15.0,88421.0,35.13241934776306,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,preproc_x1.5,0,8.0,10.0,0.1,15.0,88421.0,34.680694818496704,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,minfreq_x0.5,0,5.0,5.0,0.1,15.0,88421.0,69.00230622291565,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,minfreq_x0.75,0,5.0,8.0,0.1,15.0,88421.0,49.099125146865845,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,minfreq_x1.5,0,5.0,15.0,0.1,15.0,88421.0,78.60194063186646,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,minfreq_x2,0,5.0,20.0,0.1,15.0,88421.0,53.985024213790894,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,ratio_x0.5,0,5.0,10.0,0.05,15.0,87920.0,53.13803243637085,0.0,0.0,500.0,602.0,41.0,500.0,15.0,OK
500,1001,ratio_x0.75,0,5.0,10.0,0.075,15.0,88421.0,42.47137665748596,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,ratio_x1.5,0,5.0,10.0,0.15,15.0,88421.0,42.89169454574585,0.0,0.0,500.0,595.0,38.0,500.0,15.0,OK
500,1001,ratio_x2,0,5.0,10.0,0.2,15.0,88084.0,40.88741302490234,0.0,0.0,500.0,572.0,38.0,500.0,15.0,OK
500,1001,mnoppc_x0.5,0,5.0,10.0,0.1,8.0,90231.0,44.724360942840576,0.0,0.0,500.0,598.0,49.0,500.0,8.0,OK
500,1001,mnoppc_x0.75,0,5.0,10.0,0.1,11.0,88720.0,44.35548257827759,0.0,0.0,500.0,598.0,44.0,500.0,11.0,OK
500,1001,mnoppc_x1.5,0,5.0,10.0,0.1,22.0,87906.0,45.83488416671753,0.0,0.0,500.0,598.0,38.0,500.0,22.0,OK
500,1001,mnoppc_x2,0,5.0,10.0,0.1,30.0,87120.0,45.95443940162659,0.0,0.0,500.0,598.0,33.0,500.0,30.0,OK
500,1001,corner_loose,0,2.0,5.0,0.05,8.0,90477.0,42.59238934516907,0.0,0.0,500.0,602.0,52.0,500.0,8.0,OK
500,1001,corner_tight,0,10.0,20.0,0.2,30.0,88425.0,40.36112928390503,0.0,0.0,500.0,572.0,32.0,500.0,30.0,OK
500,1001,base,1,5.0,10.0,0.1,15.0,88421.0,33.73204183578491,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,base,2,5.0,10.0,0.1,15.0,88421.0,40.34010529518128,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,base,3,5.0,10.0,0.1,15.0,88421.0,50.84078979492188,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1001,base,4,5.0,10.0,0.1,15.0,88421.0,69.87525606155396,0.0,0.0,500.0,598.0,38.0,500.0,15.0,OK
500,1002,base,0,5.0,10.0,0.1,15.0,77240.0,39.20408487319946,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,preproc_x0.5,0,2.0,10.0,0.1,15.0,77240.0,58.629284381866455,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,preproc_x0.75,0,4.0,10.0,0.1,15.0,77240.0,37.18642687797546,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,preproc_x1.5,0,8.0,10.0,0.1,15.0,77240.0,37.58847641944885,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,preproc_x2,0,10.0,10.0,0.1,15.0,77240.0,41.999252796173096,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,minfreq_x0.5,0,5.0,5.0,0.1,15.0,77240.0,36.35282850265503,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,minfreq_x0.75,0,5.0,8.0,0.1,15.0,77240.0,33.608548641204834,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,minfreq_x1.5,0,5.0,15.0,0.1,15.0,77240.0,36.19962239265442,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,minfreq_x2,0,5.0,20.0,0.1,15.0,77240.0,46.58215880393982,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,ratio_x0.5,0,5.0,10.0,0.05,15.0,76902.0,36.498984575271606,0.0,0.0,500.0,387.0,50.0,500.0,15.0,OK
500,1002,ratio_x0.75,0,5.0,10.0,0.075,15.0,77240.0,34.6362669467926,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,ratio_x1.5,0,5.0,10.0,0.15,15.0,77240.0,37.66220450401306,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,ratio_x2,0,5.0,10.0,0.2,15.0,77240.0,32.728442668914795,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,mnoppc_x0.5,0,5.0,10.0,0.1,8.0,77249.0,36.6230697631836,0.0,0.0,500.0,363.0,44.0,500.0,8.0,OK
500,1002,mnoppc_x0.75,0,5.0,10.0,0.1,11.0,78087.0,30.924418926239014,0.0,0.0,500.0,363.0,41.0,500.0,11.0,OK
500,1002,mnoppc_x1.5,0,5.0,10.0,0.1,22.0,76334.0,35.50411367416382,0.0,0.0,500.0,363.0,33.0,500.0,22.0,OK
500,1002,mnoppc_x2,0,5.0,10.0,0.1,30.0,77051.0,38.65716552734375,0.0,0.0,500.0,363.0,34.0,500.0,30.0,OK
500,1002,corner_loose,0,2.0,5.0,0.05,8.0,77685.0,36.73928093910217,0.0,0.0,500.0,387.0,57.0,500.0,8.0,OK
500,1002,corner_tight,0,10.0,20.0,0.2,30.0,77051.0,46.06311774253845,0.0,0.0,500.0,363.0,34.0,500.0,30.0,OK
500,1002,base,1,5.0,10.0,0.1,15.0,77240.0,39.639885663986206,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,base,2,5.0,10.0,0.1,15.0,77240.0,42.49331450462341,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,base,3,5.0,10.0,0.1,15.0,77240.0,38.91267704963684,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1002,base,4,5.0,10.0,0.1,15.0,77240.0,38.61191511154175,0.0,0.0,500.0,363.0,38.0,500.0,15.0,OK
500,1003,base,0,5.0,10.0,0.1,15.0,70851.0,32.50216841697693,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,preproc_x0.5,0,2.0,10.0,0.1,15.0,70851.0,30.871654272079468,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,preproc_x0.75,0,4.0,10.0,0.1,15.0,70851.0,31.1956160068512,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,preproc_x1.5,0,8.0,10.0,0.1,15.0,70851.0,28.477943181991577,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,preproc_x2,0,10.0,10.0,0.1,15.0,70851.0,22.764854907989506,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,minfreq_x0.5,0,5.0,5.0,0.1,15.0,70851.0,17.60111951828003,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,minfreq_x0.75,0,5.0,8.0,0.1,15.0,70851.0,14.709815740585327,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,minfreq_x1.5,0,5.0,15.0,0.1,15.0,70851.0,10.488725900650024,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,minfreq_x2,0,5.0,20.0,0.1,15.0,70851.0,13.739165782928469,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,ratio_x0.5,0,5.0,10.0,0.05,15.0,71037.0,9.755547761917114,0.0,0.0,500.0,841.0,53.0,500.0,15.0,OK
500,1003,ratio_x0.75,0,5.0,10.0,0.075,15.0,70851.0,9.5915105342865,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,ratio_x1.5,0,5.0,10.0,0.15,15.0,70917.0,10.34277081489563,0.0,0.0,500.0,821.0,49.0,500.0,15.0,OK
500,1003,ratio_x2,0,5.0,10.0,0.2,15.0,70506.0,10.857476234436035,0.0,0.0,500.0,670.0,47.0,500.0,15.0,OK
500,1003,mnoppc_x0.5,0,5.0,10.0,0.1,8.0,71748.0,9.954423904418944,0.0,0.0,500.0,837.0,66.0,500.0,8.0,OK
500,1003,mnoppc_x0.75,0,5.0,10.0,0.1,11.0,71080.0,10.065241575241089,0.0,0.0,500.0,837.0,54.0,500.0,11.0,OK
500,1003,mnoppc_x1.5,0,5.0,10.0,0.1,22.0,70264.0,11.322552919387816,0.0,0.0,500.0,837.0,45.0,500.0,22.0,OK
500,1003,mnoppc_x2,0,5.0,10.0,0.1,30.0,70495.0,10.026490688323976,0.0,0.0,500.0,837.0,37.0,500.0,30.0,OK
500,1003,corner_loose,0,2.0,5.0,0.05,8.0,71650.0,12.08823037147522,0.0,0.0,500.0,841.0,70.0,500.0,8.0,OK
500,1003,corner_tight,0,10.0,20.0,0.2,30.0,70681.0,14.195602178573608,0.0,0.0,500.0,670.0,40.0,500.0,30.0,OK
500,1003,base,1,5.0,10.0,0.1,15.0,70851.0,11.482115983963013,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,base,2,5.0,10.0,0.1,15.0,70851.0,9.634962558746338,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,base,3,5.0,10.0,0.1,15.0,70851.0,8.47747540473938,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1003,base,4,5.0,10.0,0.1,15.0,70851.0,15.013866186141968,0.0,0.0,500.0,837.0,49.0,500.0,15.0,OK
500,1004,base,0,5.0,10.0,0.1,15.0,87680.0,17.085095405578613,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,preproc_x0.5,0,2.0,10.0,0.1,15.0,87680.0,11.535343408584597,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,preproc_x0.75,0,4.0,10.0,0.1,15.0,87680.0,12.135605573654177,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,preproc_x1.5,0,8.0,10.0,0.1,15.0,87680.0,12.14158582687378,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,preproc_x2,0,10.0,10.0,0.1,15.0,87680.0,12.530864953994753,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,minfreq_x0.5,0,5.0,5.0,0.1,15.0,87680.0,12.410874605178831,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,minfreq_x0.75,0,5.0,8.0,0.1,15.0,87680.0,12.673389196395874,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,minfreq_x1.5,0,5.0,15.0,0.1,15.0,87680.0,12.911128282546995,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,minfreq_x2,0,5.0,20.0,0.1,15.0,87680.0,12.544880390167236,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,ratio_x0.5,0,5.0,10.0,0.05,15.0,87208.0,13.881886005401611,0.0,0.0,500.0,347.0,24.0,500.0,15.0,OK
500,1004,ratio_x0.75,0,5.0,10.0,0.075,15.0,87680.0,12.27903652191162,0.0,0.0,500.0,274.0,23.0,500.0,15.0,OK
500,1004,ratio_x1.5,0,5.0,10.0,0.15,15.0,87680.0,12.14710259437561,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,ratio_x2,0,5.0,10.0,0.2,15.0,87680.0,12.1350679397583,0.0,0.0,500.0,271.0,23.0,500.0,15.0,OK
500,1004,mnoppc_x0.5,0,5.0,10.0,0.1,8.0,88382.0,22.171704053878784,0.0,0.0,500.0,273.0,28.0,500.0,8.0,OK
500,1004,mnoppc_x0.75,0,5.0,10.0,0.1,11.0,87042.0,26.109378576278687,0.0,0.0,500.0,273.0,27.0,500.0,11.0,OK
500,1004,mnoppc_x1.5,0,5.0,10.0,0.1,22.0,86755.0,21.2320339679718,0.0,0.0,500.0,273.0,21.0,500.0,22.0,OK
500,1004,mnoppc_x2,0,5.0,10.0,0.1,30.0,86817.0,25.055443286895752,0.0,0.0,500.0,273.0,21.0,500.0,30.0,OK
500,1004,corner_loose,0,2.0,5.0,0.05,8.0,88935.0,16.662822484970093,0.0,0.0,500.0,347.0,33.0,500.0,8.0,OK
500,1004,corner_tight,0,10.0,20.0,0.2,30.0,86502.0,22.472344636917114,0.0,0.0,500.0,271.0,21.0,500.0,30.0,OK
500,1004,base,1,5.0,10.0,0.1,15.0,87680.0,19.25067949295044,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
500,1004,base,2,5.0,10.0,0.1,15.0,87680.0,13.90780544281006,0.0,0.0,500.0,273.0,23.0,500.0,15.0,OK
