fold,arm,gamma,station,ratio_norm
0,gamma0,0,ST_01.01,28.1659781402013
0,gamma0,0,ST_01.02,35.48775523821676
0,gamma0,0,ST_01.03,34.57825218246789
0,gamma0,0,ST_01.04,38.6387742090899
0,gamma0,0,ST_01.05,39.25448045790412
0,gamma0,0,ST_01.06,10.641617686530513
0,gamma0,0,ST_01.07,25.753439251206505
0,gamma0,0,ST_01.08,28.62146660020661
0,gamma0,0,ST_01.09,28.003679671208644
0,gamma0,0,ST_01.10,30.03336320531557
0,gamma0,0,ST_01.11,31.20446666958589
0,gamma0,0,ST_01.12,8.282988557289174
0,gamma0,0,ST_01.13,7.017739564667953
0,gamma0,0,ST_01.21,44.29690908961904
0,gamma0,0,ST_01.22,17.73763430603623
0,gamma0,0,ST_01.23,16.975330419446408
0,gamma0,0,ST_01.24,17.44893775906439
0,gamma0,0,ST_01.25,28.38756110192161
0,gamma0,0,ST_01.26,26.356300225861112
0,gamma0,0,ST_01.27,18.680442821146176
0,gamma0,0,ST_01.28,30.713394912817577
0,gamma0,0,ST_01.30,27.74598444541752
0,gamma0,0,ST_01.31,28.68471913866265
0,gamma0,0,ST_01.E4,7.842362909962205
0,gamma1,1,ST_01.01,28.47864394749308
0,gamma1,1,ST_01.02,35.56275780984686
0,gamma1,1,ST_01.03,38.64297249189771
0,gamma1,1,ST_01.04,25.515449752773403
0,gamma1,1,ST_01.05,35.138488772835174
0,gamma1,1,ST_01.06,11.395199291020807
0,gamma1,1,ST_01.07,25.39885732796331
0,gamma1,1,ST_01.08,26.11531505225366
0,gamma1,1,ST_01.09,29.34770399805252
0,gamma1,1,ST_01.10,34.89871195986484
0,gamma1,1,ST_01.11,36.94859381703921
0,gamma1,1,ST_01.12,7.634754670196978
0,gamma1,1,ST_01.13,5.0651697551925166
0,gamma1,1,ST_01.21,34.811148328835614
0,gamma1,1,ST_01.22,25.997762940672327
0,gamma1,1,ST_01.23,12.2988580704316
0,gamma1,1,ST_01.24,23.61065910403491
0,gamma1,1,ST_01.25,26.910192892823545
0,gamma1,1,ST_01.26,28.350554649824552
0,gamma1,1,ST_01.27,16.84840750896072
0,gamma1,1,ST_01.28,40.29426167485487
0,gamma1,1,ST_01.30,28.682083785681264
0,gamma1,1,ST_01.31,33.32733264087395
0,gamma1,1,ST_01.E4,4.8792271242221465
0,gamma2,2,ST_01.01,17.483229724398768
0,gamma2,2,ST_01.02,33.85500694811509
0,gamma2,2,ST_01.03,37.70063248936556
0,gamma2,2,ST_01.04,34.42162556617902
0,gamma2,2,ST_01.05,38.13986243728787
0,gamma2,2,ST_01.06,18.186145657496883
0,gamma2,2,ST_01.07,23.11334558358057
0,gamma2,2,ST_01.08,17.394448075414687
0,gamma2,2,ST_01.09,30.177724687151542
0,gamma2,2,ST_01.10,34.61828840052479
0,gamma2,2,ST_01.11,29.13246262759937
0,gamma2,2,ST_01.12,9.687495312655598
0,gamma2,2,ST_01.13,7.301105704818583
0,gamma2,2,ST_01.21,42.01034878935714
0,gamma2,2,ST_01.22,20.433899002276625
0,gamma2,2,ST_01.23,13.831261439035318
0,gamma2,2,ST_01.24,22.539660134367345
0,gamma2,2,ST_01.25,22.00174057194168
0,gamma2,2,ST_01.26,31.856936054595423
0,gamma2,2,ST_01.27,22.45190861899004
0,gamma2,2,ST_01.28,31.86487042505009
0,gamma2,2,ST_01.30,30.179842730103267
0,gamma2,2,ST_01.31,27.922004063299376
0,gamma2,2,ST_01.E4,4.8164044573866684
0,gamma4,4,ST_01.01,18.369116178392147
0,gamma4,4,ST_01.02,36.382016669191145
0,gamma4,4,ST_01.03,38.83284697001989
0,gamma4,4,ST_01.04,34.55341146126997
0,gamma4,4,ST_01.05,37.816062788840696
0,gamma4,4,ST_01.06,17.885584208307115
0,gamma4,4,ST_01.07,19.567526351148672
0,gamma4,4,ST_01.08,20.562601919053314
0,gamma4,4,ST_01.09,34.09176720271954
0,gamma4,4,ST_01.10,31.56868219270215
0,gamma4,4,ST_01.11,27.124806537227336
0,gamma4,4,ST_01.12,8.787170469471992
0,gamma4,4,ST_01.13,13.459891657154936
0,gamma4,4,ST_01.21,40.6384126092
0,gamma4,4,ST_01.22,17.025243299337273
0,gamma4,4,ST_01.23,20.15903052145932
0,gamma4,4,ST_01.24,22.762205374817757
0,gamma4,4,ST_01.25,23.75525237152535
0,gamma4,4,ST_01.26,28.642753100222127
0,gamma4,4,ST_01.27,18.396161479600163
0,gamma4,4,ST_01.28,28.860700338648574
