fold,arm,gamma,station,ratio_norm
0,gamma0,0,ST_01.E4,0.9523889474392799
0,gamma0,0,ST_01.31,0.9315404225824335
0,gamma0,0,ST_01.02,0.996356273093265
0,gamma0,0,ST_01.30,1.042791280470837
0,gamma0,0,ST_01.05,0.9710034324947192
0,gamma0,0,ST_01.12,0.9170236442001856
0,gamma0,0,ST_01.28,1.0136550585983204
0,gamma0,0,ST_01.04,1.0050229035664635
0,gamma0,0,ST_01.13,1.1971604878675413
0,gamma0,0,ST_01.09,0.9709897591315054
0,gamma0,0,ST_01.08,0.9275052192045029
0,gamma0,0,ST_01.10,0.9748592724348457
0,gamma0,0,ST_01.21,1.0042361973343616
0,gamma0,0,ST_01.24,0.9322134470398576
0,gamma0,0,ST_01.06,1.0959016368278278
0,gamma0,0,ST_01.23,0.9226229828704632
0,gamma0,0,ST_01.11,1.035371430635613
0,gamma0,0,ST_01.03,1.0063437242856204
0,gamma0,0,ST_01.01,1.064069922310116
0,gamma0,0,ST_01.27,0.9229486678028274
0,gamma0,0,ST_01.26,0.9059763374931735
0,gamma0,0,ST_01.22,0.9296992090393318
0,gamma0,0,ST_01.25,0.9249359801844128
0,gamma0,0,ST_01.07,1.2011025250188592
