PRODUCT_ID;CATEGORY;POPULARITY
1;2;281
2;17;620
3;10;448
4;18;818
5;9;495
6;14;497
7;3;445
8;1;427
9;5;292
10;1;611
11;18;993
12;14;457
13;3;620
14;18;1218
15;8;448
16;11;270
17;5;788
18;15;437
19;5;257
20;18;461
21;6;279
22;7;481
23;0;428
24;7;596
25;9;625
26;17;467
27;1;278
28;17;428
29;6;1259
30;11;449
31;7;464
32;15;646
33;16;470
34;9;636
35;11;634
36;13;481
37;11;271
38;8;477
39;17;295
40;6;468
41;7;487
42;15;256
43;4;463
44;18;260
45;0;478
46;19;277
47;14;430
48;16;429
49;19;281
50;3;623
51;2;294
52;2;501
53;3;276
54;17;886
55;7;284
56;13;615
57;5;466
58;6;271
59;18;653
60;14;411
61;14;433
62;2;728
63;11;991
64;7;310
65;7;240
66;6;444
67;13;637
68;7;613
69;3;262
70;19;479
71;5;237
72;8;606
73;2;261
74;12;644
75;12;443
76;12;253
77;10;632
78;13;679
79;2;264
80;12;478
81;8;954
82;17;462
83;6;483
84;12;657
85;7;649
86;11;819
87;15;966
88;15;677
89;3;288
90;10;819
91;11;616
92;11;801
93;2;486
94;6;1005
95;1;505
96;2;817
97;10;276
98;7;615
99;2;474
100;15;491
101;13;472
102;7;253
103;5;1174
104;5;665
105;1;254
106;2;449
107;15;253
108;12;291
109;10;264
110;6;487
111;5;295
112;6;274
113;6;421
114;13;480
115;7;455
116;6;443
117;11;292
118;13;486
119;18;828
120;4;662
121;0;241
122;2;278
123;13;469
124;12;416
125;2;429
126;6;827
127;10;636
128;14;272
129;8;703
130;14;457
131;11;277
132;1;626
133;1;683
134;5;818
135;1;655
136;4;261
137;11;656
138;14;450
139;10;312
140;4;443
141;4;647
142;8;672
143;15;274
144;15;572
145;3;452
146;12;276
147;4;850
148;12;473
149;16;441
150;12;637
151;14;470
152;2;625
153;14;451
154;0;264
155;19;645
156;15;647
157;4;619
158;5;272
159;2;419
160;10;434
161;10;431
162;8;667
163;19;422
164;2;642
165;0;595
166;12;848
167;19;425
168;2;463
169;10;675
170;11;443
171;19;238
172;18;270
173;2;821
174;4;649
175;9;438
176;9;609
177;6;612
178;15;659
179;3;653
180;19;288
181;17;579
182;9;434
183;17;284
184;19;282
185;0;283
186;0;632
187;2;642
188;7;435
189;12;297
190;5;419
191;14;456
192;9;276
193;10;295
194;17;421
195;4;636
196;0;785
197;12;463
198;8;451
199;9;442
200;12;792
201;6;998
202;5;1183
203;15;305
204;7;815
205;19;420
206;14;266
207;5;468
208;18;442
209;6;453
210;13;288
211;6;272
212;17;290
213;16;262
214;8;488
215;19;477
216;3;464
217;18;287
218;12;271
219;13;245
220;6;278
221;0;855
222;8;471
223;3;493
224;14;605
225;15;620
226;10;259
227;14;470
228;6;500
229;8;298
230;16;413
231;4;647
232;15;292
233;7;826
234;7;464
235;8;443
236;7;660
237;14;430
238;6;460
239;0;1016
240;12;268
241;18;476
242;14;500
243;18;435
244;14;697
245;10;460
246;2;764
247;9;456
248;16;835
249;18;459
250;1;465
251;8;453
252;10;265
253;7;297
254;19;813
255;8;454
256;7;953
257;15;252
258;5;283
259;9;269
260;8;492
261;15;280
262;7;262
263;5;562
264;13;435
265;0;446
266;16;658
267;1;887
268;11;440
269;6;266
270;17;238
271;12;470
272;7;1004
273;13;511
274;14;454
275;13;650
276;8;282
277;6;490
278;17;814
279;14;256
280;3;636
281;4;480
282;10;283
283;8;438
284;7;669
285;7;471
286;2;697
287;4;273
288;13;263
289;7;712
290;13;476
291;18;672
292;10;813
293;1;611
294;12;269
295;16;912
296;16;480
297;9;432
298;13;834
299;1;653
300;7;633
301;8;474
302;0;646
303;0;483
304;2;459
305;8;1158
306;18;472
307;0;811
308;15;855
309;8;431
310;17;266
311;0;262
312;10;478
313;8;626
314;9;410
315;8;468
316;7;269
317;1;641
318;14;433
319;10;747
320;8;670
321;16;694
322;16;298
323;16;436
324;0;463
325;18;300
326;2;416
327;6;684
328;14;622
329;9;268
330;8;304
331;9;819
332;10;459
333;8;275
334;15;464
335;6;468
336;2;644
337;4;299
338;7;480
339;16;268
340;11;232
341;8;263
342;11;457
343;6;475
344;0;821
345;18;267
346;12;284
347;16;461
348;13;465
349;10;450
350;3;622
351;19;620
352;18;448
353;19;1212
354;7;258
355;9;447
356;0;464
357;5;293
358;19;291
359;10;236
360;15;286
361;17;464
362;18;279
363;11;692
364;1;473
365;0;667
366;7;455
367;5;572
368;0;451
369;15;270
370;15;255
371;15;654
372;3;268
373;0;453
374;10;635
375;1;288
376;12;441
377;7;274
378;14;647
379;2;834
380;12;440
381;8;423
382;6;466
383;9;258
384;14;279
385;3;631
386;10;278
387;15;801
388;7;453
389;10;296
390;14;801
391;7;841
392;11;426
393;6;261
394;0;604
395;8;679
396;11;466
397;12;268
398;14;276
399;14;594
400;16;457
401;11;846
402;14;246
403;13;420
404;17;813
405;10;674
406;16;447
407;18;434
408;5;633
409;3;284
410;17;283
411;14;606
412;15;437
413;7;480
414;14;630
415;17;475
416;19;277
417;4;264
418;9;276
419;16;765
420;14;293
421;0;465
422;12;652
423;16;423
424;7;670
425;6;419
426;0;431
427;15;254
428;2;265
429;14;469
430;16;612
431;16;254
432;16;260
433;7;640
434;6;841
435;11;628
436;11;646
437;9;502
438;10;324
439;8;800
440;0;657
441;9;461
442;3;453
443;19;284
444;12;446
445;14;768
446;19;894
447;12;466
448;2;443
449;2;474
450;9;476
451;13;885
452;18;468
453;9;288
454;0;244
455;4;427
456;5;268
457;7;274
458;10;635
459;4;482
460;5;493
461;5;694
462;14;462
463;12;611
464;8;456
465;8;286
466;18;476
467;7;274
468;13;304
469;7;671
470;6;1239
471;16;287
472;8;440
473;14;668
474;11;447
475;3;471
476;14;459
477;7;645
478;16;458
479;7;296
480;2;446
481;6;441
482;7;280
483;18;447
484;16;268
485;9;872
486;12;458
487;18;236
488;4;488
489;6;283
490;10;467
491;19;659
492;2;250
493;3;657
494;10;638
495;4;406
496;6;680
497;15;449
498;8;492
499;12;470
500;9;501
