fold,arm,gamma,station,ratio_norm
0,gamma0,0.0,1,0.9749220845111256
0,gamma0,0.0,2,0.9305646154961223
0,gamma0,0.0,3,0.8169167210263101
0,gamma0,0.0,4,0.8388055374356744
0,gamma0,0.0,5,0.9841994636515184
0,gamma1,1.0,1,0.8726534753932014
0,gamma1,1.0,2,0.9124447343625426
0,gamma1,1.0,3,0.9206349206349206
0,gamma1,1.0,4,0.9920997318257592
0,gamma1,1.0,5,0.847575559904327
0,gamma2,2.0,1,0.728999057766181
0,gamma2,2.0,2,0.9964485032978183
0,gamma2,2.0,3,0.9208523592085236
0,gamma2,2.0,4,0.921649633978401
0,gamma2,2.0,5,0.9774588678698267
0,gamma4,4.0,1,0.88185837500906
0,gamma4,4.0,2,0.9799956512285279
0,gamma4,4.0,3,0.8146698557657461
0,gamma4,4.0,4,0.9602812205551932
0,gamma4,4.0,5,0.9086033195622236
0,tight1.02,,1,0.8700442125099659
0,tight1.02,,2,0.910270348626513
0,tight1.02,,3,0.9222294701746756
0,tight1.02,,4,0.9281727911864898
0,tight1.02,,5,0.9146915996231064
