fold,arm,gamma,station,ratio_norm
2,gamma0,0.0,GARE4,1.814038599893647
2,gamma0,0.0,GARE5,1.3982608151646907
2,gamma0,0.0,GARE6,1.0529575526291095
2,gamma0,0.0,GARE7,0.5703650411335982
2,gamma0,0.0,GARE8,0.9561762957865432
2,gamma0,0.0,GARE9,0.4427101254340142
2,gamma0,0.0,GARE10,0.5758078138196377
2,gamma0,0.0,GARE11,0.4622603146798461
2,gamma1_a0.5,1.0,GARE4,1.613156495354875
2,gamma1_a0.5,1.0,GARE5,1.3728924895992993
2,gamma1_a0.5,1.0,GARE6,0.5041446401201164
2,gamma1_a0.5,1.0,GARE7,0.77293628202321
2,gamma1_a0.5,1.0,GARE8,0.5148737839782289
2,gamma1_a0.5,1.0,GARE9,1.1349432262504302
2,gamma1_a0.5,1.0,GARE10,0.9315274171853983
2,gamma1_a0.5,1.0,GARE11,0.42810222402952863
2,hexaly_k1,,GARE4,0.3608495730238669
2,hexaly_k1,,GARE5,1.5917294879414432
2,hexaly_k1,,GARE6,0.4545027995871
2,hexaly_k1,,GARE7,0.5570396321436392
2,hexaly_k1,,GARE8,1.0892739841721668
2,hexaly_k1,,GARE9,0.5368325565391473
2,hexaly_k1,,GARE10,0.42775814069880197
2,hexaly_k1,,GARE11,2.2545903844349215
